window_number,emotion_score
0,6.12830985915493
1,6.143673469387755
2,6.145
3,6.1280402010050254
4,6.154649122807018
5,6.104346153846153
6,6.156198630136986
7,6.1565529010238915
8,6.14877358490566
9,6.146298507462687
10,6.128005865102639
11,6.128005865102639
12,6.142186666666667
13,6.159270833333334
14,6.159270833333334
15,6.142532299741604
16,6.142532299741604
17,6.104179894179895
18,6.102458100558659
19,6.090575916230365
20,6.117814207650274
21,6.135645161290323
22,6.098637602179838
23,6.088986301369863
24,6.082191011235954
25,6.069550561797754
26,6.068913043478261
27,6.036510263929619
28,6.0390303030303025
29,6.000450160771704
30,6.008385964912281
31,5.959127272727272
32,5.919455252918287
33,5.936692913385826
34,5.944472573839662
35,5.952966101694916
36,5.939374999999999
37,5.914200913242009
38,5.872580645161291
39,5.898831775700936
40,5.9178440366972485
41,5.885906976744187
42,5.826165803108808
43,5.713952380952382
44,5.656722222222222
45,5.623876404494382
46,5.6172049689441
47,5.642147239263804
48,5.656058823529412
49,5.732113402061856
50,5.706010101010101
51,5.743004926108374
52,5.752654028436019
53,5.7802439024390235
54,5.74203125
55,5.733870967741935
56,5.737191011235955
57,5.737621621621622
58,5.717277486910994
59,5.699384615384616
60,5.661322751322752
61,5.704603174603175
62,5.686166666666667
63,5.706755319148936
64,5.732319587628867
65,5.75089552238806
66,5.819492385786802
67,5.862245989304813
68,5.965347593582887
69,6.019473684210525
70,6.013333333333334
71,6.004835164835165
72,5.954747474747475
73,5.932197802197801
74,5.908263473053893
75,5.904366197183099
76,5.917606837606837
77,5.89981981981982
78,5.904380952380952
79,5.904380952380952
80,5.906930693069307
81,5.906930693069307
82,6.047163120567376
83,6.062262773722628
84,6.064812030075188
85,6.064812030075188
86,6.0377777777777775
87,6.028813559322034
88,6.036806722689077
89,5.96697247706422
90,5.923265306122449
91,5.899490445859872
92,5.899490445859872
93,5.891970802919708
94,5.898805970149254
95,5.86905109489051
96,5.871862068965518
97,5.88338028169014
98,5.977142857142857
99,6.008409090909091
