window_number,emotion_score
0,6.069123505976095
1,6.0959328358208955
2,6.070640569395017
3,6.039307958477509
4,6.052880258899676
5,6.068205128205128
6,6.046269592476488
7,6.029369369369369
8,6.032427745664739
9,6.023746397694524
10,6.032380952380953
11,6.020949367088607
12,6.014382716049382
13,6.042953020134229
14,6.042953020134229
15,6.044664310954064
16,6.049322709163346
17,6.059307692307692
18,6.05891472868217
19,6.0511940298507465
20,6.056218181818182
21,6.1103030303030295
22,6.102857142857142
23,6.10183520599251
24,6.119563492063492
25,6.00630081300813
26,6.023117408906883
27,6.00483193277311
28,6.027053571428572
29,5.996205128205127
30,6.090697674418605
31,6.097196261682244
32,6.160673076923076
33,6.172760416666667
34,6.1571978021978016
35,6.15596685082873
36,6.15596685082873
37,6.116589595375723
38,6.044341463414634
39,6.044341463414634
40,6.003853658536586
41,5.97652380952381
42,5.963520408163265
43,5.977677725118483
44,5.976461538461538
45,5.908578431372549
46,5.933732718894008
47,5.925302325581394
48,5.912512077294687
49,5.932311320754717
50,5.9802688172043
51,5.988100558659217
52,6.004189944134078
53,6.005153061224489
54,5.9521578947368425
55,5.933809523809524
56,5.949692307692308
57,5.903597883597883
58,5.900820512820514
59,5.900820512820514
60,5.900820512820514
61,5.840603015075377
62,5.869897959183674
63,5.845027322404371
64,5.845027322404371
65,5.873146067415731
66,5.913142857142857
67,5.918203592814371
68,5.88975
69,5.9736
70,6.036309523809523
71,5.97646408839779
72,6.030510204081633
73,6.02871794871795
74,6.009684210526316
75,6.009684210526316
76,6.016256684491978
77,6.023928571428572
78,6.065999999999999
79,6.06984771573604
80,6.023389830508473
81,5.970140845070423
82,5.965841584158415
83,5.975
84,5.975
85,5.975
86,6.028510638297872
87,6.122122905027933
88,6.151917098445596
89,6.146045454545454
90,6.113464912280701
91,6.0253061224489795
92,6.0253061224489795
93,6.0253061224489795
94,6.015967741935485
95,5.992782608695652
96,5.956065573770492
97,6.036272727272728
98,6.032687224669604
99,6.049361702127659
