window_number,emotion_score
0,6.538692307692308
1,6.538692307692308
2,6.538692307692308
3,6.559637681159421
4,6.532585034013605
5,6.532585034013605
6,6.532585034013605
7,6.532585034013605
8,6.549463087248323
9,6.549463087248323
10,6.620510948905109
11,6.5736220472440925
12,6.593358208955225
13,6.673703703703703
14,6.686904761904762
15,6.657559055118111
16,6.657559055118111
17,6.6757936507936515
18,6.685315315315314
19,6.612708333333334
20,6.620466666666666
21,6.6001875
22,6.559025974025975
23,6.270402298850574
24,6.237974683544303
25,6.175393258426965
26,6.185934065934067
27,6.178743455497383
28,6.160756756756757
29,6.148735632183909
30,6.161269841269841
31,6.142788461538462
32,6.135855855855855
33,6.120818181818182
34,6.120818181818182
35,6.1360909090909095
36,6.1360909090909095
37,6.184518828451884
38,6.168776371308017
39,6.135021834061136
40,6.131951219512195
41,6.133790322580644
42,6.154274809160306
43,6.138582677165354
44,6.06539534883721
45,6.065622119815668
46,6.027962962962964
47,6.068516746411483
48,6.109673469387754
49,6.292933333333333
50,6.292933333333333
51,6.350516431924883
52,6.364509803921568
53,6.364509803921568
54,6.387109004739337
55,6.39326530612245
56,6.44611111111111
57,6.439887005649717
58,6.4748466257668715
59,6.4748466257668715
60,6.456447368421053
61,6.443541666666667
62,6.4444670050761435
63,6.4208602150537635
64,6.434597156398104
65,6.46821052631579
66,6.463208556149732
67,6.463208556149732
68,6.450714285714286
69,6.487878787878787
70,6.530153846153846
71,6.520925925925926
72,6.553084112149533
73,6.588857142857144
74,6.542777777777778
75,6.557067307692308
76,6.557067307692308
77,6.565714285714285
78,6.565714285714285
79,6.565714285714285
80,6.541237113402063
81,6.541237113402063
82,6.541237113402063
83,6.541237113402063
84,6.5546000000000015
85,6.5546000000000015
86,6.59840909090909
87,6.574866310160428
88,6.5841975308641985
89,6.559220779220779
90,6.655099337748345
91,6.655099337748345
92,6.655099337748345
93,6.655099337748345
94,6.64495867768595
95,6.593571428571429
96,6.624421052631581
97,6.680747663551403
98,6.674666666666668
99,6.8100000000000005
