window_number,emotion_score
0,5.884848623853211
1,5.876531924666972
2,5.866521537748957
3,5.854230944774075
4,5.862881739918441
5,5.875829555757027
6,5.872085415720128
7,5.868830992297236
8,5.861768985902683
9,5.874743354720441
10,5.87242857142857
11,5.874919168591225
12,5.8649242076251715
13,5.865876951331496
14,5.860205291970803
15,5.860200364298724
16,5.8559208103130755
17,5.8583218072844625
18,5.858882272102612
19,5.862217174011812
20,5.878258887876026
21,5.867823927765237
22,5.8711225864391565
23,5.84419014084507
24,5.839552042160737
25,5.834139596136963
26,5.8406072520751415
27,5.848244773519163
28,5.848399826539462
29,5.855030198446936
30,5.851416345742405
31,5.842711578947369
32,5.84997489539749
33,5.851742773355677
34,5.853326315789475
35,5.856267339218159
36,5.867666948436179
37,5.8916875811337075
38,5.890856269113151
39,5.876828734121769
40,5.877337719298246
41,5.856086375779163
42,5.842551385165327
43,5.8116844919786095
44,5.803845470692717
45,5.80540260908682
46,5.822520252025202
47,5.822894149173738
48,5.83554606741573
49,5.8201034637876745
50,5.8143992853952655
51,5.824674107142856
52,5.833155080213903
53,5.841008100810081
54,5.841681776971896
55,5.836125678119349
56,5.82622838944495
57,5.857052049746661
58,5.8538391224862885
59,5.847161172161172
60,5.841688666363222
61,5.858447176684882
62,5.83591155234657
63,5.843970122227252
64,5.84099636032757
65,5.8449477035015915
66,5.8508092224231465
67,5.837976775346137
68,5.835571743929361
69,5.8349411251635415
70,5.836875800256082
71,5.840391743892165
72,5.8425093945720254
73,5.838691860465116
74,5.864346217105263
75,5.878888888888889
76,5.8812708757637475
77,5.903213262382317
78,5.906418835192069
79,5.884661500815661
80,5.879544900446972
81,5.861302918207973
82,5.844679802955666
83,5.853174603174603
84,5.8451246424192895
85,5.847862125564218
86,5.833489795918367
87,5.826211001642036
88,5.833808545603944
89,5.850061881188118
90,5.850529122231337
91,5.869410795220436
92,5.877388429752066
93,5.8935746982938
94,5.9059265442404
95,5.921504013519222
96,5.93209381663113
97,5.933006785411366
98,5.953457469318663
99,5.956941767909511
