window_number,emotion_score
0,5.892786339025406
1,5.876853002070392
2,5.857561181434599
3,5.855995708154507
4,5.856622881355932
5,5.87131389945078
6,5.8530480607082636
7,5.828190636862083
8,5.837289950576606
9,5.8453114754098365
10,5.855415980230643
11,5.83029106029106
12,5.801853885135135
13,5.81103305785124
14,5.794334020618557
15,5.752188388144539
16,5.722885714285714
17,5.698354063018241
18,5.695663244353183
19,5.707765182186234
20,5.700466342254662
21,5.71220684039088
22,5.700062214848611
23,5.686594262295081
24,5.722495993589743
25,5.739697702539299
26,5.734813008130081
27,5.768084759576202
28,5.783846153846153
29,5.818790621143561
30,5.817672238075826
31,5.849525185796862
32,5.850588480801335
33,5.849198347107438
34,5.832538966365873
35,5.86039543416225
36,5.8771182266009845
37,5.850993762993763
38,5.804400337837838
39,5.810888797023564
40,5.795123558484349
41,5.752188388144539
42,5.722485714285714
43,5.7001201823456285
44,5.695852156057494
45,5.70798703928716
46,5.700028409090908
47,5.713173116089613
48,5.701496683250415
49,5.684573420836751
50,5.7210781563126245
51,5.7395241935483865
52,5.76506827309237
53,5.784243287225386
54,5.787900370522849
55,5.790543433511733
56,5.794576202118989
57,5.815449625312239
58,5.8403066439522995
59,5.857946735395189
60,5.853390264730999
61,5.8888067226890755
62,5.920551962052608
63,5.937033390410959
64,5.906678507992895
65,5.852313974591651
66,5.856148867313915
67,5.8556678700361005
68,5.869569462938304
69,5.847748667850799
70,5.828628062360802
71,5.809681274900398
72,5.745384615384615
73,5.737924281984332
74,5.742035901926445
75,5.776363247863247
76,5.76644674428633
77,5.776577037985489
78,5.769756097560975
79,5.7910948310948305
80,5.812431307243963
81,5.843670618120236
82,5.862356989247312
83,5.852718363868768
84,5.891711409395972
85,5.918412698412698
86,5.935798283261803
87,5.910798411998235
88,5.852270663033606
89,5.856226327944573
90,5.871996277338296
91,5.886526169522927
92,5.8841705498602055
93,5.847992477668077
94,5.82540018399264
95,5.824351809436555
96,5.842889716147045
97,5.868518177634607
98,5.872878855610192
99,5.878946902654867
