window_number,emotion_score
0,6.107236139630389
1,6.108741315897016
2,6.094121483897269
3,6.101722604124546
4,6.099729402261712
5,6.107763423496165
6,6.077514033680834
7,6.068523089171975
8,6.060159108989659
9,6.074221782178218
10,6.076563859232898
11,6.061648177496038
12,6.060500794912558
13,6.073669980119284
14,6.068263665594856
15,6.048934693877551
16,6.050142857142857
17,6.050833333333334
18,6.0673094170403585
19,6.058352989019926
20,6.064301470588235
21,6.0498338062423995
22,6.038191747572815
23,6.037465362673186
24,6.0342775041050905
25,6.011856906534325
26,5.989906275468623
27,5.967522448979592
28,5.957815057283142
29,5.9524349219062875
30,5.924230769230769
31,5.90034761519806
32,5.877459349593496
33,5.865480295566503
34,5.852402972749793
35,5.859558944765046
36,5.8583864294580055
37,5.8633360961458765
38,5.852506142506143
39,5.877576257213519
40,5.879105154639174
41,5.868278992983904
42,5.843266499582289
43,5.849639412997903
44,5.851384746484874
45,5.843289305496378
46,5.846955958549223
47,5.837979930191972
48,5.855220235499346
49,5.852074815137016
50,5.848967177242887
51,5.837974516695958
52,5.843694046066927
53,5.834862660944206
54,5.833431750106976
55,5.835703259005146
56,5.819851632047477
57,5.802337883959044
58,5.812715572715573
59,5.813701584507043
60,5.824091108190976
61,5.817156043956044
62,5.816372549019607
63,5.8300179131213605
64,5.847154867256637
65,5.869383531483927
66,5.878913330400351
67,5.888820713664055
68,5.904214162348878
69,5.898376288659793
70,5.886543263021955
71,5.893862753560638
72,5.888939197930141
73,5.8782618118768974
74,5.887276281494353
75,5.9121995661605204
76,5.900200873362445
77,5.91443725743855
78,5.9305256355019385
79,5.925435435435435
80,5.9357295221843
81,5.91948173322005
82,5.9181592465753425
83,5.925379045996593
84,5.929621598639456
85,5.9454809747755455
86,5.954460215053764
87,5.984489444205083
88,5.995060763888889
89,6.027131076388888
90,6.040341695501731
91,6.051187989556136
92,6.060620659722222
93,6.085681121331581
94,6.102552539404554
95,6.088190976784932
96,6.076782911944202
97,6.070149647887324
98,6.0642914083259525
99,6.049916812609457
