name,sentence_id,new_name,,
Inga,462,Prince Inga,,
Rinkitink,468,King Rinkitink,,
Inga,468,Prince Inga,,
Rinkitink,469,King Rinkitink,,
Bilbil,471,Prince Bobo of Boboland,,
Inga,473,Prince Inga,,
Bilbil,473,Prince Bobo of Boboland,,
Bilbil,476,Prince Bobo of Boboland,,
Inga,478,Prince Inga,,
Kitticut,479,King Kitticut,,
Inga,480,Prince Inga,,
Rinkitink,482,King Rinkitink,,
Rinkitink,487,King Rinkitink,,
Inga,490,Prince Inga,,
Rinkitink,493,King Rinkitink,,
Bilbil,493,Prince Bobo of Boboland,,
Inga,493,Prince Inga,,
Rinkitink,497,King Rinkitink,,
Bilbil,497,Prince Bobo of Boboland,,
Inga,498,Prince Inga,,
Rinkitink,498,King Rinkitink,,
Bilbil,500,Prince Bobo of Boboland,,
Kitticut,501,King Kitticut,,
Bilbil,504,Prince Bobo of Boboland,,
Bilbil,506,Prince Bobo of Boboland,,
Bilbil,513,Prince Bobo of Boboland,,
Bilbil,515,Prince Bobo of Boboland,,
Rinkitink,516,King Rinkitink,,
Bilbil,517,Prince Bobo of Boboland,,
Bilbil,519,Prince Bobo of Boboland,,
Bilbil,525,Prince Bobo of Boboland,,
Rinkitink,528,King Rinkitink,,
Bilbil,529,Prince Bobo of Boboland,,
Bilbil,532,Prince Bobo of Boboland,,
Rinkitink,532,King Rinkitink,,
Bilbil,533,Prince Bobo of Boboland,,
Bilbil,535,Prince Bobo of Boboland,,
Inga,536,Prince Inga,,
Bilbil,537,Prince Bobo of Boboland,,
Bilbil,543,Prince Bobo of Boboland,,
Rinkitink,543,King Rinkitink,,
Inga,544,Prince Inga,,
Bilbil,547,Prince Bobo of Boboland,,
Inga,548,Prince Inga,,
Bilbil,549,Prince Bobo of Boboland,,
Rinkitink,550,King Rinkitink,,
Inga,551,Prince Inga,,
Rinkitink,552,King Rinkitink,,
Prince Inga,553,Prince Inga,,
Inga,560,Prince Inga,,
King,560,King,,
Rinkitink,561,King Rinkitink,,
Bilbil,562,Prince Bobo of Boboland,,
Inga,565,Prince Inga,,
Rinkitink,568,King Rinkitink,,
Bilbil,576,Prince Bobo of Boboland,,
Inga,579,Prince Inga,,
Bilbil,580,Prince Bobo of Boboland,,
Bilbil,583,Prince Bobo of Boboland,,
Bilbil,585,Prince Bobo of Boboland,,
Bilbil,585,Prince Bobo of Boboland,,
Rinkitink,585,King Rinkitink,,
Inga,586,Prince Inga,,
Bilbil,586,Prince Bobo of Boboland,,
Rinkitink,588,King Rinkitink,,
Bilbil,590,Prince Bobo of Boboland,,
Inga,592,Prince Inga,,
Inga,593,Prince Inga,,
Bilbil,594,Prince Bobo of Boboland,,
Pingaree,594,Pingaree,,
Inga,594,Prince Inga,,
Inga,595,Prince Inga,,
Rinkitink,597,King Rinkitink,,
Inga,597,Prince Inga,,
Bilbil,603,Prince Bobo of Boboland,,
King,604,King,,
Rinkitink,605,King Rinkitink,,
Bilbil,605,Prince Bobo of Boboland,,
Inga,605,Prince Inga,,
Bilbil,609,Prince Bobo of Boboland,,
Rinkitink,610,King Rinkitink,,
Inga,620,Prince Inga,,
Inga,624,Prince Inga,,
Pingaree,624,Pingaree,,
Inga,626,Prince Inga,,
Inga,632,Prince Inga,,
Coregos,634,Coregos,,
Regos,637,Regos,,
Coregos,637,Coregos,,
Inga,639,Prince Inga,,
Inga,640,Prince Inga,,
Rinkitink,641,King Rinkitink,,
Bilbil,643,Prince Bobo of Boboland,,
Inga,644,Prince Inga,,
Inga,647,Prince Inga,,
Inga,652,Prince Inga,,
Rinkitink,653,King Rinkitink,,
Inga,654,Prince Inga,,
Rinkitink,656,King Rinkitink,,
Prince,656,Prince,,
Inga,658,Prince Inga,,
Pingaree,659,Pingaree,,
Rinkitink,660,King Rinkitink,,
Bilbil,660,Prince Bobo of Boboland,,
Inga,661,Prince Inga,,
Rinkitink,661,King Rinkitink,,
Prince Inga,664,Prince Inga,,
Rinkitink,664,King Rinkitink,,
Bilbil,664,Prince Bobo of Boboland,,
Inga,665,Prince Inga,,
Inga,669,Prince Inga,,
Bilbil,669,Prince Bobo of Boboland,,
White Pearl,669,White Pearl,,
Bilbil,671,Prince Bobo of Boboland,,
Inga,674,Prince Inga,,
Inga,680,Prince Inga,,
Blue Pearl,683,Blue Pearl,,
Rinkitink,684,King Rinkitink,,
Inga,687,Prince Inga,,
Rinkitink,689,King Rinkitink,,
Inga,690,Prince Inga,,
Inga,693,Prince Inga,,
Uncle Rinki,698,Uncle Rinki,,
Bilbil,698,Prince Bobo of Boboland,,
Coregos,700,Coregos,,
Inga,700,Prince Inga,,
Pingaree,701,Pingaree,,
Rinkitink,704,King Rinkitink,,
Inga,705,Prince Inga,,
Bilbil,706,Prince Bobo of Boboland,,
Inga,708,Prince Inga,,
Inga,709,Prince Inga,,
Bilbil,710,Prince Bobo of Boboland,,
Inga,716,Prince Inga,,
Rinkitink,716,King Rinkitink,,
Rinkitink,718,King Rinkitink,,
Inga,719,Prince Inga,,
Regos,720,Regos,,
Inga,725,Prince Inga,,
Rinkitink,726,King Rinkitink,,
Bilbil,726,Prince Bobo of Boboland,,
Bilbil,727,Prince Bobo of Boboland,,
Rinkitink,727,King Rinkitink,,
Bilbil,730,Prince Bobo of Boboland,,
Inga,730,Prince Inga,,
Rinkitink,731,King Rinkitink,,
Bilbil,737,Prince Bobo of Boboland,,
Rinkitink,738,King Rinkitink,,
Inga,740,Prince Inga,,
King,740,King,,
Rinkitink,741,King Rinkitink,,
Bilbil,742,Prince Bobo of Boboland,,
Rinkitink,742,King Rinkitink,,
Bilbil,745,Prince Bobo of Boboland,,
Bilbil,746,Prince Bobo of Boboland,,
Rinkitink,746,King Rinkitink,,
Bilbil,747,Prince Bobo of Boboland,,
Bilbil,750,Prince Bobo of Boboland,,
Rinkitink,752,King Rinkitink,,
Inga,752,Prince Inga,,
Inga,754,Prince Inga,,
Rinkitink,756,King Rinkitink,,
Inga,758,Prince Inga,,
Inga,759,Prince Inga,,
Regos,761,Regos,,
Coregos,761,Coregos,,
Pingaree,761,Pingaree,,
Inga,763,Prince Inga,,
Rinkitink,766,King Rinkitink,,
Bilbil,768,Prince Bobo of Boboland,,
Inga,770,Prince Inga,,
Bilbil,771,Prince Bobo of Boboland,,
Bilbil,772,Prince Bobo of Boboland,,
Rinkitink,773,King Rinkitink,,
Bilbil,774,Prince Bobo of Boboland,,
Bilbil,777,Prince Bobo of Boboland,,
Bilbil,782,Prince Bobo of Boboland,,
Bilbil,784,Prince Bobo of Boboland,,
Bilbil,795,Prince Bobo of Boboland,,
Bilbil,798,Prince Bobo of Boboland,,
Inga,799,Prince Inga,,
Bilbil,801,Prince Bobo of Boboland,,
Bilbil,804,Prince Bobo of Boboland,,
Rinkitink,808,King Rinkitink,,
Rinkitink,810,King Rinkitink,,
Inga,810,Prince Inga,,
Bilbil,815,Prince Bobo of Boboland,,
Rinkitink,820,King Rinkitink,,
Inga,821,Prince Inga,,
Rinkitink,822,King Rinkitink,,
Inga,827,Prince Inga,,
Regos,829,Regos,,
Inga,830,Prince Inga,,
White Pearl,831,White Pearl,,
Coregos,831,Coregos,,
Inga,833,Prince Inga,,
Rinkitink,836,King Rinkitink,,
Inga,836,Prince Inga,,
Inga,838,Prince Inga,,
Gos,843,King Gos,,
Coregos,853,Coregos,,
Coregos,854,Coregos,,
Regos,854,Regos,,
Coregos,855,Coregos,,
Cor,855,Coregos,,
Gos,855,King Gos,,
Cor,856,Coregos,,
Regos,856,Regos,,
Regos,857,Regos,,
Coregos,857,Coregos,,
Regos,859,Regos,,
Coregos,859,Coregos,,
Gos,860,King Gos,,
Pingaree,862,Pingaree,,
Regos,862,Regos,,
Coregos,862,Coregos,,
Gos,863,King Gos,,
Cor,863,Coregos,,
Gos,865,King Gos,,
Kitticut,865,King Kitticut,,
Pingaree,865,Pingaree,,
Pingaree,866,Pingaree,,
Cor,866,Coregos,,
Pingaree,867,Pingaree,,
Regos,869,Regos,,
Coregos,869,Coregos,,
Inga,872,Prince Inga,,
Buzzub,872,Buzzub,,
Rinkitink,873,King Rinkitink,,
Inga,875,Prince Inga,,
Bilbil,876,Prince Bobo of Boboland,,
Buzzub,878,Buzzub,,
Inga,880,Prince Inga,,
Pingaree,880,Pingaree,,
King Rinkitink,887,King Rinkitink,,
Pingaree,888,Pingaree,,
Buzzub,889,Buzzub,,
Cor,890,Coregos,,
Rinkitink,891,King Rinkitink,,
Prince,891,Prince,,
Regos,894,Regos,,
Inga,894,Prince Inga,,
Bilbil,895,Prince Bobo of Boboland,,
Inga,896,Prince Inga,,
Pink Pearl,897,Pink Pearl,,
Rinkitink,897,King Rinkitink,,
Inga,897,Prince Inga,,
Buzzub,898,Buzzub,,
Inga,901,Prince Inga,,
Rinkitink,902,King Rinkitink,,
Buzzub,903,Buzzub,,
Buzzub,904,Buzzub,,
Buzzub,905,Buzzub,,
Inga,907,Prince Inga,,
Rinkitink,908,King Rinkitink,,
Rinkitink,909,King Rinkitink,,
Bilbil,909,Prince Bobo of Boboland,,
Inga,909,Prince Inga,,
Buzzub,910,Buzzub,,
Regos,914,Regos,,
Pink Pearl,915,Pink Pearl,,
Bilbil,915,Prince Bobo of Boboland,,
Inga,915,Prince Inga,,
Bilbil,917,Prince Bobo of Boboland,,
Buzzub,917,Buzzub,,
Rinkitink,918,King Rinkitink,,
Bilbil,918,Prince Bobo of Boboland,,
King,918,King,,
Inga,919,Prince Inga,,
Rinkitink,920,King Rinkitink,,
Bilbil,922,Prince Bobo of Boboland,,
Prince Inga,923,Prince Inga,,
Bilbil,925,Prince Bobo of Boboland,,
Rinkitink,925,King Rinkitink,,
Buzzub,929,Buzzub,,
Gos,930,King Gos,,
Buzzub,930,Buzzub,,
Rinkitink,932,King Rinkitink,,
Bilbil,932,Prince Bobo of Boboland,,
Inga,933,Prince Inga,,
Gos,935,King Gos,,
Inga,936,Prince Inga,,
Bilbil,937,Prince Bobo of Boboland,,
Rinkitink,937,King Rinkitink,,
Inga,940,Prince Inga,,
Gos,943,King Gos,,
Inga,947,Prince Inga,,
Gos,947,King Gos,,
Gos,948,King Gos,,
King Gos,950,King Gos,,
Gos,951,King Gos,,
Inga,951,Prince Inga,,
Pingaree,951,Pingaree,,
Gos,952,King Gos,,
Regos,953,Regos,,
Coregos,953,Coregos,,
Regos,955,Regos,,
Gos,956,King Gos,,
Regos,957,Regos,,
Inga,957,Prince Inga,,
Bilbil,963,Prince Bobo of Boboland,,
Inga,964,Prince Inga,,
Bilbil,966,Prince Bobo of Boboland,,
Inga,968,Prince Inga,,
Inga,969,Prince Inga,,
Rinkitink,970,King Rinkitink,,
Inga,970,Prince Inga,,
Gos,971,King Gos,,
Rinkitink,973,King Rinkitink,,
Bilbil,974,Prince Bobo of Boboland,,
Regos,976,Regos,,
Rinkitink,976,King Rinkitink,,
Rinkitink,978,King Rinkitink,,
Pingaree,979,Pingaree,,
Inga,980,Prince Inga,,
Gos,980,King Gos,,
Inga,983,Prince Inga,,
Rinkitink,992,King Rinkitink,,
Tom Tick,995,Tom Tick,,
Inga,996,Prince Inga,,
Tom,997,Tom Tick,,
Tom,997,Tom Tick,,
Tom,1000,Tom Tick,,
Inga,1000,Prince Inga,,
Gos,1001,King Gos,,
Rinkitink,1003,King Rinkitink,,
Pingaree,1003,Pingaree,,
Rinkitink,1005,King Rinkitink,,
King Rinkitink,1006,King Rinkitink,,
Inga,1007,Prince Inga,,
Rinkitink,1007,King Rinkitink,,
Inga,1010,Prince Inga,,
Rinkitink,1013,King Rinkitink,,
Inga,1016,Prince Inga,,
Rinkitink,1018,King Rinkitink,,
Inga,1022,Prince Inga,,
Rinkitink,1024,King Rinkitink,,
Rinkitink,1027,King Rinkitink,,
Inga,1033,Prince Inga,,
Rinkitink,1034,King Rinkitink,,
Rinkitink,1038,King Rinkitink,,
Rinkitink,1041,King Rinkitink,,
Rinkitink,1043,King Rinkitink,,
Gos,1043,King Gos,,
Regos,1043,Regos,,
Inga,1044,Prince Inga,,
Rinkitink,1047,King Rinkitink,,
Inga,1049,Prince Inga,,
Rinkitink,1066,King Rinkitink,,
Inga,1069,Prince Inga,,
Inga,1073,Prince Inga,,
Rinkitink,1073,King Rinkitink,,
King Gos,1074,King Gos,,
Inga,1076,Prince Inga,,
Gos,1077,King Gos,,
Regos,1078,Regos,,
Inga,1079,Prince Inga,,
Island,1079,Island,,
Regos,1080,Regos,,
Regos,1081,Regos,,
Pingaree,1081,Pingaree,,
Gilgad,1081,Gilgad,,
Zella,1083,Zella,,
Pingaree,1084,Pingaree,,
Nikobob,1084,Nikobob,,
Nikobob,1085,Nikobob,,
Gos,1085,King Gos,,
Nikobob,1088,Nikobob,,
Zella,1089,Zella,,
Inga,1090,Prince Inga,,
