name,sentence_id,new_name,,
Shaggy,590,Shaggy Man,,
Polychrome,594,Polly the Rainbow,,
Shaggy,596,Shaggy Man,,
Polychrome,597,Polly the Rainbow,,
Shaggy Man,597,Shaggy Man,,
Rainbow,600,Rainbow,,
Betsy,604,Betsy Bobbin,,
Shaggy,604,Shaggy Man,,
Polychrome,606,Polly the Rainbow,,
Rose Princess,607,Rose Princess,,
Ruggedo,609,Roquat of the Rocks,,
Betsy,610,Betsy Bobbin,,
Ruggedo,612,Roquat of the Rocks,,
Rainbow,612,Rainbow,,
Nome King,614,Roquat of the Rocks,,
Polychrome,614,Polly the Rainbow,,
Polychrome,616,Polly the Rainbow,,
Betsy,618,Betsy Bobbin,,
Ruggedo,618,Roquat of the Rocks,,
Polychrome,619,Polly the Rainbow,,
Shaggy,623,Shaggy Man,,
Rose,623,Rose Princess,,
Betsy,624,Betsy Bobbin,,
Hank,624,Hank,,
Hank,624,Hank,,
Betsy,626,Betsy Bobbin,,
Shaggy,626,Shaggy Man,,
Hank,626,Hank,,
Betsy,627,Betsy Bobbin,,
Rose,627,Rose Princess,,
Polychrome,627,Polly the Rainbow,,
Rainbow,627,Rainbow,,
Ozga,627,Rose Princess,,
Polychrome,628,Polly the Rainbow,,
Shaggy,630,Shaggy Man,,
Betsy,636,Betsy Bobbin,,
Shaggy,637,Shaggy Man,,
Hank,642,Hank,,
Betsy,643,Betsy Bobbin,,
Shaggy,646,Shaggy Man,,
Betsy,646,Betsy Bobbin,,
Polychrome,647,Polly the Rainbow,,
Shaggy,648,Shaggy Man,,
Shaggy,651,Shaggy Man,,
Betsy,652,Betsy Bobbin,,
Hank,653,Hank,,
Betsy,658,Betsy Bobbin,,
Shaggy,662,Shaggy Man,,
Betsy,664,Betsy Bobbin,,
Betsy,666,Betsy Bobbin,,
Shaggy,667,Shaggy Man,,
Rose,669,Rose Princess,,
Polychrome,669,Polly the Rainbow,,
Betsy,671,Betsy Bobbin,,
Betsy,678,Betsy Bobbin,,
Clockwork,679,Clockwork Man,,
Clockwork,680,Clockwork Man,,
Polychrome,683,Polly the Rainbow,,
Shaggy,684,Shaggy Man,,
Shaggy,688,Shaggy Man,,
Tik,688,Tik,,
Tik-Tok,688,Tik-Tok,,
Shaggy,689,Shaggy Man,,
Tik,689,Tik,,
Tik-Tok,689,Tik-Tok,,
Betsy,691,Betsy Bobbin,,
Polychrome,694,Polly the Rainbow,,
Betsy,695,Betsy Bobbin,,
Shaggy,696,Shaggy Man,,
Betsy,701,Betsy Bobbin,,
Shaggy,702,Shaggy Man,,
Tik,702,Tik,,
Tik-Tok,702,Tik-Tok,,
Shaggy,707,Shaggy Man,,
Betsy,707,Betsy Bobbin,,
Tik,707,Tik,,
Tik-Tok,707,Tik-Tok,,
Shaggy,708,Shaggy Man,,
Tik,709,Tik,,
Tik-Tok,709,Tik-Tok,,
Oz,710,of Oz,,
Nome King,711,Roquat of the Rocks,,
Rug,711,Rug,,
Shaggy,715,Shaggy Man,,
Ruggedo,716,Roquat of the Rocks,,
Tik-Tok,717,Tik-Tok,,
Tik,718,Tik,,
Tik-Tok,718,Tik-Tok,,
Tik,720,Tik,,
Tik-Tok,720,Tik-Tok,,
Polychrome,721,Polly the Rainbow,,
Ruggedo,721,Roquat of the Rocks,,
Betsy,723,Betsy Bobbin,,
