name,sentence_id,new_name,,
Dorothy,1135,Dorothy the Lamb,,
Wizard,1138,Wizard of Oz,,
Wizard,1140,Wizard of Oz,,
Dorothy,1150,Dorothy the Lamb,,
Wizard,1150,Wizard of Oz,,
Wizard,1154,Wizard of Oz,,
Eureka,1157,Eureka the Pink Kitten,,
Wizard,1158,Wizard of Oz,,
Eureka,1165,Eureka the Pink Kitten,,
Dorothy,1165,Dorothy the Lamb,,
Wizard,1170,Wizard of Oz,,
Jim,1170,Jim the Cab-horse,,
Jim,1171,Jim the Cab-horse,,
Jim,1175,Jim the Cab-horse,,
Eureka,1177,Eureka the Pink Kitten,,
Wizard,1177,Wizard of Oz,,
Eureka,1179,Eureka the Pink Kitten,,
Dorothy,1181,Dorothy the Lamb,,
Wizard,1183,Wizard of Oz,,
Dorothy,1185,Dorothy the Lamb,,
Zeb,1189,Zebediah,,
Wizard,1189,Wizard of Oz,,
Jim,1189,Jim the Cab-horse,,
Wizard,1192,Wizard of Oz,,
Jim,1193,Jim the Cab-horse,,
Wizard,1197,Wizard of Oz,,
Dorothy,1201,Dorothy the Lamb,,
Jim,1202,Jim the Cab-horse,,
Wizard,1203,Wizard of Oz,,
Dorothy,1203,Dorothy the Lamb,,
Jim,1205,Jim the Cab-horse,,
Zeb,1210,Zebediah,,
Gargoyles,1215,Gargoyles,,
Gargoyles,1217,Gargoyles,,
Wizard,1230,Wizard of Oz,,
Gargoyles,1230,Gargoyles,,
Jim,1233,Jim the Cab-horse,,
Wizard,1233,Wizard of Oz,,
Dorothy,1236,Dorothy the Lamb,,
Wizard,1241,Wizard of Oz,,
Zeb,1243,Zebediah,,
Wizard,1244,Wizard of Oz,,
Gargoyles,1246,Gargoyles,,
Jim,1249,Jim the Cab-horse,,
Gargoyles,1251,Gargoyles,,
Jim,1252,Jim the Cab-horse,,
Wizard,1254,Wizard of Oz,,
Jim,1255,Jim the Cab-horse,,
Dorothy,1257,Dorothy the Lamb,,
Dorothy,1261,Dorothy the Lamb,,
Wizard,1263,Wizard of Oz,,
Jim,1264,Jim the Cab-horse,,
Gargoyles,1265,Gargoyles,,
Jim,1266,Jim the Cab-horse,,
Wizard,1267,Wizard of Oz,,
Zeb,1269,Zebediah,,
Wizard,1270,Wizard of Oz,,
Gargoyle,1272,Gargoyles,,
Zeb,1272,Zebediah,,
Wizard,1276,Wizard of Oz,,
Zeb,1277,Zebediah,,
Wizard,1279,Wizard of Oz,,
Gargoyles,1281,Gargoyles,,
Wizard,1283,Wizard of Oz,,
Dorothy,1284,Dorothy the Lamb,,
Zeb,1285,Zebediah,,
Wizard,1286,Wizard of Oz,,
Jim,1287,Jim the Cab-horse,,
Dorothy,1289,Dorothy the Lamb,,
Zeb,1290,Zebediah,,
Zeb,1292,Zebediah,,
Wizard,1293,Wizard of Oz,,
Jim,1295,Jim the Cab-horse,,
Gargoyles,1297,Gargoyles,,
Dorothy,1298,Dorothy the Lamb,,
Wizard,1299,Wizard of Oz,,
Zeb,1300,Zebediah,,
Eureka,1301,Eureka the Pink Kitten,,
Gargoyles,1301,Gargoyles,,
Zeb,1303,Zebediah,,
Wizard,1303,Wizard of Oz,,
Dorothy,1304,Dorothy the Lamb,,
Gargoyles,1304,Gargoyles,,
Jim,1304,Jim the Cab-horse,,
Eureka,1305,Eureka the Pink Kitten,,
Gargoyle,1305,Gargoyles,,
Gargoyles,1310,Gargoyles,,
Jim,1313,Jim the Cab-horse,,
Gargoyles,1313,Gargoyles,,
Eureka,1314,Eureka the Pink Kitten,,
Gargoyle,1314,Gargoyles,,
Dorothy,1315,Dorothy the Lamb,,
Eureka,1316,Eureka the Pink Kitten,,
Zeb,1318,Zebediah,,
Wizard,1319,Wizard of Oz,,
Dorothy,1320,Dorothy the Lamb,,
Wizard,1326,Wizard of Oz,,
Gargoyles,1330,Gargoyles,,
Wizard,1331,Wizard of Oz,,
Zeb,1333,Zebediah,,
Eureka,1334,Eureka the Pink Kitten,,
Dorothy,1334,Dorothy the Lamb,,
Jim,1336,Jim the Cab-horse,,
Jim,1340,Jim the Cab-horse,,
Dorothy,1340,Dorothy the Lamb,,
Jim,1343,Jim the Cab-horse,,
Wizard,1343,Wizard of Oz,,
Jim,1344,Jim the Cab-horse,,
Eureka,1346,Eureka the Pink Kitten,,
Gargoyles,1348,Gargoyles,,
Eureka,1349,Eureka the Pink Kitten,,
Eureka,1350,Eureka the Pink Kitten,,
Eureka,1351,Eureka the Pink Kitten,,
Dorothy,1351,Dorothy the Lamb,,
Dorothy,1353,Dorothy the Lamb,,
Zeb,1355,Zebediah,,
Wizard,1357,Wizard of Oz,,
Eureka,1357,Eureka the Pink Kitten,,
Dorothy,1359,Dorothy the Lamb,,
Gargoyles,1361,Gargoyles,,
Wizard,1373,Wizard of Oz,,
Gargoyles,1374,Gargoyles,,
Zeb,1375,Zebediah,,
Zeb,1378,Zebediah,,
Jim,1378,Jim the Cab-horse,,
Jim,1380,Jim the Cab-horse,,
Eureka,1383,Eureka the Pink Kitten,,
Gargoyles,1384,Gargoyles,,
Zeb,1386,Zebediah,,
Dorothy,1388,Dorothy the Lamb,,
Wizard,1390,Wizard of Oz,,
Zeb,1390,Zebediah,,
Eureka,1391,Eureka the Pink Kitten,,
Wizard,1394,Wizard of Oz,,
Zeb,1395,Zebediah,,
Eureka,1396,Eureka the Pink Kitten,,
Jim,1398,Jim the Cab-horse,,
Wizard,1399,Wizard of Oz,,
Gargoyle,1400,Gargoyles,,
Wizard,1401,Wizard of Oz,,
Jim,1401,Jim the Cab-horse,,
Wizard,1403,Wizard of Oz,,
Dorothy,1406,Dorothy the Lamb,,
Eureka,1406,Eureka the Pink Kitten,,
Zeb,1407,Zebediah,,
Wizard,1407,Wizard of Oz,,
Jim,1408,Jim the Cab-horse,,
Wizard,1409,Wizard of Oz,,
Zeb,1411,Zebediah,,
Jim,1412,Jim the Cab-horse,,
Dorothy,1414,Dorothy the Lamb,,
Jim,1414,Jim the Cab-horse,,
Wizard,1415,Wizard of Oz,,
Gargoyles,1418,Gargoyles,,
Dorothy,1418,Dorothy the Lamb,,
Jim,1420,Jim the Cab-horse,,
Dorothy,1421,Dorothy the Lamb,,
Wizard,1422,Wizard of Oz,,
Wizard,1424,Wizard of Oz,,
Gargoyles,1426,Gargoyles,,
Zeb,1428,Zebediah,,
Wizard,1428,Wizard of Oz,,
Gargoyles,1430,Gargoyles,,
Zeb,1436,Zebediah,,
Wizard,1436,Wizard of Oz,,
Dorothy,1440,Dorothy the Lamb,,
Gargoyles,1441,Gargoyles,,
Wizard,1441,Wizard of Oz,,
Jim,1444,Jim the Cab-horse,,
Dorothy,1445,Dorothy the Lamb,,
Zeb,1445,Zebediah,,
Wizard,1445,Wizard of Oz,,
Wizard,1450,Wizard of Oz,,
Eureka,1452,Eureka the Pink Kitten,,
Eureka,1453,Eureka the Pink Kitten,,
Dorothy,1453,Dorothy the Lamb,,
Dorothy,1461,Dorothy the Lamb,,
Wizard,1465,Wizard of Oz,,
Dorothy,1470,Dorothy the Lamb,,
Wizard,1473,Wizard of Oz,,
Dorothy,1476,Dorothy the Lamb,,
Zeb,1481,Zebediah,,
Dorothy,1485,Dorothy the Lamb,,
Mother,1488,Mother,,
Dorothy,1490,Dorothy the Lamb,,
Dorothy,1496,Dorothy the Lamb,,
Mother,1499,Mother,,
Dorothy,1506,Dorothy the Lamb,,
Wizard,1509,Wizard of Oz,,
Dorothy,1512,Dorothy the Lamb,,
Wizard,1513,Wizard of Oz,,
Wizard,1515,Wizard of Oz,,
Dorothy,1519,Dorothy the Lamb,,
Wizard,1528,Wizard of Oz,,
Jim,1529,Jim the Cab-horse,,
Zeb,1531,Zebediah,,
Dorothy,1532,Dorothy the Lamb,,
Wizard,1534,Wizard of Oz,,
Wizard,1539,Wizard of Oz,,
Dorothy,1540,Dorothy the Lamb,,
Zeb,1543,Zebediah,,
Dorothy,1545,Dorothy the Lamb,,
Wizard,1549,Wizard of Oz,,
Dorothy,1554,Dorothy the Lamb,,
Wizard,1558,Wizard of Oz,,
Zeb,1559,Zebediah,,
Eureka,1563,Eureka the Pink Kitten,,
Dorothy,1565,Dorothy the Lamb,,
Dorothy,1568,Dorothy the Lamb,,
Jim,1569,Jim the Cab-horse,,
