name,sentence_id,new_name,,
Polly,1448,Polly the Rainbow,,
Tin Woodman,1449,Emperor of the Winkies,,
Polychrome,1450,Polly the Rainbow,,
Rainbow,1451,Rainbow,,
Tin Woodman,1451,Emperor of the Winkies,,
Dorothy,1451,Dorothy the Lamb,,
Miss Polly,1451,Polly the Rainbow,,
Tin Woodman,1454,Emperor of the Winkies,,
Winkies,1456,Winkies,,
Dorothy,1457,Dorothy the Lamb,,
Button,1457,Button,,
Button-Bright,1457,Button-Bright,,
Tin Woodman,1460,Emperor of the Winkies,,
Tik-tok,1461,Tik-tok,,
Oz,1461,Oz,,
Dorothy,1465,Dorothy the Lamb,,
Jack Pumpkinhead,1466,Jack Pumpkinhead,,
Tin Woodman,1466,Emperor of the Winkies,,
Dorothy,1469,Dorothy the Lamb,,
Jack,1473,Jack Pumpkinhead,,
Dorothy,1473,Dorothy the Lamb,,
Tin Woodman,1475,Emperor of the Winkies,,
Jack,1476,Jack Pumpkinhead,,
Dorothy,1483,Dorothy the Lamb,,
Jack Pumpkinhead,1483,Jack Pumpkinhead,,
Nick Chopper,1484,Emperor of the Winkies,,
Button,1485,Button,,
Button-Bright,1485,Button-Bright,,
Pumpkinhead,1485,Jack Pumpkinhead,,
Jack,1485,Jack Pumpkinhead,,
Dorothy,1486,Dorothy the Lamb,,
Ozma,1488,Royal Ozma,,
Jack,1489,Jack Pumpkinhead,,
Ozma,1490,Royal Ozma,,
Jack Pumpkinhead,1490,Jack Pumpkinhead,,
Dorothy,1494,Dorothy the Lamb,,
Jack,1497,Jack Pumpkinhead,,
Tin Woodman,1497,Emperor of the Winkies,,
Ozma,1500,Royal Ozma,,
Dorothy,1500,Dorothy the Lamb,,
Ozma,1502,Royal Ozma,,
Ozma,1505,Royal Ozma,,
Winkies,1507,Winkies,,
Tin Woodman,1511,Emperor of the Winkies,,
Pumpkinhead,1511,Jack Pumpkinhead,,
Sorcerer,1512,Sorcerer 's,,
Witch,1513,Wicked Witch,,
Mombi,1513,Mombi,,
Sorcerer,1513,Sorcerer 's,,
Ozma,1514,Royal Ozma,,
Witch,1514,Wicked Witch,,
Mombi,1514,Mombi,,
Mombi,1515,Mombi,,
Sorcerer 's,1515,Sorcerer 's,,
Witch,1515,Wicked Witch,,
Mombi,1516,Mombi,,
Ozma,1517,Royal Ozma,,
Pumpkinhead,1517,Jack Pumpkinhead,,
Jack,1517,Jack Pumpkinhead,,
Jack Pumpkinhead,1519,Jack Pumpkinhead,,
Ozma,1522,Royal Ozma,,
Tin Woodman,1524,Emperor of the Winkies,,
Sorcerer,1525,Sorcerer 's,,
Dyna,1526,Dyna,,
Sorcerer,1527,Sorcerer 's,,
Dyna,1529,Dyna,,
Tin Woodman,1532,Emperor of the Winkies,,
Dyna,1540,Dyna,,
Dorothy,1540,Dorothy the Lamb,,
Tin Woodman,1541,Emperor of the Winkies,,
Dorothy,1545,Dorothy the Lamb,,
Ozma,1545,Royal Ozma,,
Polly,1551,Polly the Rainbow,,
Polychrome,1552,Polly the Rainbow,,
Polly,1556,Polly the Rainbow,,
Dorothy,1556,Dorothy the Lamb,,
Dorothy,1561,Dorothy the Lamb,,
Lion,1561,Cowardly Lion,,
Ozma,1561,Royal Ozma,,
Hungry Tiger,1563,Hungry Tiger,,
Dorothy,1564,Dorothy the Lamb,,
Tiger,1565,Hungry Tiger,,
Dorothy,1567,Dorothy the Lamb,,
Polly,1569,Polly the Rainbow,,
Polly,1569,Polly the Rainbow,,
Dorothy,1570,Dorothy the Lamb,,
Wizard,1573,Wizard of Oz,,
Polly,1574,Polly the Rainbow,,
Dorothy,1577,Dorothy the Lamb,,
Dorothy,1579,Dorothy the Lamb,,
Tiger,1579,Hungry Tiger,,
Tin Woodman,1582,Emperor of the Winkies,,
Button,1583,Button,,
Button-Bright,1583,Button-Bright,,
Dorothy,1583,Dorothy the Lamb,,
Dorothy,1584,Dorothy the Lamb,,
Lion,1584,Cowardly Lion,,
Tiger,1584,Hungry Tiger,,
Toto,1585,Toto,,
Lion,1585,Cowardly Lion,,
Toto,1585,Toto,,
Tiger,1586,Hungry Tiger,,
Tiger,1586,Hungry Tiger,,
Billina,1587,Billina,,
Ozma,1587,Royal Ozma,,
Cowardly Lion,1588,Cowardly Lion,,
Ozma,1590,Royal Ozma,,
Dorothy,1591,Dorothy the Lamb,,
Cowardly Lion,1592,Cowardly Lion,,
Ozma,1592,Royal Ozma,,
Polly,1592,Polly the Rainbow,,
Dorothy,1592,Dorothy the Lamb,,
Ozma,1594,Royal Ozma,,
Polly,1596,Polly the Rainbow,,
Polychrome,1597,Polly the Rainbow,,
Dorothy,1598,Dorothy the Lamb,,
Dorothy,1599,Dorothy the Lamb,,
Polychrome,1599,Polly the Rainbow,,
Button,1599,Button,,
Button,1601,Button,,
Button-Bright,1601,Button-Bright,,
Dorothy,1601,Dorothy the Lamb,,
Tin Woodman,1602,Emperor of the Winkies,,
Tik-tok,1602,Tik-tok,,
Dorothy,1603,Dorothy the Lamb,,
Dorothy,1606,Dorothy the Lamb,,
Gates,1606,Gates,,
Polychrome,1608,Polly the Rainbow,,
Button,1609,Button,,
Button-Bright,1609,Button-Bright,,
Ozma,1620,Royal Ozma,,
Button,1621,Button,,
Button-Bright,1621,Button-Bright,,
Cowardly Lion,1623,Cowardly Lion,,
Hungry Tiger,1623,Hungry Tiger,,
Dorothy,1624,Dorothy the Lamb,,
Button,1624,Button,,
Button-Bright,1624,Button-Bright,,
Polychrome,1625,Polly the Rainbow,,
Dorothy,1627,Dorothy the Lamb,,
Jellia Jamb,1627,Jellia Jamb,,
Ozma,1629,Royal Ozma,,
Ozma,1629,Royal Ozma,,
Dorothy,1630,Dorothy the Lamb,,
Jellia,1632,Jellia Jamb,,
Scarecrow,1634,Scarecrow of Oz,,
Ozma,1634,Royal Ozma,,
Tin Woodman,1636,Emperor of the Winkies,,
Billina,1636,Billina,,
Lion,1636,Cowardly Lion,,
Tiger,1636,Hungry Tiger,,
Toto,1637,Toto,,
Dorothy,1637,Dorothy the Lamb,,
Jellia Jamb,1638,Jellia Jamb,,
Dorothy,1640,Dorothy the Lamb,,
Dorothy,1641,Dorothy the Lamb,,
Tin Woodman,1642,Emperor of the Winkies,,
Ozma,1642,Royal Ozma,,
Dorothy,1643,Dorothy the Lamb,,
Button,1644,Button,,
Button-Bright,1644,Button-Bright,,
Jellia Jamb,1644,Jellia Jamb,,
Rainbow,1644,Rainbow,,
Polychrome,1644,Polly the Rainbow,,
Ozma,1648,Royal Ozma,,
Dorothy,1682,Dorothy the Lamb,,
Button,1682,Button,,
Button-Bright,1682,Button-Bright,,
Toto,1683,Toto,,
Ozma,1683,Royal Ozma,,
Ozma,1684,Royal Ozma,,
Ozma,1686,Royal Ozma,,
Ozma,1687,Royal Ozma,,
Dorothy,1688,Dorothy the Lamb,,
Toto,1688,Toto,,
Button,1688,Button,,
Button-Bright,1688,Button-Bright,,
Ozma,1690,Royal Ozma,,
Dorothy,1691,Dorothy the Lamb,,
Dorothy,1693,Dorothy the Lamb,,
Ozma,1694,Royal Ozma,,
Scoodlers,1695,Scoodlers,,
Button,1697,Button,,
Button-Bright,1697,Button-Bright,,
Dorothy,1697,Dorothy the Lamb,,
Polly,1699,Polly the Rainbow,,
Rainbow,1700,Rainbow,,
Dorothy,1701,Dorothy the Lamb,,
Dox,1701,King Renard the Fourth,,
Foxville,1701,Foxville,,
Kik-a-bray,1701,Kik-a-bray,,
Dunkiton,1701,Dunkiton,,
Ozma,1702,Royal Ozma,,
Musicker,1703,Allegro da Capo,,
Button,1703,Button,,
Button-Bright,1703,Button-Bright,,
Musicker,1706,Allegro da Capo,,
Dorothy,1707,Dorothy the Lamb,,
Ozma,1708,Royal Ozma,,
Button,1708,Button,,
Button-Bright,1708,Button-Bright,,
Polychrome,1709,Polly the Rainbow,,
Ozma,1709,Royal Ozma,,
Rainbow,1709,Rainbow,,
Dorothy,1710,Dorothy the Lamb,,
Polly,1710,Polly the Rainbow,,
Ozma,1710,Royal Ozma,,
Polly,1712,Polly the Rainbow,,
Button,1712,Button,,
Button-Bright,1712,Button-Bright,,
Dorothy,1713,Dorothy the Lamb,,
Ozma,1713,Royal Ozma,,
Dorothy,1714,Dorothy the Lamb,,
Button,1715,Button,,
Button-Bright,1715,Button-Bright,,
Ozma,1715,Royal Ozma,,
Dorothy,1716,Dorothy the Lamb,,
Highness,1716,Highness,,
Oz,1717,Oz,,
Dorothy,1720,Dorothy the Lamb,,
Dorothy,1724,Dorothy the Lamb,,
Ozma,1725,Royal Ozma,,
Butterfield,1727,Butterfield,,
Dorothy,1730,Dorothy the Lamb,,
Dorothy,1733,Dorothy the Lamb,,
Dorothy,1734,Dorothy the Lamb,,
Wizard,1734,Wizard of Oz,,
Button,1735,Button,,
Button-Bright,1735,Button-Bright,,
Wizard,1737,Wizard of Oz,,
Ozma,1737,Royal Ozma,,
Wizard,1738,Wizard of Oz,,
Ozma,1740,Royal Ozma,,
Wizard,1740,Wizard of Oz,,
Wizard,1741,Wizard of Oz,,
Wizard,1743,Wizard of Oz,,
Polychrome,1743,Polly the Rainbow,,
Ozma,1745,Royal Ozma,,
Scarecrow,1747,Scarecrow of Oz,,
Dorothy,1747,Dorothy the Lamb,,
Ozma,1748,Royal Ozma,,
Dorothy,1751,Dorothy the Lamb,,
Polly,1751,Polly the Rainbow,,
Button,1751,Button,,
Button-Bright,1751,Button-Bright,,
Toto,1752,Toto,,
Oz,1752,Oz,,
Dorothy,1756,Dorothy the Lamb,,
Scarecrow,1756,Scarecrow of Oz,,
Scarecrow,1758,Scarecrow of Oz,,
Dorothy,1758,Dorothy the Lamb,,
Dorothy,1760,Dorothy the Lamb,,
Scarecrow,1760,Scarecrow of Oz,,
Button,1761,Button,,
Button-Bright,1761,Button-Bright,,
Polychrome,1761,Polly the Rainbow,,
Dorothy,1763,Dorothy the Lamb,,
Scarecrow,1764,Scarecrow of Oz,,
Dorothy,1769,Dorothy the Lamb,,
Button,1770,Button,,
Button-Bright,1770,Button-Bright,,
Polly,1770,Polly the Rainbow,,
Jellia Jamb,1772,Jellia Jamb,,
Ozma,1772,Royal Ozma,,
Dorothy,1772,Dorothy the Lamb,,
Dorothy,1774,Dorothy the Lamb,,
Ozma,1774,Royal Ozma,,
Polly,1774,Polly the Rainbow,,
Button,1774,Button,,
Button-Bright,1774,Button-Bright,,
Scarecrow,1775,Scarecrow of Oz,,
Tin Woodman,1775,Emperor of the Winkies,,
Dorothy,1777,Dorothy the Lamb,,
Scarecrow,1778,Scarecrow of Oz,,
Button,1778,Button,,
Button-Bright,1778,Button-Bright,,
Dorothy,1779,Dorothy the Lamb,,
Scarecrow,1780,Scarecrow of Oz,,
Button,1781,Button,,
Button-Bright,1781,Button-Bright,,
Scarecrow,1782,Scarecrow of Oz,,
Button,1783,Button,,
Button-Bright,1783,Button-Bright,,
Scarecrow,1784,Scarecrow of Oz,,
Button,1785,Button,,
Button-Bright,1785,Button-Bright,,
Scarecrow,1786,Scarecrow of Oz,,
Button,1787,Button,,
Button-Bright,1787,Button-Bright,,
Scarecrow,1788,Scarecrow of Oz,,
Button,1793,Button,,
Button-Bright,1793,Button-Bright,,
Jack Pumpkinhead,1794,Jack Pumpkinhead,,
Ozma,1794,Royal Ozma,,
Jellia Jamb,1796,Jellia Jamb,,
Ozma,1796,Royal Ozma,,
Sorceress,1798,Sorceress,,
Glinda the Good,1798,Glinda the Sorceress,,
Ozma,1798,Royal Ozma,,
Dorothy,1798,Dorothy the Lamb,,
Glinda,1799,Glinda the Sorceress,,
Dorothy,1800,Dorothy the Lamb,,
Button,1800,Button,,
Button-Bright,1800,Button-Bright,,
Polly,1800,Polly the Rainbow,,
Jellia Jamb,1800,Jellia Jamb,,
Sorceress,1800,Sorceress,,
Woggle-Bug,1801,Professor H.M. Wogglebug,,
Woggle-Bug,1802,Professor H.M. Wogglebug,,
Ozma,1802,Royal Ozma,,
Scarecrow,1803,Scarecrow of Oz,,
Billina,1806,Billina,,
Dorothy,1807,Dorothy the Lamb,,
Billina,1808,Billina,,
Dorothy,1809,Dorothy the Lamb,,
Billina,1809,Billina,,
Dorothy,1813,Dorothy the Lamb,,
Billina,1816,Billina,,
Tik-tok,1816,Tik-tok,,
Dorothy,1817,Dorothy the Lamb,,
Button,1818,Button,,
Button-Bright,1818,Button-Bright,,
Tin Woodman,1819,Emperor of the Winkies,,
Dorothy,1821,Dorothy the Lamb,,
Billina,1821,Billina,,
Ozma,1831,Royal Ozma,,
King Dough,1831,Gingerbread Man,,
Para Bruin,1832,Rubber Bear,,
Dorothy,1833,Dorothy the Lamb,,
Ozma,1834,Royal Ozma,,
Billina,1835,Billina,,
John Dough,1835,Gingerbread Man,,
Dorothy,1836,Dorothy the Lamb,,
Button,1837,Button,,
Button-Bright,1837,Button-Bright,,
Button,1840,Button,,
Button-Bright,1840,Button-Bright,,
Scarecrow,1843,Scarecrow of Oz,,
Billina,1847,Billina,,
John Dough,1850,Gingerbread Man,,
Ozma,1850,Royal Ozma,,
Dorothy,1851,Dorothy the Lamb,,
Button,1855,Button,,
Button-Bright,1855,Button-Bright,,
Santa Claus,1857,Santa Claus,,
Santa Claus,1859,Santa Claus,,
Ozma,1861,Royal Ozma,,
Dorothy,1862,Dorothy the Lamb,,
Santa,1864,Santa Claus,,
Button,1867,Button,,
Button-Bright,1867,Button-Bright,,
Santa Claus,1867,Santa Claus,,
Button,1869,Button,,
Button-Bright,1869,Button-Bright,,
Dorothy,1869,Dorothy the Lamb,,
Wizard,1874,Wizard of Oz,,
Button,1876,Button,,
Button-Bright,1876,Button-Bright,,
Santa,1877,Santa Claus,,
Wizard,1878,Wizard of Oz,,
Wizard,1878,Wizard of Oz,,
Santa Claus,1879,Santa Claus,,
Polychrome,1879,Polly the Rainbow,,
Polly,1881,Polly the Rainbow,,
Santa Claus,1882,Santa Claus,,
Ozma,1883,Royal Ozma,,
Ozma,1884,Royal Ozma,,
Dorothy,1886,Dorothy the Lamb,,
Oz,1888,Oz,,
Dorothy,1892,Dorothy the Lamb,,
Santa Claus,1893,Santa Claus,,
Scarecrow,1893,Scarecrow of Oz,,
Tin Woodman,1893,Emperor of the Winkies,,
Ozma,1894,Royal Ozma,,
Polychrome,1895,Polly the Rainbow,,
Ryls,1898,Ryls,,
Knooks,1898,Knooks,,
Button,1901,Button,,
Button-Bright,1901,Button-Bright,,
Merryland,1903,Merryland,,
High Chamberlain,1906,High Chamberlain,,
Dorothy,1906,Dorothy the Lamb,,
Dorothy,1907,Dorothy the Lamb,,
Ozma,1907,Royal Ozma,,
Candy Man,1909,Candy Man,,
Scarecrow,1909,Scarecrow of Oz,,
Tik-tok,1909,Tik-tok,,
Wizard,1909,Wizard of Oz,,
Tin Woodman,1909,Emperor of the Winkies,,
Button,1910,Button,,
Button-Bright,1910,Button-Bright,,
Candy Man,1910,Candy Man,,
Ozma,1911,Royal Ozma,,
Ozma,1913,Royal Ozma,,
Braided Man,1913,Braided Man,,
Dorothy,1914,Dorothy the Lamb,,
Wizard,1914,Wizard of Oz,,
Ev,1915,Ev,,
Evardo,1916,Evardo,,
Ev,1916,Ev,,
Ozma,1917,Royal Ozma,,
Ev,1917,Ev,,
Nome King,1917,Roquat of the Rocks,,
Dorothy,1918,Dorothy the Lamb,,
Tik-tok,1919,Tik-tok,,
Billina,1919,Billina,,
Scarecrow,1919,Scarecrow of Oz,,
Tin Woodman,1919,Emperor of the Winkies,,
Evardo,1920,Evardo,,
Ozma,1920,Royal Ozma,,
King Renard,1921,King Renard the Fourth,,
King Dox,1921,King Renard the Fourth,,
Dox,1923,King Renard the Fourth,,
Dorothy,1923,Dorothy the Lamb,,
Room,1924,Room,,
Dorothy,1924,Dorothy the Lamb,,
Oz,1924,Oz,,
Fox,1924,Foxville,,
Sublime,1925,Sublime,,
Queen Zixi,1925,Queen Zixi of Ix,,
Serene,1926,Serene,,
King Bud,1926,King Bud,,
Noland,1926,Noland,,
Fluff,1927,Fluff,,
Dorothy,1928,Dorothy the Lamb,,
Zixi,1928,Queen Zixi of Ix,,
Dorothy,1929,Dorothy the Lamb,,
Zixi,1929,Queen Zixi of Ix,,
Wizard,1929,Wizard of Oz,,
Bud,1930,King Bud,,
Noland,1930,Noland,,
Fluff,1930,Fluff,,
Zixi,1930,Queen Zixi of Ix,,
Ozma,1930,Royal Ozma,,
Dorothy,1932,Dorothy the Lamb,,
Polly,1932,Polly the Rainbow,,
Fluff,1932,Fluff,,
Bud,1932,King Bud,,
Button,1932,Button,,
Button-Bright,1932,Button-Bright,,
Fairyland,1933,Fairyland,,
Zixi,1933,Queen Zixi of Ix,,
Jellia Jamb,1933,Jellia Jamb,,
Bud,1933,King Bud,,
Fluff,1933,Fluff,,
Ozma,1934,Royal Ozma,,
Dorothy,1934,Dorothy the Lamb,,
Button,1935,Button,,
Candy Man,1937,Candy Man,,
Tin Woodman,1939,Emperor of the Winkies,,
Scarecrow,1939,Scarecrow of Oz,,
Billina,1940,Billina,,
Dorothy,1941,Dorothy the Lamb,,
Button,1941,Button,,
Button-Bright,1941,Button-Bright,,
Ozma,1941,Royal Ozma,,
Scarecrow,1942,Scarecrow of Oz,,
Kik-a-bray,1943,Kik-a-bray,,
Dunkiton,1943,Dunkiton,,
Johnny Dooit,1943,Johnny Dooit,,
Johnny Dooit,1944,Johnny Dooit,,
Scarecrow,1945,Scarecrow of Oz,,
Dorothy,1946,Dorothy the Lamb,,
Santa Claus,1949,Santa Claus,,
Ozma,1949,Royal Ozma,,
John Dough,1950,Gingerbread Man,,
Zixi,1950,Queen Zixi of Ix,,
Bud,1950,King Bud,,
Ev,1950,Ev,,
Evardo,1950,Evardo,,
Merryland,1950,Merryland,,
Toto,1952,Toto,,
Billina,1953,Billina,,
Ryls,1956,Ryls,,
Knooks,1956,Knooks,,
Santa Claus,1956,Santa Claus,,
Merryland,1956,Merryland,,
Hilanders,1956,Hilanders,,
John Dough,1956,Gingerbread Man,,
Ozma,1957,Royal Ozma,,
Ozma,1960,Royal Ozma,,
Santa,1963,Santa Claus,,
Ozma,1963,Royal Ozma,,
Merryland,1968,Merryland,,
Woggle-Bug,1969,Professor H.M. Wogglebug,,
Wizard,1970,Wizard of Oz,,
Dorothy,1970,Dorothy the Lamb,,
Polychrome,1971,Polly the Rainbow,,
Billina,1972,Billina,,
Johnny Dooit,1973,Johnny Dooit,,
Tin Woodman,1973,Emperor of the Winkies,,
Ryls,1973,Ryls,,
Knooks,1973,Knooks,,
Rubber Bear,1973,Rubber Bear,,
Button,1975,Button,,
Button-Bright,1975,Button-Bright,,
Ozma,1977,Royal Ozma,,
Ruler,1978,Ruler,,
Quadlings,1983,Quadlings,,
Ozma,1987,Royal Ozma,,
Dyna,1989,Dyna,,
Ozma,1990,Royal Ozma,,
Cowardly Lion,1991,Cowardly Lion,,
Santa Claus,1993,Santa Claus,,
Ryls,1995,Ryls,,
Knooks,1995,Knooks,,
Zixi,1996,Queen Zixi of Ix,,
Queen Zixi of Ix,1996,Queen Zixi of Ix,,
John Dough,1996,Gingerbread Man,,
Para Bruin,1996,Rubber Bear,,
Merryland,1996,Merryland,,
Bud,1996,King Bud,,
Noland,1996,Noland,,
Fluff,1996,Fluff,,
Ev,1996,Ev,,
Braided Man,1996,Braided Man,,
Candy Man,1996,Candy Man,,
Dox,1996,King Renard the Fourth,,
Foxville,1996,Foxville,,
Kik-a-bray,1996,Kik-a-bray,,
Dunkiton,1996,Dunkiton,,
Johnny Dooit,1996,Johnny Dooit,,
Dorothy,1998,Dorothy the Lamb,,
Scarecrow,1998,Scarecrow of Oz,,
Polychrome,1999,Polly the Rainbow,,
Button,1999,Button,,
Button-Bright,1999,Button-Bright,,
Tik-tok,2001,Tik-tok,,
Jack Pumpkinhead,2002,Jack Pumpkinhead,,
Glinda,2002,Glinda the Sorceress,,
Sorceress,2002,Sorceress,,
Billina,2003,Billina,,
Wizard,2009,Wizard of Oz,,
Ozma,2009,Royal Ozma,,
Wizard,2010,Wizard of Oz,,
Scarecrow,2012,Scarecrow of Oz,,
Tin Woodman,2013,Emperor of the Winkies,,
Glinda,2014,Glinda the Sorceress,,
Sorceress,2014,Sorceress,,
Para Bruin,2015,Rubber Bear,,
Glinda,2017,Glinda the Sorceress,,
Johnny Dooit,2019,Johnny Dooit,,
Johnny,2019,Johnny Dooit,,
Wizard,2020,Wizard of Oz,,
Wizard,2023,Wizard of Oz,,
Wizard,2024,Wizard of Oz,,
Wizard,2024,Wizard of Oz,,
Dorothy,2026,Dorothy the Lamb,,
Button,2026,Button,,
Button-Bright,2026,Button-Bright,,
Wizard,2027,Wizard of Oz,,
Santa Claus,2028,Santa Claus,,
Wizard,2029,Wizard of Oz,,
Wizard,2032,Wizard of Oz,,
Santa Claus,2033,Santa Claus,,
Santa,2037,Santa Claus,,
Ozma,2038,Royal Ozma,,
Wizard,2038,Wizard of Oz,,
Merryland,2039,Merryland,,
Fluff,2041,Fluff,,
Wizard,2043,Wizard of Oz,,
Fluff,2043,Fluff,,
Bud,2043,King Bud,,
Zixi,2043,Queen Zixi of Ix,,
Wizard,2044,Wizard of Oz,,
Santa Claus,2044,Santa Claus,,
Button,2045,Button,,
Button-Bright,2045,Button-Bright,,
Santa,2047,Santa Claus,,
Wizard,2048,Wizard of Oz,,
Button,2048,Button,,
Button-Bright,2048,Button-Bright,,
Dorothy,2049,Dorothy the Lamb,,
Button,2049,Button,,
Button-Bright,2049,Button-Bright,,
Ozma,2050,Royal Ozma,,
Dorothy,2051,Dorothy the Lamb,,
Button,2052,Button,,
Button-Bright,2052,Button-Bright,,
Wizard,2053,Wizard of Oz,,
Button,2054,Button,,
Button-Bright,2054,Button-Bright,,
Toto,2055,Toto,,
Dorothy,2056,Dorothy the Lamb,,
Toto,2059,Toto,,
Santa Claus,2061,Santa Claus,,
Ozma,2062,Royal Ozma,,
Wizard,2063,Wizard of Oz,,
Knooks,2063,Knooks,,
Santa Claus,2064,Santa Claus,,
Polly,2066,Polly the Rainbow,,
Dorothy,2067,Dorothy the Lamb,,
Polychrome,2068,Polly the Rainbow,,
Santa Claus,2068,Santa Claus,,
Rainbow,2071,Rainbow,,
Ozma,2072,Royal Ozma,,
Dorothy,2073,Dorothy the Lamb,,
Polychrome,2073,Polly the Rainbow,,
Dorothy,2075,Dorothy the Lamb,,
Ozma,2075,Royal Ozma,,
Polly,2076,Polly the Rainbow,,
Polychrome,2077,Polly the Rainbow,,
Rainbow,2077,Rainbow,,
Dorothy,2079,Dorothy the Lamb,,
Toto,2079,Toto,,
Ozma,2079,Royal Ozma,,
Dorothy,2082,Dorothy the Lamb,,
Ozma,2083,Royal Ozma,,
Dorothy,2083,Dorothy the Lamb,,
Toto,2083,Toto,,
Uncle Henry,2083,Uncle Henry,,
Dorothy,2084,Dorothy the Lamb,,
Toto,2084,Toto,,
