name,sentence_id,new_name,,
Ruggedo,290,Roquat of the Rocks,,
Kiki,291,Kiki Aru,,
Nome,292,Nomes,,
Nomes,292,Nomes,,
Kiki,294,Kiki Aru,,
Dorothy,295,Dorothy the Lamb,,
Ozma,295,Royal Ozma,,
Ruggedo,297,Roquat of the Rocks,,
Nome,298,Nomes,,
Nome,299,Nomes,,
Oz,303,Oz,,
Ruler,304,Ruler,,
Ozma,304,Royal Ozma,,
Oz,304,Oz,,
Oz,305,Oz,,
Nome,306,Nomes,,
Ruggedo,306,Roquat of the Rocks,,
Kiki Aru,306,Kiki Aru,,
Hyup,306,Hyup,,
Ozma,313,Royal Ozma,,
Ozma,315,Royal Ozma,,
Dorothy,318,Dorothy the Lamb,,
Ozma,318,Royal Ozma,,
Dorothy,319,Dorothy the Lamb,,
Oz,319,Oz,,
Dorothy,319,Dorothy the Lamb,,
Ozma,319,Royal Ozma,,
Dorothy,320,Dorothy the Lamb,,
Trot,320,Trot,,
Ozma,320,Royal Ozma,,
Dorothy,321,Dorothy the Lamb,,
Trot,321,Trot,,
Cap'n Bill,322,Bill Weedles,,
Trot,322,Trot,,
Dorothy,323,Dorothy the Lamb,,
Cap'n Bill,323,Bill Weedles,,
Ozma,323,Royal Ozma,,
Trot,325,Trot,,
Ozma,326,Royal Ozma,,
Dorothy,328,Dorothy the Lamb,,
Ozma,329,Royal Ozma,,
Trot,331,Trot,,
Dorothy,333,Dorothy the Lamb,,
Cap'n,334,Cap'n,,
Bill,335,Bill Weedles,,
Cap'n Bill,336,Bill Weedles,,
Dorothy,339,Dorothy the Lamb,,
Dorothy,343,Dorothy the Lamb,,
Ozma,344,Royal Ozma,,
Trot,345,Trot,,
Cap'n Bill,345,Bill Weedles,,
Dorothy,348,Dorothy the Lamb,,
Glass Cat,349,Glass Cat,,
Cap'n,350,Cap'n,,
Bill,351,Bill Weedles,,
Glass Cat,352,Glass Cat,,
Pipt,354,Crooked Magician,,
Ozma,354,Royal Ozma,,
Pipt,355,Crooked Magician,,
Cat,355,Cat,,
Cap'n Bill,361,Bill Weedles,,
Glass Cat,374,Glass Cat,,
Dorothy,375,Dorothy the Lamb,,
Ozma,375,Royal Ozma,,
Ozma,376,Royal Ozma,,
Trot,379,Trot,,
Trot,381,Trot,,
Trot,383,Trot,,
Dorothy,383,Dorothy the Lamb,,
Glass Cat,383,Glass Cat,,
Cap'n,383,Cap'n,,
Bill,384,Bill Weedles,,
Flower,386,Flower,,
Ozma,386,Royal Ozma,,
Dorothy,390,Dorothy the Lamb,,
Trot,394,Trot,,
Dorothy,400,Dorothy the Lamb,,
Magic,401,Magician,,
Ozma,401,Royal Ozma,,
Dorothy,402,Dorothy the Lamb,,
Bill,403,Bill Weedles,,
Ozma,403,Royal Ozma,,
Cap'n,406,Cap'n,,
Glass Cat,406,Glass Cat,,
Trot,407,Trot,,
Cap'n Bill,411,Bill Weedles,,
Trot,411,Trot,,
Glass Cat,411,Glass Cat,,
Magic Flower,411,Magic Flower,,
Dorothy,411,Dorothy the Lamb,,
Ozma,411,Royal Ozma,,
Ozma,412,Royal Ozma,,
Scraps,413,Scraps,,
Ozma,414,Royal Ozma,,
Ozma,414,Royal Ozma,,
Ozma,414,Royal Ozma,,
Dorothy,415,Dorothy the Lamb,,
Dorothy,416,Dorothy the Lamb,,
Ozma,419,Royal Ozma,,
Dorothy,420,Dorothy the Lamb,,
Dorothy,423,Dorothy the Lamb,,
Tin Woodman,423,Emperor of the Winkies,,
Ozma,424,Royal Ozma,,
Tin Woodman,425,Emperor of the Winkies,,
Dorothy,430,Dorothy the Lamb,,
Dorothy,432,Dorothy the Lamb,,
Scarecrow of Oz,434,Scarecrow of Oz,,
Ozma,435,Royal Ozma,,
Dorothy,435,Dorothy the Lamb,,
Scarecrow,436,Scarecrow of Oz,,
Dorothy,437,Dorothy the Lamb,,
Ozma,439,Royal Ozma,,
Ozma,440,Royal Ozma,,
Scarecrow,441,Scarecrow of Oz,,
Ozma,441,Royal Ozma,,
Scarecrow,442,Scarecrow of Oz,,
Dorothy,443,Dorothy the Lamb,,
Dorothy,445,Dorothy the Lamb,,
Pink Kitten,446,Eureka the Pink Kitten,,
Dorothy,446,Dorothy the Lamb,,
Ozma,447,Royal Ozma,,
Pink Kitten,448,Eureka the Pink Kitten,,
Dorothy,449,Dorothy the Lamb,,
Toto,450,Toto,,
Ozma,450,Royal Ozma,,
Ozma,453,Royal Ozma,,
Toto,454,Toto,,
Dorothy,456,Dorothy the Lamb,,
Toto,456,Toto,,
Ozma,456,Royal Ozma,,
Toto,457,Toto,,
Dorothy,461,Dorothy the Lamb,,
Ozma,462,Royal Ozma,,
Dorothy,463,Dorothy the Lamb,,
Glinda the Good,463,Glinda the Sorceress,,
Ozma,463,Royal Ozma,,
Glinda,464,Glinda the Sorceress,,
Ozma,465,Royal Ozma,,
Glinda,465,Glinda the Sorceress,,
Dorothy,465,Dorothy the Lamb,,
Sawhorse,466,Sawhorse,,
Ozma,470,Royal Ozma,,
Sawhorse,471,Sawhorse,,
Sawhorse,472,Sawhorse,,
Dorothy,473,Dorothy the Lamb,,
Sawhorse,473,Sawhorse,,
Glinda,474,Glinda the Sorceress,,
Dorothy,474,Dorothy the Lamb,,
Sorceress,474,Sorceress,,
Ozma,474,Royal Ozma,,
Sorceress,475,Sorceress,,
Glinda,477,Glinda the Sorceress,,
Glinda,478,Glinda the Sorceress,,
Dorothy,479,Dorothy the Lamb,,
Sorceress,479,Sorceress,,
Glinda,480,Glinda the Sorceress,,
Sorceress,481,Sorceress,,
Ozma,483,Royal Ozma,,
Ozma,484,Royal Ozma,,
Dorothy,485,Dorothy the Lamb,,
Glinda,488,Glinda the Sorceress,,
Ozma,488,Royal Ozma,,
Sorceress,489,Sorceress,,
Ozma,490,Royal Ozma,,
Ozma,491,Royal Ozma,,
Dorothy,492,Dorothy the Lamb,,
Sorceress,493,Sorceress,,
Glinda,495,Glinda the Sorceress,,
Ozma,495,Royal Ozma,,
Dorothy,496,Dorothy the Lamb,,
Sorceress,497,Sorceress,,
Dorothy,499,Dorothy the Lamb,,
Ozma,500,Royal Ozma,,
Sorceress,500,Sorceress,,
Ozma,501,Royal Ozma,,
Dorothy,502,Dorothy the Lamb,,
Sawhorse,502,Sawhorse,,
Ozma,504,Royal Ozma,,
Wizard,505,Wizard Fox,,
Dorothy,505,Dorothy the Lamb,,
Oz,506,Oz,,
Dorothy,507,Dorothy the Lamb,,
Ozma,507,Royal Ozma,,
Ozma,508,Royal Ozma,,
Dorothy,509,Dorothy the Lamb,,
Wizard,510,Wizard Fox,,
Wizard,512,Wizard Fox,,
Dorothy,513,Dorothy the Lamb,,
Mercy,515,Mercy,,
Wizard,515,Wizard Fox,,
Dorothy,516,Dorothy the Lamb,,
Wizard,517,Wizard Fox,,
Dorothy,519,Dorothy the Lamb,,
Wizard,521,Wizard Fox,,
Ozma,523,Royal Ozma,,
Wizard,524,Wizard Fox,,
Dorothy,524,Dorothy the Lamb,,
Ozma,528,Royal Ozma,,
Ozma,529,Royal Ozma,,
Dorothy,530,Dorothy the Lamb,,
Wizard,531,Wizard Fox,,
Dorothy,533,Dorothy the Lamb,,
Ozma,534,Royal Ozma,,
Wizard,535,Wizard Fox,,
Dorothy,541,Dorothy the Lamb,,
Ozma,543,Royal Ozma,,
Wizard,544,Wizard Fox,,
Ozma,546,Royal Ozma,,
Oz,552,Oz,,
Bru the Bear,556,Bru the Bear,,
Loo the Unicorn,556,Loo the Unicorn,,
Rango,556,Rango the Gray Ape,,
Oz,558,Oz,,
Dorothy,561,Dorothy the Lamb,,
Button,561,Button-Bright,,
Button-Bright,561,Button-Bright,,
Trot,561,Trot,,
Cap'n Bill,561,Bill Weedles,,
Wizard,561,Wizard Fox,,
Ozma,562,Royal Ozma,,
Ruggedo,566,Roquat of the Rocks,,
Kiki Aru,567,Kiki Aru,,
Nome,568,Nomes,,
Kiki,571,Kiki Aru,,
Kiki,577,Kiki Aru,,
Nome,578,Nomes,,
Ruggedo,578,Roquat of the Rocks,,
Kiki,579,Kiki Aru,,
Kiki,581,Kiki Aru,,
Nome,582,Nomes,,
Kiki,584,Kiki Aru,,
Ruggedo,585,Roquat of the Rocks,,
Kiki,586,Kiki Aru,,
Nome,588,Nomes,,
Kiki,590,Kiki Aru,,
Ruggedo,592,Roquat of the Rocks,,
Kiki,594,Kiki Aru,,
Kiki,596,Kiki Aru,,
Ruggedo,596,Roquat of the Rocks,,
Ruggedo,596,Roquat of the Rocks,,
Nome,596,Nomes,,
Pyrzqxgl,596,Pyrzqxgl,,
Ruggedo,598,Roquat of the Rocks,,
Nome,599,Nomes,,
Kiki,600,Kiki Aru,,
Arx,603,Arx,,
Arx,604,Arx,,
Tirrip,604,Tirrip,,
Tirrip,605,Tirrip,,
Wild Boar,605,Wild Boar,,
Chipo,605,Chipo,,
Gugu,607,Gugu,,
Bru,611,Bru the Bear,,
Bear,611,Bru the Bear,,
Rango,611,Rango the Gray Ape,,
Gray Ape,611,Rango the Gray Ape,,
Loo,611,Loo the Unicorn,,
Unicorn,611,Loo the Unicorn,,
Gray Ape,614,Rango the Gray Ape,,
Ruggedo,616,Roquat of the Rocks,,
Loo,619,Loo the Unicorn,,
Unicorn,619,Loo the Unicorn,,
Ruggedo,620,Roquat of the Rocks,,
Gugu,626,Gugu,,
Loo,626,Loo the Unicorn,,
Gugu,636,Gugu,,
Ruggedo,636,Roquat of the Rocks,,
Bru,637,Bru the Bear,,
Bear,637,Bru the Bear,,
Bear,638,Bru the Bear,,
Nome,639,Nomes,,
Kiki,640,Kiki Aru,,
Rango,644,Rango the Gray Ape,,
Gray Ape,645,Rango the Gray Ape,,
Unicorn,648,Loo the Unicorn,,
Gugu,652,Gugu,,
Ruggedo,652,Roquat of the Rocks,,
Nome,654,Nomes,,
Bru the Bear,660,Bru the Bear,,
Gray Ape,662,Rango the Gray Ape,,
Nome,663,Nomes,,
Ruggedo,669,Roquat of the Rocks,,
Unicorn,671,Loo the Unicorn,,
Nome,674,Nomes,,
Kiki Aru,676,Kiki Aru,,
Ruggedo,677,Roquat of the Rocks,,
Unicorn,678,Loo the Unicorn,,
Bear,678,Bru the Bear,,
Unicorn,678,Loo the Unicorn,,
Ruggedo,683,Roquat of the Rocks,,
Nome,685,Nomes,,
Gugu,688,Gugu,,
Loo,690,Loo the Unicorn,,
Unicorn,690,Loo the Unicorn,,
Unicorn,691,Loo the Unicorn,,
Gray Ape,692,Rango the Gray Ape,,
Nome,698,Nomes,,
Rango,702,Rango the Gray Ape,,
Rango,705,Rango the Gray Ape,,
Gray Ape,705,Rango the Gray Ape,,
Bear,706,Bru the Bear,,
Gugu,707,Gugu,,
King,707,Kalidah King,,
Ruggedo,708,Roquat of the Rocks,,
Loo,711,Loo the Unicorn,,
Kiki,712,Kiki Aru,,
Unicorn,712,Loo the Unicorn,,
Ruggedo,713,Roquat of the Rocks,,
Nome,713,Nomes,,
Kiki Aru,714,Kiki Aru,,
Ozma,715,Royal Ozma,,
Dorothy,715,Dorothy the Lamb,,
Kiki,716,Kiki Aru,,
Ruggedo,717,Roquat of the Rocks,,
Leopard,718,Leopard Gugu,,
Nome,719,Nomes,,
Gugu,719,Gugu,,
Leopard,719,Leopard Gugu,,
Kiki,720,Kiki Aru,,
Nome,720,Nomes,,
Glass Cat,721,Glass Cat,,
Trot,721,Trot,,
Cap'n Bill,721,Bill Weedles,,
Bill,724,Bill Weedles,,
Cap'n Bill,729,Bill Weedles,,
Glass Cat,731,Glass Cat,,
Trot,736,Trot,,
Trot,740,Trot,,
Cap'n Bill,742,Bill Weedles,,
Cap'n,744,Cap'n,,
Bill,745,Bill Weedles,,
Bill,748,Bill Weedles,,
Trot,753,Trot,,
Glass Cat,754,Glass Cat,,
Glass Cat,757,Glass Cat,,
Cap'n Bill,759,Bill Weedles,,
Trot,760,Trot,,
Cap'n Bill,760,Bill Weedles,,
Cap'n Bill,768,Bill Weedles,,
Trot,773,Trot,,
Magic Flower,773,Magic Flower,,
Glass Cat,774,Glass Cat,,
Kalidahs,775,Kalidahs,,
Trot,779,Trot,,
Cap'n Bill,783,Bill Weedles,,
Bill,785,Bill Weedles,,
Kalidah,789,Kalidahs,,
Cap'n Bill,790,Bill Weedles,,
Wade,790,Wade,,
Bill,794,Bill Weedles,,
Kalidah,795,Kalidahs,,
Bill,798,Bill Weedles,,
Kalidah,798,Kalidahs,,
Oz,798,Oz,,
Trot,798,Trot,,
Cap'n Bill,801,Bill Weedles,,
Trot,801,Trot,,
Kalidah,802,Kalidahs,,
Kalidahs,803,Kalidahs,,
Cap'n Bill,804,Bill Weedles,,
Kalidah,806,Kalidahs,,
Cap'n Bill,808,Bill Weedles,,
Kalidah,813,Kalidahs,,
Ozma,818,Royal Ozma,,
Kalidah,819,Kalidahs,,
Kalidahs,821,Kalidahs,,
Trot,822,Trot,,
Cap'n Bill,824,Bill Weedles,,
Kalidah,825,Kalidahs,,
Glass Cat,827,Glass Cat,,
Magic Flower,827,Magic Flower,,
Kalidahs,830,Kalidahs,,
Trot,831,Trot,,
Glass Cat,832,Glass Cat,,
Cap'n Bill,834,Bill Weedles,,
Cap'n Bill,839,Bill Weedles,,
Trot,839,Trot,,
Trot,845,Trot,,
Cap'n Bill,845,Bill Weedles,,
Magic Flower,845,Magic Flower,,
Cap'n Bill,846,Bill Weedles,,
Flower,848,Flower,,
Cap'n,849,Cap'n,,
Bill,850,Bill Weedles,,
Ozma,851,Royal Ozma,,
Glass Cat,851,Glass Cat,,
Trot,854,Trot,,
Trot,858,Trot,,
Cap'n,860,Cap'n,,
Bill,861,Bill Weedles,,
Cap'n Bill,865,Bill Weedles,,
Cap'n,869,Cap'n,,
Cap'n Bill,873,Bill Weedles,,
Trot,873,Trot,,
Kalidah,876,Kalidahs,,
Cap'n,878,Cap'n,,
Bill,879,Bill Weedles,,
Cap'n Bill,879,Bill Weedles,,
Trot,879,Trot,,
Kalidah,881,Kalidahs,,
Kalidah,882,Kalidahs,,
Kalidah King,888,Kalidah King,,
Trot,890,Trot,,
Cap'n Bill,890,Bill Weedles,,
Kalidahs,890,Kalidahs,,
Kalidah,891,Kalidahs,,
Cap'n Bill,891,Bill Weedles,,
Cap'n,895,Cap'n,,
Trot,896,Trot,,
Glinda,898,Glinda the Sorceress,,
Wizard,901,Wizard Fox,,
Trot,903,Trot,,
Cap'n Bill,905,Bill Weedles,,
Wizard,906,Wizard Fox,,
Wizard,908,Wizard Fox,,
Trot,909,Trot,,
Wizard,912,Wizard Fox,,
Cap'n,916,Cap'n,,
Glass Cat,918,Glass Cat,,
Wizard,918,Wizard Fox,,
Rango,920,Rango the Gray Ape,,
Gray Ape,920,Rango the Gray Ape,,
Leopard Gugu,921,Leopard Gugu,,
Bru the Bear,922,Bru the Bear,,
Loo the Unicorn,922,Loo the Unicorn,,
Rango,922,Rango the Gray Ape,,
Gray Ape,922,Rango the Gray Ape,,
King,922,Kalidah King,,
Kiki Aru,922,Kiki Aru,,
Hyup,922,Hyup,,
Gugu,927,Gugu,,
Gugu,928,Gugu,,
Leopard,929,Leopard Gugu,,
Ruggedo,935,Roquat of the Rocks,,
Nome,935,Nomes,,
Gugu,935,Gugu,,
Kiki,938,Kiki Aru,,
Nome,939,Nomes,,
Ruggedo,939,Roquat of the Rocks,,
Nome,940,Nomes,,
Ruggedo,941,Roquat of the Rocks,,
Ozma,944,Royal Ozma,,
Ozma,947,Royal Ozma,,
Oz,947,Oz,,
Nome,949,Nomes,,
Ruggedo,950,Roquat of the Rocks,,
Nome,950,Nomes,,
Oz,954,Oz,,
Nome,957,Nomes,,
Tiger,958,Hungry Tiger,,
Ruggedo,959,Roquat of the Rocks,,
Oz,963,Oz,,
Loo,966,Loo the Unicorn,,
Unicorn,966,Loo the Unicorn,,
Gugu,968,Gugu,,
Gugu,975,Gugu,,
Ruggedo,982,Roquat of the Rocks,,
Nome,982,Nomes,,
Lion,986,Cowardly Lion,,
Tiger,986,Hungry Tiger,,
Gugu,987,Gugu,,
Gugu,991,Gugu,,
Gugu,992,Gugu,,
Leopard,992,Leopard Gugu,,
Lion,993,Cowardly Lion,,
Gugu,994,Gugu,,
Gugu,996,Gugu,,
of Beasts,998,of Beasts,,
Gugu,1000,Gugu,,
Dorothy,1004,Dorothy the Lamb,,
Gugu,1010,Gugu,,
King,1010,Kalidah King,,
Gugu,1015,Gugu,,
Gugu,1016,Gugu,,
Leopard,1017,Leopard Gugu,,
Dorothy,1019,Dorothy the Lamb,,
Lion,1019,Cowardly Lion,,
Wizard of Oz,1020,Wizard of Oz,,
Hungry Tiger,1021,Hungry Tiger,,
Loo,1022,Loo the Unicorn,,
Tiger,1023,Hungry Tiger,,
Loo,1025,Loo the Unicorn,,
Unicorn,1025,Loo the Unicorn,,
Tiger,1026,Hungry Tiger,,
Ruggedo,1028,Roquat of the Rocks,,
Nome,1028,Nomes,,
Nomes,1029,Nomes,,
Wizard,1030,Wizard Fox,,
Dorothy,1030,Dorothy the Lamb,,
Kiki Aru,1034,Kiki Aru,,
Ruggedo,1034,Roquat of the Rocks,,
Nome,1034,Nomes,,
Oz,1034,Oz,,
Kiki,1035,Kiki Aru,,
Ruggedo,1035,Roquat of the Rocks,,
Nomes,1035,Nomes,,
Kiki Aru,1036,Kiki Aru,,
Wizard,1036,Wizard Fox,,
Wizard,1036,Wizard Fox,,
Oz,1036,Oz,,
Hyup,1037,Hyup,,
Cowardly Lion,1037,Cowardly Lion,,
Gugu,1037,Gugu,,
King,1037,Kalidah King,,
Pyrzqxgl,1038,Pyrzqxgl,,
Wizard,1039,Wizard Fox,,
Kiki,1040,Kiki Aru,,
Fox,1040,Fox,,
Dorothy,1042,Dorothy the Lamb,,
Mercy,1042,Mercy,,
Dorothy,1043,Dorothy the Lamb,,
Cowardly Lion,1044,Cowardly Lion,,
Kiki,1045,Kiki Aru,,
Munchkin,1045,Munchkins,,
Munchkin,1046,Munchkins,,
Ruggedo,1047,Roquat of the Rocks,,
Nome,1047,Nomes,,
Kiki,1047,Kiki Aru,,
Kiki,1047,Kiki Aru,,
Kiki,1048,Kiki Aru,,
Nome,1049,Nomes,,
Ruggedo,1049,Roquat of the Rocks,,
Hungry Tiger,1050,Hungry Tiger,,
Ruggedo,1051,Roquat of the Rocks,,
Kiki,1051,Kiki Aru,,
Hungry Tiger,1051,Hungry Tiger,,
Kiki,1052,Kiki Aru,,
Tiger,1052,Hungry Tiger,,
Pyrzqxgl,1052,Pyrzqxgl,,
Kiki,1054,Kiki Aru,,
Gugu,1055,Gugu,,
King,1055,Kalidah King,,
Kiki,1056,Kiki Aru,,
Gugu,1056,Gugu,,
Gugu,1057,Gugu,,
Rango,1057,Rango the Gray Ape,,
Gray Ape,1057,Rango the Gray Ape,,
Bru,1057,Bru the Bear,,
Bear,1057,Bru the Bear,,
Loo the Unicorn,1057,Loo the Unicorn,,
Munchkin,1063,Munchkins,,
Rabbit,1063,Hungry Tiger,,
Fox,1064,Fox,,
Lamb,1064,Dorothy the Lamb,,
Rabbit,1065,Hungry Tiger,,
Dorothy,1066,Dorothy the Lamb,,
Lamb,1066,Dorothy the Lamb,,
Wizard,1067,Wizard Fox,,
Fox,1067,Fox,,
Munchkin,1068,Munchkins,,
Rabbit,1069,Hungry Tiger,,
Gugu,1070,Gugu,,
Goose,1071,Roquat of the Rocks,,
Ruggedo,1071,Roquat of the Rocks,,
Nome,1071,Nomes,,
Goose,1072,Roquat of the Rocks,,
Kiki Aru,1073,Kiki Aru,,
Wizard,1073,Wizard Fox,,
Wizard,1074,Wizard Fox,,
Kiki Aru,1076,Kiki Aru,,
Hyup,1076,Hyup,,
Wizard,1077,Wizard Fox,,
Kiki,1078,Kiki Aru,,
Wizard,1079,Wizard Fox,,
Fox,1079,Fox,,
Kiki Aru,1081,Kiki Aru,,
Dorothy the Lamb,1082,Dorothy the Lamb,,
Goose,1084,Roquat of the Rocks,,
Wizard,1084,Wizard Fox,,
Wizard,1084,Wizard Fox,,
Ruggedo,1084,Roquat of the Rocks,,
Nome,1084,Nomes,,
Ruggedo,1085,Roquat of the Rocks,,
Kiki,1085,Kiki Aru,,
Kiki,1086,Kiki Aru,,
Nome,1087,Nomes,,
Hyup,1087,Hyup,,
Wizard,1088,Wizard Fox,,
Goose,1088,Roquat of the Rocks,,
Kiki Aru,1088,Kiki Aru,,
Kiki Aru,1089,Kiki Aru,,
Kiki Aru,1091,Kiki Aru,,
Fox,1092,Fox,,
Lamb,1092,Dorothy the Lamb,,
Rabbit,1092,Hungry Tiger,,
Goose,1093,Roquat of the Rocks,,
Wizard,1093,Wizard Fox,,
Dorothy,1094,Dorothy the Lamb,,
Gugu,1096,Gugu,,
Goose,1096,Roquat of the Rocks,,
Dorothy,1098,Dorothy the Lamb,,
Glinda,1099,Glinda the Sorceress,,
Good,1099,Good,,
Wizard Fox,1100,Wizard Fox,,
Gugu,1101,Gugu,,
Glinda,1101,Glinda the Sorceress,,
Fox,1104,Fox,,
Oz,1104,Oz,,
Wizard,1104,Wizard Fox,,
Cowardly Lion,1105,Cowardly Lion,,
Gugu,1106,Gugu,,
Ozma,1107,Royal Ozma,,
Wizard,1107,Wizard Fox,,
Ozma,1108,Royal Ozma,,
Dorothy,1111,Dorothy the Lamb,,
Cowardly Lion,1113,Cowardly Lion,,
Dorothy,1114,Dorothy the Lamb,,
Cap'n Bill,1116,Bill Weedles,,
Trot,1118,Trot,,
