name,sentence_id,title,first,middle,last,suffix,nickname,gender
Sorcerer,427,none,Sorcerer,none,none,none,none,male
Wizard,428,none,Wizard,none,none,none,none,male
Sorcerer,428,none,Sorcerer,none,none,none,none,male
Dorothy,429,none,Dorothy,none,none,none,none,female
Sorcerer,429,none,Sorcerer,none,none,none,none,male
Wizard,431,none,Wizard,none,none,none,none,male
Prince,432,Prince,none,none,none,none,none,male
Wizard,434,none,Wizard,none,none,none,none,male
Sorcerer,436,none,Sorcerer,none,none,none,none,male
Sorcerers,439,none,Sorcerers,none,none,none,none,male
Prince,439,Prince,none,none,none,none,none,male
Wizard,440,none,Wizard,none,none,none,none,male
Wizard,442,none,Wizard,none,none,none,none,male
Sorcerer,442,none,Sorcerer,none,none,none,none,male
Jim,443,none,Jim,none,none,none,none,male
Zeb,443,none,Zeb,none,none,none,none,male
Wizard,443,none,Wizard,none,none,none,none,male
Jim,444,none,Jim,none,none,none,none,male
Sorcerer,445,none,Sorcerer,none,none,none,none,male
Jim,445,none,Jim,none,none,none,none,male
Dorothy,448,none,Dorothy,none,none,none,none,female
Zeb,448,none,Zeb,none,none,none,none,male
Dorothy,459,none,Dorothy,none,none,none,none,female
Jim,461,none,Jim,none,none,none,none,male
Wizard,463,none,Wizard,none,none,none,none,male
Wizard,466,none,Wizard,none,none,none,none,male
Jim,467,none,Jim,none,none,none,none,male
Dorothy,469,none,Dorothy,none,none,none,none,female
Sorcerer,472,none,Sorcerer,none,none,none,none,male
Jim,484,none,Jim,none,none,none,none,male
Wizard,484,none,Wizard,none,none,none,none,male
Zeb,484,none,Zeb,none,none,none,none,male
Dorothy,484,none,Dorothy,none,none,none,none,female
Dorothy,489,none,Dorothy,none,none,none,none,female
Mangaboos,489,none,Mangaboos,none,none,none,none,female
Dorothy,492,none,Dorothy,none,none,none,none,female
Zeb,499,none,Zeb,none,none,none,none,male
Wizard,501,none,Wizard,none,none,none,none,male
Royal Bush,504,Royal,none,none,Bush,none,none,male
Dorothy,507,none,Dorothy,none,none,none,none,female
Wizard,510,none,Wizard,none,none,none,none,male
Prince,511,Prince,none,none,none,none,none,male
Royal,512,Royal,none,none,none,none,none,male
Dorothy,514,none,Dorothy,none,none,none,none,female
Wizard,519,none,Wizard,none,none,none,none,male
Dorothy,521,none,Dorothy,none,none,none,none,female
Zeb,524,none,Zeb,none,none,none,none,male
Wizard,526,none,Wizard,none,none,none,none,male
Sorcerer,526,none,Sorcerer,none,none,none,none,male
Dorothy,528,none,Dorothy,none,none,none,none,female
Wizard,530,none,Wizard,none,none,none,none,male
Dorothy,534,none,Dorothy,none,none,none,none,female
Wizard,536,none,Wizard,none,none,none,none,male
Eureka,537,none,Eureka,none,none,none,none,female
Wizard,538,none,Wizard,none,none,none,none,male
Eureka,539,none,Eureka,none,none,none,none,female
Eureka,542,none,Eureka,none,none,none,none,female
Dorothy,542,none,Dorothy,none,none,none,none,female
Eureka,543,none,Eureka,none,none,none,none,female
Zeb,544,none,Zeb,none,none,none,none,male
Wizard,551,none,Wizard,none,none,none,none,male
Dorothy,551,none,Dorothy,none,none,none,none,female
Wizard,555,none,Wizard,none,none,none,none,male
Dorothy,557,none,Dorothy,none,none,none,none,female
Dorothy,560,none,Dorothy,none,none,none,none,female
Wizard,561,none,Wizard,none,none,none,none,male
Dorothy,561,none,Dorothy,none,none,none,none,female
Wizard,564,none,Wizard,none,none,none,none,male
Prince,573,Prince,none,none,none,none,none,male
Dorothy,577,none,Dorothy,none,none,none,none,female
Zeb,577,none,Zeb,none,none,none,none,male
Wizard,577,none,Wizard,none,none,none,none,male
Dorothy,579,none,Dorothy,none,none,none,none,female
Wizard,580,none,Wizard,none,none,none,none,male
Dorothy,583,none,Dorothy,none,none,none,none,female
Eureka,584,none,Eureka,none,none,none,none,female
Jim,584,none,Jim,none,none,none,none,male
Zeb,585,none,Zeb,none,none,none,none,male
Wizard,587,none,Wizard,none,none,none,none,male
Jim,588,none,Jim,none,none,none,none,male
Eureka,588,none,Eureka,none,none,none,none,female
Wizard,588,none,Wizard,none,none,none,none,male
Wizard,590,none,Wizard,none,none,none,none,male
Dorothy,590,none,Dorothy,none,none,none,none,female
Dorothy,592,none,Dorothy,none,none,none,none,female
Wizard,593,none,Wizard,none,none,none,none,male
Sorcerer,594,none,Sorcerer,none,none,none,none,male
Zeb,596,none,Zeb,none,none,none,none,male
Wizard,598,none,Wizard,none,none,none,none,male
Eureka,602,none,Eureka,none,none,none,none,female
Dorothy,605,none,Dorothy,none,none,none,none,female
Wizard,609,none,Wizard,none,none,none,none,male
Eureka,613,none,Eureka,none,none,none,none,female
Dorothy,613,none,Dorothy,none,none,none,none,female
Dorothy,620,none,Dorothy,none,none,none,none,female
Wizard,622,none,Wizard,none,none,none,none,male
Dorothy,624,none,Dorothy,none,none,none,none,female
Wizard,627,none,Wizard,none,none,none,none,male
Wizard,636,none,Wizard,none,none,none,none,male
Eureka,639,none,Eureka,none,none,none,none,female
Eureka,640,none,Eureka,none,none,none,none,female
Dorothy,640,none,Dorothy,none,none,none,none,female
Dorothy,648,none,Dorothy,none,none,none,none,female
Eureka,650,none,Eureka,none,none,none,none,female
Wizard,651,none,Wizard,none,none,none,none,male
Jim,652,none,Jim,none,none,none,none,male
Wizard,656,none,Wizard,none,none,none,none,male
Jim,656,none,Jim,none,none,none,none,male
Wizard,658,none,Wizard,none,none,none,none,male
Sorcerer,658,none,Sorcerer,none,none,none,none,male
Jim,659,none,Jim,none,none,none,none,male
Dorothy,660,none,Dorothy,none,none,none,none,female
Dorothy,663,none,Dorothy,none,none,none,none,female
Wizard,664,none,Wizard,none,none,none,none,male
Dorothy,666,none,Dorothy,none,none,none,none,female
Zeb,666,none,Zeb,none,none,none,none,male
Zeb,671,none,Zeb,none,none,none,none,male
Wizard,673,none,Wizard,none,none,none,none,male
Dorothy,676,none,Dorothy,none,none,none,none,female
Zeb,677,none,Zeb,none,none,none,none,male
Jim,677,none,Jim,none,none,none,none,male
Eureka,677,none,Eureka,none,none,none,none,female
Wizard,679,none,Wizard,none,none,none,none,male
Zeb,680,none,Zeb,none,none,none,none,male
Wizard,681,none,Wizard,none,none,none,none,male
Zeb,682,none,Zeb,none,none,none,none,male
Dorothy,686,none,Dorothy,none,none,none,none,female
Wizard,691,none,Wizard,none,none,none,none,male
Dorothy,693,none,Dorothy,none,none,none,none,female
Wizard,695,none,Wizard,none,none,none,none,male
Jim,697,none,Jim,none,none,none,none,male
Dorothy,700,none,Dorothy,none,none,none,none,female
Wizard,702,none,Wizard,none,none,none,none,male
Sorcerer,706,none,Sorcerer,none,none,none,none,male
Wizard,706,none,Wizard,none,none,none,none,male
Sorcerer,709,none,Sorcerer,none,none,none,none,male
Gwig,709,none,Gwig,none,none,none,none,male
Wizard,712,none,Wizard,none,none,none,none,male
Wizard,717,none,Wizard,none,none,none,none,male
Zeb,720,none,Zeb,none,none,none,none,male
Dorothy,722,none,Dorothy,none,none,none,none,female
Wizard,724,none,Wizard,none,none,none,none,male
Wizard,727,none,Wizard,none,none,none,none,male
Wizard,729,none,Wizard,none,none,none,none,male
Wizard,734,none,Wizard,none,none,none,none,male
Sorcerer,734,none,Sorcerer,none,none,none,none,male
Wizard,736,none,Wizard,none,none,none,none,male
Jim,736,none,Jim,none,none,none,none,male
Eureka,736,none,Eureka,none,none,none,none,female
Dorothy,736,none,Dorothy,none,none,none,none,female
Wizard,742,none,Wizard,none,none,none,none,male
Eureka,742,none,Eureka,none,none,none,none,female
Jim,743,none,Jim,none,none,none,none,male
Eureka,746,none,Eureka,none,none,none,none,female
Mangaboos,747,none,Mangaboos,none,none,none,none,female
Jim,750,none,Jim,none,none,none,none,male
Mangaboos,751,none,Mangaboos,none,none,none,none,female
Jim,753,none,Jim,none,none,none,none,male
Eureka,753,none,Eureka,none,none,none,none,female
Mangaboos,754,none,Mangaboos,none,none,none,none,female
Jim,757,none,Jim,none,none,none,none,male
Jim,758,none,Jim,none,none,none,none,male
Jim,762,none,Jim,none,none,none,none,male
Eureka,763,none,Eureka,none,none,none,none,female
Mangaboos,763,none,Mangaboos,none,none,none,none,female
Jim,765,none,Jim,none,none,none,none,male
Eureka,765,none,Eureka,none,none,none,none,female
Mangaboos,765,none,Mangaboos,none,none,none,none,female
Mangaboos,768,none,Mangaboos,none,none,none,none,female
Jim,770,none,Jim,none,none,none,none,male
Wizard,772,none,Wizard,none,none,none,none,male
Dorothy,773,none,Dorothy,none,none,none,none,female
Eureka,773,none,Eureka,none,none,none,none,female
Mangaboos,776,none,Mangaboos,none,none,none,none,female
Eureka,777,none,Eureka,none,none,none,none,female
Dorothy,779,none,Dorothy,none,none,none,none,female
Wizard,780,none,Wizard,none,none,none,none,male
Zeb,780,none,Zeb,none,none,none,none,male
Jim,780,none,Jim,none,none,none,none,male
Wizard,781,none,Wizard,none,none,none,none,male
Zeb,781,none,Zeb,none,none,none,none,male
Dorothy,782,none,Dorothy,none,none,none,none,female
Jim,782,none,Jim,none,none,none,none,male
Mangaboos,785,none,Mangaboos,none,none,none,none,female
Wizard,787,none,Wizard,none,none,none,none,male
Jim,787,none,Jim,none,none,none,none,male
Dorothy,789,none,Dorothy,none,none,none,none,female
Zeb,789,none,Zeb,none,none,none,none,male
Wizard,789,none,Wizard,none,none,none,none,male
Dorothy,793,none,Dorothy,none,none,none,none,female
Zeb,795,none,Zeb,none,none,none,none,male
Wizard,797,none,Wizard,none,none,none,none,male
Zeb,801,none,Zeb,none,none,none,none,male
Dorothy,803,none,Dorothy,none,none,none,none,female
Dorothy,805,none,Dorothy,none,none,none,none,female
Wizard,805,none,Wizard,none,none,none,none,male
Wizard,807,none,Wizard,none,none,none,none,male
Jim,809,none,Jim,none,none,none,none,male
Jim,810,none,Jim,none,none,none,none,male
Zeb,810,none,Zeb,none,none,none,none,male
Wizard,810,none,Wizard,none,none,none,none,male
Dorothy,810,none,Dorothy,none,none,none,none,female
Jim,812,none,Jim,none,none,none,none,male
Dorothy,813,none,Dorothy,none,none,none,none,female
Zeb,815,none,Zeb,none,none,none,none,male
Jim,816,none,Jim,none,none,none,none,male
Zeb,816,none,Zeb,none,none,none,none,male
Jim,819,none,Jim,none,none,none,none,male
Jim,832,none,Jim,none,none,none,none,male
Dorothy,834,none,Dorothy,none,none,none,none,female
Eureka,834,none,Eureka,none,none,none,none,female
Zeb,835,none,Zeb,none,none,none,none,male
Wizard,837,none,Wizard,none,none,none,none,male
Jim,839,none,Jim,none,none,none,none,male
Eureka,840,none,Eureka,none,none,none,none,female
Wizard,840,none,Wizard,none,none,none,none,male
Dorothy,841,none,Dorothy,none,none,none,none,female
Jim,845,none,Jim,none,none,none,none,male
Dorothy,847,none,Dorothy,none,none,none,none,female
Zeb,849,none,Zeb,none,none,none,none,male
Dorothy,850,none,Dorothy,none,none,none,none,female
Wizard,853,none,Wizard,none,none,none,none,male
Wizard,857,none,Wizard,none,none,none,none,male
Wizard,864,none,Wizard,none,none,none,none,male
Eureka,870,none,Eureka,none,none,none,none,female
Dorothy,870,none,Dorothy,none,none,none,none,female
Dorothy,872,none,Dorothy,none,none,none,none,female
Wizard,874,none,Wizard,none,none,none,none,male
Dorothy,884,none,Dorothy,none,none,none,none,female
Zeb,884,none,Zeb,none,none,none,none,male
Wizard,884,none,Wizard,none,none,none,none,male
Dorothy,886,none,Dorothy,none,none,none,none,female
Wizard,890,none,Wizard,none,none,none,none,male
Wizard,894,none,Wizard,none,none,none,none,male
Wizard,897,none,Wizard,none,none,none,none,male
Wizard,900,none,Wizard,none,none,none,none,male
Dorothy,907,none,Dorothy,none,none,none,none,female
Zeb,908,none,Zeb,none,none,none,none,male
Wizard,909,none,Wizard,none,none,none,none,male
Zeb,912,none,Zeb,none,none,none,none,male
Dorothy,913,none,Dorothy,none,none,none,none,female
Jim,915,none,Jim,none,none,none,none,male
Jim,920,none,Jim,none,none,none,none,male
Dorothy,922,none,Dorothy,none,none,none,none,female
Wizard,928,none,Wizard,none,none,none,none,male
Dorothy,931,none,Dorothy,none,none,none,none,female
Dorothy,937,none,Dorothy,none,none,none,none,female
Ianu,944,none,Ianu,none,none,none,none,male
Dorothy,945,none,Dorothy,none,none,none,none,female
Ianu,946,none,Ianu,none,none,none,none,male
Dorothy,947,none,Dorothy,none,none,none,none,female
Dorothy,949,none,Dorothy,none,none,none,none,female
Zeb,954,none,Zeb,none,none,none,none,male
Wizard,958,none,Wizard,none,none,none,none,male
Eureka,960,none,Eureka,none,none,none,none,female
Jim,960,none,Jim,none,none,none,none,male
Dorothy,961,none,Dorothy,none,none,none,none,female
Dorothy,962,none,Dorothy,none,none,none,none,female
Eureka,962,none,Eureka,none,none,none,none,female
Eureka,965,none,Eureka,none,none,none,none,female
Dorothy,966,none,Dorothy,none,none,none,none,female
Eureka,968,none,Eureka,none,none,none,none,female
Dorothy,971,none,Dorothy,none,none,none,none,female
Eureka,971,none,Eureka,none,none,none,none,female
Dorothy,974,none,Dorothy,none,none,none,none,female
Wizard,976,none,Wizard,none,none,none,none,male
Dorothy,979,none,Dorothy,none,none,none,none,female
Wizard,980,none,Wizard,none,none,none,none,male
Zeb,984,none,Zeb,none,none,none,none,male
Overman-Anu,986,none,Overman-Anu,none,none,none,none,male
Gargoyles,986,none,Gargoyles,none,none,none,none,male
Dorothy,987,none,Dorothy,none,none,none,none,female
Nome King,988,none,Nome,none,King,none,none,male
Wizard,989,none,Wizard,none,none,none,none,male
Zeb,991,none,Zeb,none,none,none,none,male
Zeb,992,none,Zeb,none,none,none,none,male
Zeb,993,none,Zeb,none,none,none,none,male
Sorcerer,994,none,Sorcerer,none,none,none,none,male
Gargoyles,996,none,Gargoyles,none,none,none,none,male
Champion,997,none,Champion,none,none,none,none,male
Champion,998,none,Champion,none,none,none,none,male
Wizard,999,none,Wizard,none,none,none,none,male
Dorothy,1000,none,Dorothy,none,none,none,none,female
Jim,1007,none,Jim,none,none,none,none,male
Wizard,1010,none,Wizard,none,none,none,none,male
Zeb,1010,none,Zeb,none,none,none,none,male
Dorothy,1011,none,Dorothy,none,none,none,none,female
Jim,1011,none,Jim,none,none,none,none,male
Dorothy,1013,none,Dorothy,none,none,none,none,female
Wizard,1024,none,Wizard,none,none,none,none,male
Dorothy,1024,none,Dorothy,none,none,none,none,female
Zeb,1025,none,Zeb,none,none,none,none,male
Jim,1025,none,Jim,none,none,none,none,male
Wizard,1029,none,Wizard,none,none,none,none,male
Dorothy,1029,none,Dorothy,none,none,none,none,female
Eureka,1029,none,Eureka,none,none,none,none,female
Wizard,1030,none,Wizard,none,none,none,none,male
Zeb,1030,none,Zeb,none,none,none,none,male
Jim,1030,none,Jim,none,none,none,none,male
Wizard,1032,none,Wizard,none,none,none,none,male
Jim,1032,none,Jim,none,none,none,none,male
Zeb,1033,none,Zeb,none,none,none,none,male
Dorothy,1033,none,Dorothy,none,none,none,none,female
Wizard,1034,none,Wizard,none,none,none,none,male
Dorothy,1039,none,Dorothy,none,none,none,none,female
Wizard,1040,none,Wizard,none,none,none,none,male
Jim,1040,none,Jim,none,none,none,none,male
Dorothy,1041,none,Dorothy,none,none,none,none,female
Wizard,1043,none,Wizard,none,none,none,none,male
Zeb,1044,none,Zeb,none,none,none,none,male
Jim,1044,none,Jim,none,none,none,none,male
Dorothy,1045,none,Dorothy,none,none,none,none,female
Eureka,1045,none,Eureka,none,none,none,none,female
Dorothy,1046,none,Dorothy,none,none,none,none,female
Jim,1049,none,Jim,none,none,none,none,male
Wizard,1049,none,Wizard,none,none,none,none,male
Zeb,1052,none,Zeb,none,none,none,none,male
Jim,1052,none,Jim,none,none,none,none,male
Dorothy,1053,none,Dorothy,none,none,none,none,female
Zeb,1054,none,Zeb,none,none,none,none,male
Jim,1054,none,Jim,none,none,none,none,male
Wizard,1055,none,Wizard,none,none,none,none,male
Dorothy,1057,none,Dorothy,none,none,none,none,female
Zeb,1058,none,Zeb,none,none,none,none,male
Jim,1059,none,Jim,none,none,none,none,male
Wizard,1059,none,Wizard,none,none,none,none,male
Zeb,1059,none,Zeb,none,none,none,none,male
Dorothy,1060,none,Dorothy,none,none,none,none,female
Jim,1063,none,Jim,none,none,none,none,male
Jim,1069,none,Jim,none,none,none,none,male
Dorothy,1069,none,Dorothy,none,none,none,none,female
Zeb,1073,none,Zeb,none,none,none,none,male
Jim,1074,none,Jim,none,none,none,none,male
Wizard,1075,none,Wizard,none,none,none,none,male
Dorothy,1077,none,Dorothy,none,none,none,none,female
Wizard,1077,none,Wizard,none,none,none,none,male
Jim,1077,none,Jim,none,none,none,none,male
Zeb,1077,none,Zeb,none,none,none,none,male
Wizard,1078,none,Wizard,none,none,none,none,male
Jim,1081,none,Jim,none,none,none,none,male
Dorothy,1090,none,Dorothy,none,none,none,none,female
Zeb,1091,none,Zeb,none,none,none,none,male
Dorothy,1092,none,Dorothy,none,none,none,none,female
Zeb,1097,none,Zeb,none,none,none,none,male
Wizard,1100,none,Wizard,none,none,none,none,male
Dorothy,1105,none,Dorothy,none,none,none,none,female
Wizard,1111,none,Wizard,none,none,none,none,male
Wizard,1114,none,Wizard,none,none,none,none,male
Wizard,1116,none,Wizard,none,none,none,none,male
Dorothy,1122,none,Dorothy,none,none,none,none,female
Wizard,1129,none,Wizard,none,none,none,none,male
Wizard,1131,none,Wizard,none,none,none,none,male
Dorothy,1135,none,Dorothy,none,none,none,none,female
Wizard,1138,none,Wizard,none,none,none,none,male
Wizard,1140,none,Wizard,none,none,none,none,male
Dorothy,1150,none,Dorothy,none,none,none,none,female
Wizard,1150,none,Wizard,none,none,none,none,male
Wizard,1154,none,Wizard,none,none,none,none,male
Eureka,1157,none,Eureka,none,none,none,none,female
Wizard,1158,none,Wizard,none,none,none,none,male
Eureka,1165,none,Eureka,none,none,none,none,female
Dorothy,1165,none,Dorothy,none,none,none,none,female
Wizard,1170,none,Wizard,none,none,none,none,male
Jim,1170,none,Jim,none,none,none,none,male
Jim,1171,none,Jim,none,none,none,none,male
Jim,1175,none,Jim,none,none,none,none,male
Eureka,1177,none,Eureka,none,none,none,none,female
Wizard,1177,none,Wizard,none,none,none,none,male
Eureka,1179,none,Eureka,none,none,none,none,female
Dorothy,1181,none,Dorothy,none,none,none,none,female
Wizard,1183,none,Wizard,none,none,none,none,male
Dorothy,1185,none,Dorothy,none,none,none,none,female
Zeb,1189,none,Zeb,none,none,none,none,male
Wizard,1189,none,Wizard,none,none,none,none,male
Jim,1189,none,Jim,none,none,none,none,male
Wizard,1192,none,Wizard,none,none,none,none,male
Jim,1193,none,Jim,none,none,none,none,male
Wizard,1197,none,Wizard,none,none,none,none,male
Dorothy,1201,none,Dorothy,none,none,none,none,female
Jim,1202,none,Jim,none,none,none,none,male
Wizard,1203,none,Wizard,none,none,none,none,male
Dorothy,1203,none,Dorothy,none,none,none,none,female
Jim,1205,none,Jim,none,none,none,none,male
Zeb,1210,none,Zeb,none,none,none,none,male
Gargoyles,1215,none,Gargoyles,none,none,none,none,male
Gargoyles,1217,none,Gargoyles,none,none,none,none,male
Wizard,1230,none,Wizard,none,none,none,none,male
Gargoyles,1230,none,Gargoyles,none,none,none,none,male
Jim,1233,none,Jim,none,none,none,none,male
Wizard,1233,none,Wizard,none,none,none,none,male
Dorothy,1236,none,Dorothy,none,none,none,none,female
Wizard,1241,none,Wizard,none,none,none,none,male
Zeb,1243,none,Zeb,none,none,none,none,male
Wizard,1244,none,Wizard,none,none,none,none,male
Gargoyles,1246,none,Gargoyles,none,none,none,none,male
Jim,1249,none,Jim,none,none,none,none,male
Gargoyles,1251,none,Gargoyles,none,none,none,none,male
Jim,1252,none,Jim,none,none,none,none,male
Wizard,1254,none,Wizard,none,none,none,none,male
Jim,1255,none,Jim,none,none,none,none,male
Dorothy,1257,none,Dorothy,none,none,none,none,female
Dorothy,1261,none,Dorothy,none,none,none,none,female
Wizard,1263,none,Wizard,none,none,none,none,male
Jim,1264,none,Jim,none,none,none,none,male
Gargoyles,1265,none,Gargoyles,none,none,none,none,male
Jim,1266,none,Jim,none,none,none,none,male
Wizard,1267,none,Wizard,none,none,none,none,male
Zeb,1269,none,Zeb,none,none,none,none,male
Wizard,1270,none,Wizard,none,none,none,none,male
Gargoyle,1272,none,Gargoyle,none,none,none,none,male
Zeb,1272,none,Zeb,none,none,none,none,male
Wizard,1276,none,Wizard,none,none,none,none,male
Zeb,1277,none,Zeb,none,none,none,none,male
Wizard,1279,none,Wizard,none,none,none,none,male
Gargoyles,1281,none,Gargoyles,none,none,none,none,male
Wizard,1283,none,Wizard,none,none,none,none,male
Dorothy,1284,none,Dorothy,none,none,none,none,female
Zeb,1285,none,Zeb,none,none,none,none,male
Wizard,1286,none,Wizard,none,none,none,none,male
