name,sentence_id,title,first,middle,last,suffix,nickname,gender
Tin Man,205,none,Tin,none,Man,none,none,male
Tin Woodman,207,none,Tin,none,Woodman,none,none,male
Wanderer,211,none,Wanderer,none,none,none,none,male
Scarecrow,211,none,Scarecrow,none,none,none,none,male
Woot,212,none,Woot,none,none,none,none,male
Scarecrow,216,none,Scarecrow,none,none,none,none,male
Scarecrow,217,none,Scarecrow,none,none,none,none,male
Woot,218,none,Woot,none,none,none,none,male
Woot,221,none,Woot,none,none,none,none,male
Scarecrow,222,none,Scarecrow,none,none,none,none,male
Tin Woodman,222,none,Tin,none,Woodman,none,none,male
Scarecrow,223,none,Scarecrow,none,none,none,none,male
Woot,225,none,Woot,none,none,none,none,male
Scarecrow,227,none,Scarecrow,none,none,none,none,male
Scarecrow,229,none,Scarecrow,none,none,none,none,male
Tin Woodman,229,none,Tin,none,Woodman,none,none,male
Scarecrow,230,none,Scarecrow,none,none,none,none,male
Wogglebug,231,none,Wogglebug,none,none,none,none,male
Woot,232,none,Woot,none,none,none,none,male
Tin Woodman,232,none,Tin,none,Woodman,none,none,male
Scarecrow,233,none,Scarecrow,none,none,none,none,male
Woot,246,none,Woot,none,none,none,none,male
Wanderer,246,none,Wanderer,none,none,none,none,male
Woot,246,none,Woot,none,none,none,none,male
Scarecrow,247,none,Scarecrow,none,none,none,none,male
Woot,247,none,Woot,none,none,none,none,male
Tin Woodman,247,none,Tin,none,Woodman,none,none,male
Scarecrow,249,none,Scarecrow,none,none,none,none,male
Woot,250,none,Woot,none,none,none,none,male
Tin Woodman,251,none,Tin,none,Woodman,none,none,male
Scarecrow,254,none,Scarecrow,none,none,none,none,male
Tin Woodman,257,none,Tin,none,Woodman,none,none,male
Scarecrow,258,none,Scarecrow,none,none,none,none,male
Woot,259,none,Woot,none,none,none,none,male
Wanderer,259,none,Wanderer,none,none,none,none,male
Scarecrow,261,none,Scarecrow,none,none,none,none,male
Tin Woodman,263,none,Tin,none,Woodman,none,none,male
Woot,265,none,Woot,none,none,none,none,male
Woot,266,none,Woot,none,none,none,none,male
Scarecrow,270,none,Scarecrow,none,none,none,none,male
Dorothy,271,none,Dorothy,none,none,none,none,female
Ozma,271,none,Ozma,none,none,none,none,female
Tin Man,273,none,Tin,none,Man,none,none,male
Woot,274,none,Woot,none,none,none,none,male
Scarecrow,274,none,Scarecrow,none,none,none,none,male
Tin Woodman,275,none,Tin,none,Woodman,none,none,male
Woot,278,none,Woot,none,none,none,none,male
Scarecrow,279,none,Scarecrow,none,none,none,none,male
Woot,279,none,Woot,none,none,none,none,male
Scarecrow,285,none,Scarecrow,none,none,none,none,male
Woot,286,none,Woot,none,none,none,none,male
Tin Woodman,289,none,Tin,none,Woodman,none,none,male
Bal,293,none,Bal,none,none,none,none,male
Scarecrow,295,none,Scarecrow,none,none,none,none,male
Bal,300,none,Bal,none,none,none,none,male
Loon,318,none,Loon,none,none,none,none,male
Bal,318,none,Bal,none,none,none,none,male
Scarecrow,319,none,Scarecrow,none,none,none,none,male
Tin Woodman,319,none,Tin,none,Woodman,none,none,male
Woot the Wanderer,319,none,Woot the Wanderer,none,none,none,none,male
Loon,326,none,Loon,none,none,none,none,male
Bal,328,none,Bal,none,none,none,none,male
Loon,330,none,Loon,none,none,none,none,male
Loon,336,none,Loon,none,none,none,none,male
Scarecrow,341,none,Scarecrow,none,none,none,none,male
Scarecrow,342,none,Scarecrow,none,none,none,none,male
Loon,343,none,Loon,none,none,none,none,male
Tin Woodman,343,none,Tin,none,Woodman,none,none,male
Til,344,none,Til,none,none,none,none,female
Loon,344,none,Loon,none,none,none,none,male
Woot,344,none,Woot,none,none,none,none,male
Wanderer,344,none,Wanderer,none,none,none,none,male
Woot,346,none,Woot,none,none,none,none,male
Loon,347,none,Loon,none,none,none,none,male
Til,362,none,Til,none,none,none,none,female
Woot,363,none,Woot,none,none,none,none,male
Tin Woodman,363,none,Tin,none,Woodman,none,none,male
Loon,364,none,Loon,none,none,none,none,male
Woot,365,none,Woot,none,none,none,none,male
Wanderer,366,none,Wanderer,none,none,none,none,male
Woot,367,none,Woot,none,none,none,none,male
Wanderer,367,none,Wanderer,none,none,none,none,male
Woot,373,none,Woot,none,none,none,none,male
Wanderer,374,none,Wanderer,none,none,none,none,male
Tin Woodman,374,none,Tin,none,Woodman,none,none,male
Woot,376,none,Woot,none,none,none,none,male
Scarecrow,376,none,Scarecrow,none,none,none,none,male
Tin Woodman,377,none,Tin,none,Woodman,none,none,male
Loon,378,none,Loon,none,none,none,none,male
Bal,381,none,Bal,none,none,none,none,male
Scarecrow,384,none,Scarecrow,none,none,none,none,male
Woot,385,none,Woot,none,none,none,none,male
Woot,386,none,Woot,none,none,none,none,male
Tin Woodman,387,none,Tin,none,Woodman,none,none,male
Scarecrow,390,none,Scarecrow,none,none,none,none,male
Tin Woodman,392,none,Tin,none,Woodman,none,none,male
Scarecrow,393,none,Scarecrow,none,none,none,none,male
Woot,393,none,Woot,none,none,none,none,male
Yoop,395,none,Yoop,none,none,none,none,male
Giantess,395,none,Giantess,none,none,none,none,female
Tin Woodman,404,none,Tin,none,Woodman,none,none,male
Woot,406,none,Woot,none,none,none,none,male
Woot,410,none,Woot,none,none,none,none,male
Scarecrow,412,none,Scarecrow,none,none,none,none,male
Yoop,414,none,Yoop,none,none,none,none,male
Yoop,416,none,Yoop,none,none,none,none,male
Woot,419,none,Woot,none,none,none,none,male
Nick Chopper,419,none,Nick,none,Chopper,none,none,male
Woot,420,none,Woot,none,none,none,none,male
Scarecrow,424,none,Scarecrow,none,none,none,none,male
Giantess,433,none,Giantess,none,none,none,none,female
Giantess,438,none,Giantess,none,none,none,none,female
Woot,440,none,Woot,none,none,none,none,male
Giantess,441,none,Giantess,none,none,none,none,female
Madam,442,Madam,none,none,none,none,none,female
Scarecrow,442,none,Scarecrow,none,none,none,none,male
Yoop,444,none,Yoop,none,none,none,none,male
Giantess,445,none,Giantess,none,none,none,none,female
Woot,445,none,Woot,none,none,none,none,male
Yoop,446,none,Yoop,none,none,none,none,male
Yoop,447,none,Yoop,none,none,none,none,male
Woot,448,none,Woot,none,none,none,none,male
Yoop,450,none,Yoop,none,none,none,none,male
Yoop,451,none,Yoop,none,none,none,none,male
Yoop,452,none,Yoop,none,none,none,none,male
Woot,456,none,Woot,none,none,none,none,male
Scarecrow,457,none,Scarecrow,none,none,none,none,male
Nick Chopper,457,none,Nick,none,Chopper,none,none,male
Yoop,458,none,Yoop,none,none,none,none,male
Witch,460,none,Witch,none,none,none,none,female
Woot,460,none,Woot,none,none,none,none,male
Witch,461,none,Witch,none,none,none,none,female
Witch,462,none,Witch,none,none,none,none,female
Giantess,464,none,Giantess,none,none,none,none,female
Scarecrow,465,none,Scarecrow,none,none,none,none,male
Yoop,465,none,Yoop,none,none,none,none,male
Polychrome,468,none,Polychrome,none,none,none,none,female
Tin Woodman,469,none,Tin,none,Woodman,none,none,male
Polychrome,470,none,Polychrome,none,none,none,none,female
Giantess,471,none,Giantess,none,none,none,none,female
Polychrome,472,none,Polychrome,none,none,none,none,female
Rainbow,473,none,Rainbow,none,none,none,none,male
Poly,473,none,Poly,none,none,none,none,female
Woot,477,none,Woot,none,none,none,none,male
Polychrome,477,none,Polychrome,none,none,none,none,female
Giantess,478,none,Giantess,none,none,none,none,female
Giantess,479,none,Giantess,none,none,none,none,female
Polychrome,480,none,Polychrome,none,none,none,none,female
Rainbow,480,none,Rainbow,none,none,none,none,male
Yookoohoo,480,none,Yookoohoo,none,none,none,none,female
Scarecrow,481,none,Scarecrow,none,none,none,none,male
Yoop,481,none,Yoop,none,none,none,none,male
Tin Woodman,483,none,Tin,none,Woodman,none,none,male
Scarecrow,488,none,Scarecrow,none,none,none,none,male
Yoop,488,none,Yoop,none,none,none,none,male
Tin Woodman,488,none,Tin,none,Woodman,none,none,male
Yoop,488,none,Yoop,none,none,none,none,male
Scarecrow,489,none,Scarecrow,none,none,none,none,male
Giantess,494,none,Giantess,none,none,none,none,female
Scarecrow,496,none,Scarecrow,none,none,none,none,male
Tin Woodman,496,none,Tin,none,Woodman,none,none,male
Woot,502,none,Woot,none,none,none,none,male
Woot,506,none,Woot,none,none,none,none,male
Scarecrow,511,none,Scarecrow,none,none,none,none,male
Mercy,512,none,Mercy,none,none,none,none,female
Scarecrow,520,none,Scarecrow,none,none,none,none,male
Tin Woodman,521,none,Tin,none,Woodman,none,none,male
Woot,522,none,Woot,none,none,none,none,male
Wanderer,522,none,Wanderer,none,none,none,none,male
Giantess,523,none,Giantess,none,none,none,none,female
Woot,525,none,Woot,none,none,none,none,male
Scarecrow,525,none,Scarecrow,none,none,none,none,male
Tin Woodman,525,none,Tin,none,Woodman,none,none,male
Yoop,525,none,Yoop,none,none,none,none,male
Giantess,526,none,Giantess,none,none,none,none,female
Yoop,530,none,Yoop,none,none,none,none,male
Tin Man,531,none,Tin,none,Man,none,none,male
Scarecrow,531,none,Scarecrow,none,none,none,none,male
Giantess,532,none,Giantess,none,none,none,none,female
Tin Woodman,533,none,Tin,none,Woodman,none,none,male
Nimmie Amee,533,none,Nimmie,none,Amee,none,none,female
Scarecrow,534,none,Scarecrow,none,none,none,none,male
Ozma,534,none,Ozma,none,none,none,none,female
Oz,534,none,Oz,none,none,none,none,male
Dorothy,534,none,Dorothy,none,none,none,none,female
Jack Pumpkinhead,534,none,Jack,none,Pumpkinhead,none,none,male
Pipt,534,none,Pipt,none,none,none,none,male
Tik-tok,534,none,Tik-tok,none,none,none,none,male
Woot,535,none,Woot,none,none,none,none,male
Giantess,536,none,Giantess,none,none,none,none,female
Loons,536,none,Loons,none,none,none,none,female
Yoop,537,none,Yoop,none,none,none,none,male
Ozma,538,none,Ozma,none,none,none,none,female
Scarecrow,538,none,Scarecrow,none,none,none,none,male
Glinda the Good,538,none,Glinda the Good,none,none,none,none,female
Wizard,538,none,Wizard,none,none,none,none,male
Ozma,538,none,Ozma,none,none,none,none,female
Ozma,539,none,Ozma,none,none,none,none,female
Giantess,539,none,Giantess,none,none,none,none,female
Ozma,541,none,Ozma,none,none,none,none,female
Tin Woodman,541,none,Tin,none,Woodman,none,none,male
Ozma,542,none,Ozma,none,none,none,none,female
Ozma,543,none,Ozma,none,none,none,none,female
Giantess,543,none,Giantess,none,none,none,none,female
Yoop,547,none,Yoop,none,none,none,none,male
Giantess,548,none,Giantess,none,none,none,none,female
Tin Woodman,550,none,Tin,none,Woodman,none,none,male
Scarecrow,550,none,Scarecrow,none,none,none,none,male
Woot,550,none,Woot,none,none,none,none,male
Wanderer,550,none,Wanderer,none,none,none,none,male
Scarecrow,554,none,Scarecrow,none,none,none,none,male
Emperor,554,Emperor,none,none,none,none,none,male
Woot,555,none,Woot,none,none,none,none,male
Giantess,556,none,Giantess,none,none,none,none,female
Giantess,560,none,Giantess,none,none,none,none,female
Woot,562,none,Woot,none,none,none,none,male
Giantess,564,none,Giantess,none,none,none,none,female
Woot,564,none,Woot,none,none,none,none,male
Woot,566,none,Woot,none,none,none,none,male
Yoop,567,none,Yoop,none,none,none,none,male
Woot,578,none,Woot,none,none,none,none,male
Yoop,583,none,Yoop,none,none,none,none,male
Scarecrow,585,none,Scarecrow,none,none,none,none,male
Tin Man,587,none,Tin,none,Man,none,none,male
Tin Woodman,587,none,Tin,none,Woodman,none,none,male
Owl,587,none,Owl,none,none,none,none,male
Nick Chopper,588,none,Nick,none,Chopper,none,none,male
Owl,588,none,Owl,none,none,none,none,male
Giantess,592,none,Giantess,none,none,none,none,female
Tin Owl,592,none,Tin,none,Owl,none,none,male
Scarecrow,597,none,Scarecrow,none,none,none,none,male
Yoop,597,none,Yoop,none,none,none,none,male
Tin Woodman,597,none,Tin,none,Woodman,none,none,male
Woot,598,none,Woot,none,none,none,none,male
Scarecrow,607,none,Scarecrow,none,none,none,none,male
Scarecrow,609,none,Scarecrow,none,none,none,none,male
Scarecrow,610,none,Scarecrow,none,none,none,none,male
Brown Bear,611,none,Brown,none,Bear,none,none,male
Brown Bear,611,none,Brown,none,Bear,none,none,male
Scarecrow,611,none,Scarecrow,none,none,none,none,male
Woot,612,none,Woot,none,none,none,none,male
Brown Bear,613,none,Brown,none,Bear,none,none,male
Scarecrow,614,none,Scarecrow,none,none,none,none,male
Bear,614,none,Bear,none,none,none,none,male
Owl,619,none,Owl,none,none,none,none,male
Woot,619,none,Woot,none,none,none,none,male
Giantess,621,none,Giantess,none,none,none,none,female
Woot,623,none,Woot,none,none,none,none,male
Green Monkey,627,none,Green,none,Monkey,none,none,male
Woot,628,none,Woot,none,none,none,none,male
Giantess,634,none,Giantess,none,none,none,none,female
Monkey,636,none,Monkey,none,none,none,none,male
Woot,638,none,Woot,none,none,none,none,male
Yoop,640,none,Yoop,none,none,none,none,male
Giantess,642,none,Giantess,none,none,none,none,female
Tin Owl,644,none,Tin,none,Owl,none,none,male
Owl,644,none,Owl,none,none,none,none,male
Giantess,647,none,Giantess,none,none,none,none,female
Bear,648,none,Bear,none,none,none,none,male
Scarecrow,648,none,Scarecrow,none,none,none,none,male
Giantess,649,none,Giantess,none,none,none,none,female
Yoop,653,none,Yoop,none,none,none,none,male
Giantess,654,none,Giantess,none,none,none,none,female
Woot the Wanderer,654,none,Woot the Wanderer,none,none,none,none,male
Nick Chopper,654,none,Nick,none,Chopper,none,none,male
Brown Bear,654,none,Brown,none,Bear,none,none,male
Scarecrow,655,none,Scarecrow,none,none,none,none,male
Polychrome,656,none,Polychrome,none,none,none,none,female
Scarecrow,657,none,Scarecrow,none,none,none,none,male
Yoop,658,none,Yoop,none,none,none,none,male
Scarecrow,659,none,Scarecrow,none,none,none,none,male
Poly,660,none,Poly,none,none,none,none,female
Tin Woodman,660,none,Tin,none,Woodman,none,none,male
Tin Owl,661,none,Tin,none,Owl,none,none,male
Scarecrow,664,none,Scarecrow,none,none,none,none,male
Polychrome,666,none,Polychrome,none,none,none,none,female
Green Monkey,669,none,Green,none,Monkey,none,none,male
Daughter of the Rainbow,669,none,Daughter of the Rainbow,none,none,none,none,female
Giantess,673,none,Giantess,none,none,none,none,female
Giantess,677,none,Giantess,none,none,none,none,female
Yoop,678,none,Yoop,none,none,none,none,male
Green Monkey,679,none,Green,none,Monkey,none,none,male
Canary,680,none,Canary,none,none,none,none,female
Yoop,680,none,Yoop,none,none,none,none,male
Woot,682,none,Woot,none,none,none,none,male
Monkey,682,none,Monkey,none,none,none,none,male
Canary,683,none,Canary,none,none,none,none,female
Tin Owl,684,none,Tin,none,Owl,none,none,male
Giantess,685,none,Giantess,none,none,none,none,female
Polychrome,686,none,Polychrome,none,none,none,none,female
Canary,686,none,Canary,none,none,none,none,female
Yoop,688,none,Yoop,none,none,none,none,male
Brown Bear,691,none,Brown,none,Bear,none,none,male
Yoop,692,none,Yoop,none,none,none,none,male
Polychrome,693,none,Polychrome,none,none,none,none,female
Canary,693,none,Canary,none,none,none,none,female
Bird,693,none,Bird,none,none,none,none,female
Owl,694,none,Owl,none,none,none,none,male
Bear,694,none,Bear,none,none,none,none,male
Monkey,694,none,Monkey,none,none,none,none,male
Woot the Monkey,696,none,Woot the Monkey,none,none,none,none,male
Giantess,700,none,Giantess,none,none,none,none,female
Polychrome,702,none,Polychrome,none,none,none,none,female
Yoop,703,none,Yoop,none,none,none,none,male
Yoop,704,none,Yoop,none,none,none,none,male
Green Monkey,707,none,Green,none,Monkey,none,none,male
Giantess,708,none,Giantess,none,none,none,none,female
Monkey,708,none,Monkey,none,none,none,none,male
Brown Bear,709,none,Brown,none,Bear,none,none,male
Owl,710,none,Owl,none,none,none,none,male
Canary,710,none,Canary,none,none,none,none,female
Giantess,710,none,Giantess,none,none,none,none,female
Bear,710,none,Bear,none,none,none,none,male
Monkey,710,none,Monkey,none,none,none,none,male
Yoop,711,none,Yoop,none,none,none,none,male
Monkey,712,none,Monkey,none,none,none,none,male
Bear,712,none,Bear,none,none,none,none,male
Owl,712,none,Owl,none,none,none,none,male
Canary,712,none,Canary,none,none,none,none,female
Green Monkey,713,none,Green,none,Monkey,none,none,male
Giantess,714,none,Giantess,none,none,none,none,female
Yoop,716,none,Yoop,none,none,none,none,male
Woot,716,none,Woot,none,none,none,none,male
Monkey,716,none,Monkey,none,none,none,none,male
Giantess,716,none,Giantess,none,none,none,none,female
Woot,718,none,Woot,none,none,none,none,male
Canary,718,none,Canary,none,none,none,none,female
Rainbow,719,none,Rainbow,none,none,none,none,male
Woot,719,none,Woot,none,none,none,none,male
Yoop,725,none,Yoop,none,none,none,none,male
Green Monkey,726,none,Green,none,Monkey,none,none,male
Giantess,726,none,Giantess,none,none,none,none,female
Woot,727,none,Woot,none,none,none,none,male
Monkey,727,none,Monkey,none,none,none,none,male
Tin Owl,728,none,Tin,none,Owl,none,none,male
Woot,728,none,Woot,none,none,none,none,male
Giantess,729,none,Giantess,none,none,none,none,female
Polychrome,730,none,Polychrome,none,none,none,none,female
Yoop,730,none,Yoop,none,none,none,none,male
Giantess,732,none,Giantess,none,none,none,none,female
Green Monkey,733,none,Green,none,Monkey,none,none,male
Tin Owl,734,none,Tin,none,Owl,none,none,male
Brown Bear,735,none,Brown,none,Bear,none,none,male
Green Monkey,736,none,Green,none,Monkey,none,none,male
Polychrome,737,none,Polychrome,none,none,none,none,female
Yoop,737,none,Yoop,none,none,none,none,male
Yoop,739,none,Yoop,none,none,none,none,male
Woot,739,none,Woot,none,none,none,none,male
Tin Woodman,739,none,Tin,none,Woodman,none,none,male
Polychrome,740,none,Polychrome,none,none,none,none,female
Yoop,741,none,Yoop,none,none,none,none,male
Green Monkey,742,none,Green,none,Monkey,none,none,male
Canary,743,none,Canary,none,none,none,none,female
Brown Bear,746,none,Brown,none,Bear,none,none,male
Tin Owl,747,none,Tin,none,Owl,none,none,male
Green Monkey,748,none,Green,none,Monkey,none,none,male
Monkey,751,none,Monkey,none,none,none,none,male
Canary,752,none,Canary,none,none,none,none,female
Tin Owl,752,none,Tin,none,Owl,none,none,male
Brown Bear,752,none,Brown,none,Bear,none,none,male
Woot,753,none,Woot,none,none,none,none,male
Scarecrow Bear,754,none,Scarecrow,none,Bear,none,none,male
Canary,755,none,Canary,none,none,none,none,female
Green Monkey,759,none,Green,none,Monkey,none,none,male
Canary,759,none,Canary,none,none,none,none,female
Canary,761,none,Canary,none,none,none,none,female
Brown Bear,764,none,Brown,none,Bear,none,none,male
Owl,764,none,Owl,none,none,none,none,male
Canary,765,none,Canary,none,none,none,none,female
Green Monkey,765,none,Green,none,Monkey,none,none,male
Polychrome,766,none,Polychrome,none,none,none,none,female
Tin Owl,767,none,Tin,none,Owl,none,none,male
Nimmie Amee,768,none,Nimmie,none,Amee,none,none,female
Munchkin,768,none,Munchkin,none,none,none,none,female
Tin Woodman,768,none,Tin,none,Woodman,none,none,male
Tin Owl,768,none,Tin,none,Owl,none,none,male
Brown Bear,769,none,Brown,none,Bear,none,none,male
Scarecrow,770,none,Scarecrow,none,none,none,none,male
Woot,771,none,Woot,none,none,none,none,male
Giantess,772,none,Giantess,none,none,none,none,female
Brown Bear,773,none,Brown,none,Bear,none,none,male
Woot,773,none,Woot,none,none,none,none,male
Canary,775,none,Canary,none,none,none,none,female
Polychrome,776,none,Polychrome,none,none,none,none,female
Ozma,776,none,Ozma,none,none,none,none,female
Tin Owl,776,none,Tin,none,Owl,none,none,male
Giantess,776,none,Giantess,none,none,none,none,female
Canary,777,none,Canary,none,none,none,none,female
Green Monkey,777,none,Green,none,Monkey,none,none,male
Yoop,778,none,Yoop,none,none,none,none,male
Glinda,778,none,Glinda,none,none,none,none,female
Good Sorceress,778,none,Good,none,Sorceress,none,none,female
Glinda,779,none,Glinda,none,none,none,none,female
Sorceress,779,none,Sorceress,none,none,none,none,female
Glinda,780,none,Glinda,none,none,none,none,female
Woot,782,none,Woot,none,none,none,none,male
Green Monkey,784,none,Green,none,Monkey,none,none,male
Brown Bear,785,none,Brown,none,Bear,none,none,male
Tin Owl,787,none,Tin,none,Owl,none,none,male
Canary,788,none,Canary,none,none,none,none,female
Owl,788,none,Owl,none,none,none,none,male
