name,sentence_id,title,first,middle,last,suffix,nickname,gender
Ruggedo,3205,none,Ruggedo,none,none,none,none,male
Hoochoo,3206,none,Hoochoo,none,none,none,none,male
Quox,3208,none,Quox,none,none,none,none,male
Quox,3209,none,Quox,none,none,none,none,male
Jinjin,3211,none,Jinjin,none,none,none,none,male
Ruggedo,3211,none,Ruggedo,none,none,none,none,male
Nomes,3212,none,Nomes,none,none,none,none,male
Hoochoo,3212,none,Hoochoo,none,none,none,none,male
Ruggedo,3213,none,Ruggedo,none,none,none,none,male
Nome King,3214,none,Nome,none,King,none,none,male
Ruggedo,3215,none,Ruggedo,none,none,none,none,male
Quox,3216,none,Quox,none,none,none,none,male
Guph,3221,none,Guph,none,none,none,none,male
Kaliko,3221,none,Kaliko,none,none,none,none,male
Pang,3221,none,Pang,none,none,none,none,male
Ruggedo,3221,none,Ruggedo,none,none,none,none,male
Ruggedo,3222,none,Ruggedo,none,none,none,none,male
Hoochoo,3223,none,Hoochoo,none,none,none,none,male
Ruggedo,3223,none,Ruggedo,none,none,none,none,male
Ruggedo,3227,none,Ruggedo,none,none,none,none,male
Ruggedo,3231,none,Ruggedo,none,none,none,none,male
King,3234,King,none,none,none,none,none,male
Jinjin,3235,none,Jinjin,none,none,none,none,male
Hoochoo,3236,none,Hoochoo,none,none,none,none,male
Ruggedo,3237,none,Ruggedo,none,none,none,none,male
Ruggedo,3240,none,Ruggedo,none,none,none,none,male
Jinjin,3247,none,Jinjin,none,none,none,none,male
Ruggedo,3247,none,Ruggedo,none,none,none,none,male
Polychrome,3249,none,Polychrome,none,none,none,none,female
Ann,3249,none,Ann,none,none,none,none,female
Ruggedo,3249,none,Ruggedo,none,none,none,none,male
Magician,3249,none,Magician,none,none,none,none,male
Rainbow,3249,none,Rainbow,none,none,none,none,male
Oogaboo,3249,none,Oogaboo,none,none,none,none,female
Nome King,3249,none,Nome,none,King,none,none,male
Ruggedo,3250,none,Ruggedo,none,none,none,none,male
Tik,3250,none,Tik,none,none,none,none,male
Tik-Tok,3250,none,Tik-Tok,none,none,none,none,male
Ann,3252,none,Ann,none,none,none,none,female
Betsy Bobbin,3253,none,Betsy,none,Bobbin,none,none,female
Shaggy,3253,none,Shaggy,none,none,none,none,male
Polychrome,3253,none,Polychrome,none,none,none,none,female
Hank,3254,none,Hank,none,none,none,none,male
Betsy,3254,none,Betsy,none,none,none,none,female
Hank,3256,none,Hank,none,none,none,none,male
Betsy,3257,none,Betsy,none,none,none,none,female
Hank,3260,none,Hank,none,none,none,none,male
Betsy,3262,none,Betsy,none,none,none,none,female
Hank,3264,none,Hank,none,none,none,none,male
Tik-Tok,3266,none,Tik-Tok,none,none,none,none,male
Ann,3268,none,Ann,none,none,none,none,female
Betsy,3269,none,Betsy,none,none,none,none,female
Hank,3269,none,Hank,none,none,none,none,male
Shaggy,3269,none,Shaggy,none,none,none,none,male
Polychrome,3269,none,Polychrome,none,none,none,none,female
Files,3269,none,Files,none,none,none,none,male
Hank,3271,none,Hank,none,none,none,none,male
Betsy,3271,none,Betsy,none,none,none,none,female
Ann,3271,none,Ann,none,none,none,none,female
Betsy,3271,none,Betsy,none,none,none,none,female
Mercy,3272,none,Mercy,none,none,none,none,female
Maj'sty,3274,none,Maj'sty,none,none,none,none,female
Shaggy,3274,none,Shaggy,none,none,none,none,male
Betsy,3276,none,Betsy,none,none,none,none,female
Shaggy,3277,none,Shaggy,none,none,none,none,male
Polychrome,3278,none,Polychrome,none,none,none,none,female
Betsy,3279,none,Betsy,none,none,none,none,female
Hank,3279,none,Hank,none,none,none,none,male
Polychrome,3282,none,Polychrome,none,none,none,none,female
Betsy,3285,none,Betsy,none,none,none,none,female
Polychrome,3286,none,Polychrome,none,none,none,none,female
Magician,3287,none,Magician,none,none,none,none,male
Betsy,3289,none,Betsy,none,none,none,none,female
Magician,3290,none,Magician,none,none,none,none,male
Polychrome,3292,none,Polychrome,none,none,none,none,female
Ann,3294,none,Ann,none,none,none,none,female
Polychrome,3295,none,Polychrome,none,none,none,none,female
Magician,3296,none,Magician,none,none,none,none,male
Shaggy,3297,none,Shaggy,none,none,none,none,male
Polychrome,3297,none,Polychrome,none,none,none,none,female
Rainbow,3299,none,Rainbow,none,none,none,none,male
Ozga,3302,none,Ozga,none,none,none,none,female
Tik,3304,none,Tik,none,none,none,none,male
Tik-Tok,3304,none,Tik-Tok,none,none,none,none,male
Peculiar Person,3306,none,Peculiar,none,Person,none,none,female
Ann,3308,none,Ann,none,none,none,none,female
Peculiar Person,3308,none,Peculiar,none,Person,none,none,female
Betsy,3309,none,Betsy,none,none,none,none,female
Betsy,3311,none,Betsy,none,none,none,none,female
Peculiar Person,3311,none,Peculiar,none,Person,none,none,female
Ann,3311,none,Ann,none,none,none,none,female
Peculiar,3313,none,Peculiar,none,none,none,none,male
Shaggy,3314,none,Shaggy,none,none,none,none,male
Polychrome,3314,none,Polychrome,none,none,none,none,female
Ozga,3314,none,Ozga,none,none,none,none,female
Files,3314,none,Files,none,none,none,none,male
Peculiar Person,3316,none,Peculiar,none,Person,none,none,female
Shaggy,3317,none,Shaggy,none,none,none,none,male
Betsy,3321,none,Betsy,none,none,none,none,female
Ann,3321,none,Ann,none,none,none,none,female
Peculiar Person,3323,none,Peculiar,none,Person,none,none,female
Betsy,3325,none,Betsy,none,none,none,none,female
Betsy,3328,none,Betsy,none,none,none,none,female
Polychrome,3328,none,Polychrome,none,none,none,none,female
Ruggedo,3328,none,Ruggedo,none,none,none,none,male
Nome King,3328,none,Nome,none,King,none,none,male
Ruggedo,3330,none,Ruggedo,none,none,none,none,male
Ruggedo,3331,none,Ruggedo,none,none,none,none,male
Shaggy,3332,none,Shaggy,none,none,none,none,male
Nome King,3333,none,Nome,none,King,none,none,male
Ruggedo,3334,none,Ruggedo,none,none,none,none,male
Betsy,3335,none,Betsy,none,none,none,none,female
Tubekins,3339,none,Tubekins,none,none,none,none,male
Polychrome,3341,none,Polychrome,none,none,none,none,female
Shaggy,3342,none,Shaggy,none,none,none,none,male
Ann,3342,none,Ann,none,none,none,none,female
Betsy,3352,none,Betsy,none,none,none,none,female
Tubekins,3352,none,Tubekins,none,none,none,none,male
Betsy,3354,none,Betsy,none,none,none,none,female
Tik-Tok,3354,none,Tik-Tok,none,none,none,none,male
Shaggy,3355,none,Shaggy,none,none,none,none,male
Tik,3356,none,Tik,none,none,none,none,male
Tik-Tok,3356,none,Tik-Tok,none,none,none,none,male
Tik,3360,none,Tik,none,none,none,none,male
Tik-Tok,3360,none,Tik-Tok,none,none,none,none,male
Betsy,3361,none,Betsy,none,none,none,none,female
Tik,3361,none,Tik,none,none,none,none,male
Tik-Tok,3361,none,Tik-Tok,none,none,none,none,male
Shaggy,3362,none,Shaggy,none,none,none,none,male
Shaggy,3364,none,Shaggy,none,none,none,none,male
Tubekins,3369,none,Tubekins,none,none,none,none,male
Ann,3370,none,Ann,none,none,none,none,female
Tubekins,3373,none,Tubekins,none,none,none,none,male
Betsy,3374,none,Betsy,none,none,none,none,female
Tubekins,3374,none,Tubekins,none,none,none,none,male
Betsy,3380,none,Betsy,none,none,none,none,female
Polychrome,3380,none,Polychrome,none,none,none,none,female
Polychrome,3381,none,Polychrome,none,none,none,none,female
Master,3381,Master,none,none,none,none,none,male
Master,3382,Master,none,none,none,none,none,male
Betsy,3384,none,Betsy,none,none,none,none,female
Betsy,3393,none,Betsy,none,none,none,none,female
Shaggy,3394,none,Shaggy,none,none,none,none,male
Betsy Bobbin,3396,none,Betsy,none,Bobbin,none,none,female
Ann,3397,none,Ann,none,none,none,none,female
Bunn,3400,none,Bunn,none,none,none,none,male
General Clock,3404,General,none,none,Clock,none,none,male
Tik,3406,none,Tik,none,none,none,none,male
