name,sentence_id,title,first,middle,last,suffix,nickname,gender
Cap'n,1758,none,Cap'n,none,none,none,none,female
Bill,1759,none,Bill,none,none,none,none,male
Trot,1759,none,Trot,none,none,none,none,female
Ork,1759,none,Ork,none,none,none,none,male
Pessim,1759,none,Pessim,none,none,none,none,male
Trot,1766,none,Trot,none,none,none,none,female
Pessim,1767,none,Pessim,none,none,none,none,male
Cap'n Bill,1775,none,Cap'n,none,Bill,none,none,male
Pessim,1776,none,Pessim,none,none,none,none,male
Ork,1778,none,Ork,none,none,none,none,male
Ork,1790,none,Ork,none,none,none,none,male
Pessim,1791,none,Pessim,none,none,none,none,male
Ork,1793,none,Ork,none,none,none,none,male
Pessim,1794,none,Pessim,none,none,none,none,male
Ork,1794,none,Ork,none,none,none,none,male
Trot,1796,none,Trot,none,none,none,none,female
Ork,1796,none,Ork,none,none,none,none,male
Pessim,1798,none,Pessim,none,none,none,none,male
Cap'n Bill,1801,none,Cap'n,none,Bill,none,none,male
Ork,1802,none,Ork,none,none,none,none,male
Trot,1802,none,Trot,none,none,none,none,female
Cap'n Bill,1803,none,Cap'n,none,Bill,none,none,male
Ork,1803,none,Ork,none,none,none,none,male
Ork,1805,none,Ork,none,none,none,none,male
Pessim,1812,none,Pessim,none,none,none,none,male
Pessim,1815,none,Pessim,none,none,none,none,male
Ork,1816,none,Ork,none,none,none,none,male
Ork,1817,none,Ork,none,none,none,none,male
Pessim,1818,none,Pessim,none,none,none,none,male
Cap'n Bill,1819,none,Cap'n,none,Bill,none,none,male
Ork,1823,none,Ork,none,none,none,none,male
Trot,1823,none,Trot,none,none,none,none,female
Cap'n Bill,1826,none,Cap'n,none,Bill,none,none,male
Trot,1826,none,Trot,none,none,none,none,female
Ork,1826,none,Ork,none,none,none,none,male
Pessim,1827,none,Pessim,none,none,none,none,male
Bill,1831,none,Bill,none,none,none,none,male
Trot,1831,none,Trot,none,none,none,none,female
Pessim,1832,none,Pessim,none,none,none,none,male
Pessim,1836,none,Pessim,none,none,none,none,male
Trot,1838,none,Trot,none,none,none,none,female
Pessim,1839,none,Pessim,none,none,none,none,male
Ork,1840,none,Ork,none,none,none,none,male
Bill,1843,none,Bill,none,none,none,none,male
Cap'n,1844,none,Cap'n,none,none,none,none,female
Bill,1845,none,Bill,none,none,none,none,male
Ork,1846,none,Ork,none,none,none,none,male
Trot,1847,none,Trot,none,none,none,none,female
Ork,1847,none,Ork,none,none,none,none,male
Cap'n,1849,none,Cap'n,none,none,none,none,female
Bill,1850,none,Bill,none,none,none,none,male
Ork,1851,none,Ork,none,none,none,none,male
Trot,1852,none,Trot,none,none,none,none,female
Cap'n,1852,none,Cap'n,none,none,none,none,female
Bill,1853,none,Bill,none,none,none,none,male
Ork,1855,none,Ork,none,none,none,none,male
Ork,1856,none,Ork,none,none,none,none,male
Trot,1865,none,Trot,none,none,none,none,female
Ork,1866,none,Ork,none,none,none,none,male
Trot,1868,none,Trot,none,none,none,none,female
Cap'n Bill,1869,none,Cap'n,none,Bill,none,none,male
Ork,1870,none,Ork,none,none,none,none,male
Cap'n,1871,none,Cap'n,none,none,none,none,female
Bill,1872,none,Bill,none,none,none,none,male
Trot,1873,none,Trot,none,none,none,none,female
Cap'n,1874,none,Cap'n,none,none,none,none,female
Ork,1876,none,Ork,none,none,none,none,male
Pessim,1877,none,Pessim,none,none,none,none,male
Ork,1878,none,Ork,none,none,none,none,male
Bill,1880,none,Bill,none,none,none,none,male
Ork,1883,none,Ork,none,none,none,none,male
Cap'n Bill,1885,none,Cap'n,none,Bill,none,none,male
Pessim,1885,none,Pessim,none,none,none,none,male
Ork,1886,none,Ork,none,none,none,none,male
Pessim,1887,none,Pessim,none,none,none,none,male
Cap'n Bill,1888,none,Cap'n,none,Bill,none,none,male
Pessim,1890,none,Pessim,none,none,none,none,male
Trot,1893,none,Trot,none,none,none,none,female
Cap'n,1893,none,Cap'n,none,none,none,none,female
Bill,1894,none,Bill,none,none,none,none,male
Trot,1895,none,Trot,none,none,none,none,female
Cap'n Bill,1896,none,Cap'n,none,Bill,none,none,male
Trot,1897,none,Trot,none,none,none,none,female
Bill,1898,none,Bill,none,none,none,none,male
Trot,1898,none,Trot,none,none,none,none,female
Pessim,1898,none,Pessim,none,none,none,none,male
Ork,1899,none,Ork,none,none,none,none,male
Cap'n Bill,1900,none,Cap'n,none,Bill,none,none,male
Ork,1904,none,Ork,none,none,none,none,male
Pessim,1906,none,Pessim,none,none,none,none,male
Ork,1908,none,Ork,none,none,none,none,male
Pessim,1908,none,Pessim,none,none,none,none,male
Trot,1911,none,Trot,none,none,none,none,female
Ork,1912,none,Ork,none,none,none,none,male
Cap'n Bill,1914,none,Cap'n,none,Bill,none,none,male
Cap'n,1915,none,Cap'n,none,none,none,none,female
Ork,1919,none,Ork,none,none,none,none,male
Cap'n,1920,none,Cap'n,none,none,none,none,female
Bill,1921,none,Bill,none,none,none,none,male
Trot,1922,none,Trot,none,none,none,none,female
Ork,1922,none,Ork,none,none,none,none,male
Cap'n Bill,1925,none,Cap'n,none,Bill,none,none,male
Trot,1925,none,Trot,none,none,none,none,female
Ork,1926,none,Ork,none,none,none,none,male
Bill,1928,none,Bill,none,none,none,none,male
Trot,1928,none,Trot,none,none,none,none,female
Ork,1928,none,Ork,none,none,none,none,male
Bill,1933,none,Bill,none,none,none,none,male
Ork,1935,none,Ork,none,none,none,none,male
Trot,1936,none,Trot,none,none,none,none,female
Ork,1937,none,Ork,none,none,none,none,male
Cap'n Bill,1940,none,Cap'n,none,Bill,none,none,male
Ork,1942,none,Ork,none,none,none,none,male
Trot,1944,none,Trot,none,none,none,none,female
Cap'n Bill,1944,none,Cap'n,none,Bill,none,none,male
Ork,1944,none,Ork,none,none,none,none,male
Ork,1945,none,Ork,none,none,none,none,male
Ork,1946,none,Ork,none,none,none,none,male
Cap'n Bill,1949,none,Cap'n,none,Bill,none,none,male
Trot,1954,none,Trot,none,none,none,none,female
Ork,1955,none,Ork,none,none,none,none,male
Ork,1957,none,Ork,none,none,none,none,male
Bill,1960,none,Bill,none,none,none,none,male
Cap'n Bill,1963,none,Cap'n,none,Bill,none,none,male
Trot,1966,none,Trot,none,none,none,none,female
Cap'n Bill,1967,none,Cap'n,none,Bill,none,none,male
Cap'n Bill,1969,none,Cap'n,none,Bill,none,none,male
Trot,1969,none,Trot,none,none,none,none,female
Cap'n Bill,1971,none,Cap'n,none,Bill,none,none,male
Ork,1971,none,Ork,none,none,none,none,male
Trot,1972,none,Trot,none,none,none,none,female
Cap'n,1973,none,Cap'n,none,none,none,none,female
Ork,1980,none,Ork,none,none,none,none,male
Trot,1984,none,Trot,none,none,none,none,female
Ork,1985,none,Ork,none,none,none,none,male
Trot,1986,none,Trot,none,none,none,none,female
Ork,1987,none,Ork,none,none,none,none,male
Trot,1990,none,Trot,none,none,none,none,female
Cap'n Bill,1990,none,Cap'n,none,Bill,none,none,male
Trot,1995,none,Trot,none,none,none,none,female
Cap'n Bill,1996,none,Cap'n,none,Bill,none,none,male
Ork,1998,none,Ork,none,none,none,none,male
Trot,2001,none,Trot,none,none,none,none,female
Cap'n Bill,2002,none,Cap'n,none,Bill,none,none,male
Trot,2003,none,Trot,none,none,none,none,female
Bumpy Man,2007,none,Bumpy,none,Man,none,none,male
Trot,2010,none,Trot,none,none,none,none,female
Bumpy Man,2011,none,Bumpy,none,Man,none,none,male
Trot,2017,none,Trot,none,none,none,none,female
Bumpy Man,2019,none,Bumpy,none,Man,none,none,male
Cap'n Bill,2020,none,Cap'n,none,Bill,none,none,male
Bumpy Man,2021,none,Bumpy,none,Man,none,none,male
Cap'n Bill,2022,none,Cap'n,none,Bill,none,none,male
Cap'n Bill,2025,none,Cap'n,none,Bill,none,none,male
Bumpy Man,2027,none,Bumpy,none,Man,none,none,male
Bumpy Man,2030,none,Bumpy,none,Man,none,none,male
Ork,2031,none,Ork,none,none,none,none,male
Ork,2045,none,Ork,none,none,none,none,male
Cap'n Bill,2045,none,Cap'n,none,Bill,none,none,male
Trot,2045,none,Trot,none,none,none,none,female
Bumpy Man,2046,none,Bumpy,none,Man,none,none,male
