name,sentence_id,title,first,middle,last,suffix,nickname,gender
Hyup,1037,none,Hyup,none,none,none,none,male
Cowardly Lion,1037,none,Cowardly,none,Lion,none,none,male
Gugu,1037,none,Gugu,none,none,none,none,male
King,1037,King,none,none,none,none,none,male
Pyrzqxgl,1038,none,Pyrzqxgl,none,none,none,none,male
Wizard,1039,none,Wizard,none,none,none,none,male
Kiki,1040,none,Kiki,none,none,none,none,male
Fox,1040,none,Fox,none,none,none,none,male
Dorothy,1042,none,Dorothy,none,none,none,none,female
Mercy,1042,none,Mercy,none,none,none,none,female
Dorothy,1043,none,Dorothy,none,none,none,none,female
Cowardly Lion,1044,none,Cowardly,none,Lion,none,none,male
Kiki,1045,none,Kiki,none,none,none,none,male
Munchkin,1045,none,Munchkin,none,none,none,none,male
Munchkin,1046,none,Munchkin,none,none,none,none,male
Ruggedo,1047,none,Ruggedo,none,none,none,none,male
Nome,1047,none,Nome,none,none,none,none,male
Kiki,1047,none,Kiki,none,none,none,none,male
Kiki,1047,none,Kiki,none,none,none,none,male
Kiki,1048,none,Kiki,none,none,none,none,male
Nome,1049,none,Nome,none,none,none,none,male
Ruggedo,1049,none,Ruggedo,none,none,none,none,male
Hungry Tiger,1050,none,Hungry,none,Tiger,none,none,male
Ruggedo,1051,none,Ruggedo,none,none,none,none,male
Kiki,1051,none,Kiki,none,none,none,none,male
Hungry Tiger,1051,none,Hungry,none,Tiger,none,none,male
Kiki,1052,none,Kiki,none,none,none,none,male
Tiger,1052,none,Tiger,none,none,none,none,male
Pyrzqxgl,1052,none,Pyrzqxgl,none,none,none,none,male
Kiki,1054,none,Kiki,none,none,none,none,male
Gugu,1055,none,Gugu,none,none,none,none,male
King,1055,King,none,none,none,none,none,male
Kiki,1056,none,Kiki,none,none,none,none,male
Gugu,1056,none,Gugu,none,none,none,none,male
Gugu,1057,none,Gugu,none,none,none,none,male
Rango,1057,none,Rango,none,none,none,none,male
Gray Ape,1057,none,Gray,none,Ape,none,none,female
Bru,1057,none,Bru,none,none,none,none,male
Bear,1057,none,Bear,none,none,none,none,male
Loo the Unicorn,1057,none,Loo the Unicorn,none,none,none,none,male
Munchkin,1063,none,Munchkin,none,none,none,none,male
Rabbit,1063,none,Rabbit,none,none,none,none,male
Fox,1064,none,Fox,none,none,none,none,male
Lamb,1064,none,Lamb,none,none,none,none,female
Rabbit,1065,none,Rabbit,none,none,none,none,male
Dorothy,1066,none,Dorothy,none,none,none,none,female
Lamb,1066,none,Lamb,none,none,none,none,female
Wizard,1067,none,Wizard,none,none,none,none,male
Fox,1067,none,Fox,none,none,none,none,male
Munchkin,1068,none,Munchkin,none,none,none,none,male
Rabbit,1069,none,Rabbit,none,none,none,none,male
Gugu,1070,none,Gugu,none,none,none,none,male
Goose,1071,none,Goose,none,none,none,none,male
Ruggedo,1071,none,Ruggedo,none,none,none,none,male
Nome,1071,none,Nome,none,none,none,none,male
Goose,1072,none,Goose,none,none,none,none,male
Kiki Aru,1073,none,Kiki,none,Aru,none,none,male
Wizard,1073,none,Wizard,none,none,none,none,male
Wizard,1074,none,Wizard,none,none,none,none,male
Kiki Aru,1076,none,Kiki,none,Aru,none,none,male
Hyup,1076,none,Hyup,none,none,none,none,male
Wizard,1077,none,Wizard,none,none,none,none,male
Kiki,1078,none,Kiki,none,none,none,none,male
Wizard,1079,none,Wizard,none,none,none,none,male
Fox,1079,none,Fox,none,none,none,none,male
Kiki Aru,1081,none,Kiki,none,Aru,none,none,male
Dorothy the Lamb,1082,none,Dorothy the Lamb,none,none,none,none,female
Goose,1084,none,Goose,none,none,none,none,male
Wizard,1084,none,Wizard,none,none,none,none,male
Wizard,1084,none,Wizard,none,none,none,none,male
Ruggedo,1084,none,Ruggedo,none,none,none,none,male
Nome,1084,none,Nome,none,none,none,none,male
Ruggedo,1085,none,Ruggedo,none,none,none,none,male
Kiki,1085,none,Kiki,none,none,none,none,male
Kiki,1086,none,Kiki,none,none,none,none,male
Nome,1087,none,Nome,none,none,none,none,male
Hyup,1087,none,Hyup,none,none,none,none,male
Wizard,1088,none,Wizard,none,none,none,none,male
Goose,1088,none,Goose,none,none,none,none,male
Kiki Aru,1088,none,Kiki,none,Aru,none,none,male
Kiki Aru,1089,none,Kiki,none,Aru,none,none,male
Kiki Aru,1091,none,Kiki,none,Aru,none,none,male
Fox,1092,none,Fox,none,none,none,none,male
Lamb,1092,none,Lamb,none,none,none,none,female
Rabbit,1092,none,Rabbit,none,none,none,none,male
Goose,1093,none,Goose,none,none,none,none,male
Wizard,1093,none,Wizard,none,none,none,none,male
Dorothy,1094,none,Dorothy,none,none,none,none,female
Gugu,1096,none,Gugu,none,none,none,none,male
Goose,1096,none,Goose,none,none,none,none,male
Dorothy,1098,none,Dorothy,none,none,none,none,female
Glinda,1099,none,Glinda,none,none,none,none,female
Good,1099,none,Good,none,none,none,none,female
Wizard Fox,1100,none,Wizard,none,Fox,none,none,male
Gugu,1101,none,Gugu,none,none,none,none,male
Glinda,1101,none,Glinda,none,none,none,none,female
Fox,1104,none,Fox,none,none,none,none,male
Oz,1104,none,Oz,none,none,none,none,male
Wizard,1104,none,Wizard,none,none,none,none,male
Cowardly Lion,1105,none,Cowardly,none,Lion,none,none,male
Gugu,1106,none,Gugu,none,none,none,none,male
Ozma,1107,none,Ozma,none,none,none,none,female
Wizard,1107,none,Wizard,none,none,none,none,male
Ozma,1108,none,Ozma,none,none,none,none,female
Dorothy,1111,none,Dorothy,none,none,none,none,female
Cowardly Lion,1113,none,Cowardly,none,Lion,none,none,male
Dorothy,1114,none,Dorothy,none,none,none,none,female
Cap'n Bill,1116,none,Cap'n,none,Bill,none,none,male
Trot,1118,none,Trot,none,none,none,none,female
