name,sentence_id,,,,,
,,,,,,
Wizard,807
Jim,809
Jim,810
Zeb,810
Wizard,810
Dorothy,810
Jim,812
Dorothy,813
Zeb,815
Jim,816
Zeb,816
Jim,819
Jim,832
Dorothy,834
Eureka,834
Zeb,835
Wizard,837
Jim,839
Eureka,840
Wizard,840
Dorothy,841
Jim,845
Dorothy,847
Zeb,849
Dorothy,850
Wizard,853
Wizard,857
Wizard,864
Eureka,870
Dorothy,870
Dorothy,872
Wizard,874
Dorothy,884
Zeb,884
Wizard,884
Dorothy,886
Wizard,890
Wizard,894
Wizard,897
Wizard,900
Dorothy,907
Zeb,908
Wizard,909
Zeb,912
Dorothy,913
Jim,915
Jim,920
Dorothy,922
Wizard,928
Dorothy,931
Dorothy,937
Ianu,944
Dorothy,945
Ianu,946
Dorothy,947
Dorothy,949
Zeb,954
Wizard,958
Eureka,960
Jim,960
Dorothy,961
Dorothy,962
Eureka,962
Eureka,965
Dorothy,966
Eureka,968
Dorothy,971
Eureka,971
Dorothy,974
Wizard,976
Dorothy,979
Wizard,980
Zeb,984
Champion,986
Overman,986
Anu,986
Gargoyles,986
Dorothy,987
Gurgles,987
Nome King,988
Wizard,989
Zeb,991
Zeb,992
Zeb,993
Sorcerer,994
Gargoyles,996
Champion,997
Champion,998
Wizard,999
Dorothy,1000
Voe,1006
Jim,1007
Wizard,1010
Zeb,1010
Dorothy,1011
Jim,1011
Dorothy,1013
Voe,1022
Wizard,1024
Dorothy,1024
Zeb,1025
Jim,1025
Wizard,1029
Dorothy,1029
Eureka,1029
Wizard,1030
Zeb,1030
Jim,1030
Wizard,1032
Jim,1032
Zeb,1033
Dorothy,1033
Wizard,1034
Dorothy,1039
Wizard,1040
Jim,1040
Dorothy,1041
Wizard,1043
Zeb,1044
Jim,1044
Dorothy,1045
Eureka,1045
Dorothy,1046
Jim,1049
Wizard,1049
Zeb,1052
Jim,1052
Dorothy,1053
Zeb,1054
Jim,1054
Wizard,1055
Dorothy,1057
Zeb,1058
Jim,1059
Wizard,1059
Zeb,1059
Dorothy,1060
Jim,1063
Jim,1069
Dorothy,1069
Zeb,1073
Jim,1074
Wizard,1075
Dorothy,1077
Wizard,1077
Jim,1077
Zeb,1077
Wizard,1078
Jim,1081
Dorothy,1090
Zeb,1091
Dorothy,1092
Zeb,1097
Wizard,1100
Dorothy,1105
Wizard,1111
Wizard,1114
Wizard,1116
Dorothy,1122
Wizard,1129
Wizard,1131
Dorothy,1135
Wizard,1138
Wizard,1140
Dorothy,1150
Wizard,1150
Wizard,1154
Eureka,1157
Wizard,1158
Eureka,1165
Dorothy,1165
Wizard,1170
Jim,1170
Jim,1171
Jim,1175
Eureka,1177
Wizard,1177
Eureka,1179
Dorothy,1181
Wizard,1183
Dorothy,1185
Zeb,1189
Wizard,1189
Jim,1189
Wizard,1192
Jim,1193
Wizard,1197
Dorothy,1201
Jim,1202
Wizard,1203
Dorothy,1203
Dorothy?--so,1204
Jim,1205
Zeb,1210
Gargoyles,1215
Gargoyles,1217
Wizard,1230
Gargoyles,1230
Jim,1233
Wizard,1233
Gurgles,1236
Dorothy,1236
Wizard,1241
Zeb,1243
Wizard,1244
Gargoyles,1246
Jim,1249
Gargoyles,1251
Jim,1252
Wizard,1254
Jim,1255
Dorothy,1257
Dorothy,1261
Wizard,1263
Jim,1264
Gargoyles,1265
Jim,1266
Wizard,1267
Zeb,1269
Wizard,1270
Gargoyle,1272
Zeb,1272
Wizard,1276
Zeb,1277
Wizard,1279
Gargoyles,1281
Wizard,1283
Dorothy,1284
Zeb,1285
Wizard,1286
Jim,1287
Dorothy,1289
Zeb,1290
Zeb,1292
Wizard,1293
Jim,1295
Gargoyles,1297
Dorothy,1298
Wizard,1299
Zeb,1300
Eureka,1301
Gargoyles,1301
Zeb,1303
Wizard,1303
Dorothy,1304
Gargoyles,1304
Jim,1304
Eureka,1305
Gargoyle,1305
Gargoyles,1310
Jim,1313
Gargoyles,1313
Eureka,1314
Gargoyle,1314
Dorothy,1315
Eureka,1316
Zeb,1318
Wizard,1319
Dorothy,1320
Wizard,1326
Gargoyles,1330
Wizard,1331
Zeb,1333
Eureka,1334
Dorothy,1334
Jim,1336
Jim,1340
Dorothy,1340
Jim,1343
Wizard,1343
Jim,1344
Eureka,1346
Gargoyles,1348
Eureka,1349
Eureka,1350
Eureka,1351
Dorothy,1351
Dorothy,1353
Zeb,1355
Wizard,1357
Eureka,1357
Dorothy,1359
Gargoyles,1361
Wizard,1373
Gargoyles,1374
Zeb,1375
Zeb,1378
Jim,1378
Jim,1380
Eureka,1383
Gargoyles,1384
Zeb,1386
Dorothy,1388
Wizard,1390
Zeb,1390
Eureka,1391
Wizard,1394
Zeb,1395
Eureka,1396
Jim,1398
Wizard,1399
Gargoyle,1400
Wizard,1401
Jim,1401
Wizard,1403
Dorothy,1406
Eureka,1406
Zeb,1407
Wizard,1407
Jim,1408
Wizard,1409
Zeb,1411
Jim,1412
Dorothy,1414
Jim,1414
Wizard,1415
Gargoyles,1418
Dorothy,1418
Jim,1420
Dorothy,1421
Wizard,1422
Wizard,1424
Gargoyles,1426
Zeb,1428
Wizard,1428
Gargoyles,1430
Zeb,1436
Wizard,1436
Dorothy,1440
Gargoyles,1441
Wizard,1441
Jim,1444
Dorothy,1445
Zeb,1445
Wizard,1445
Wizard,1450
Eureka,1452
Eureka,1453
Dorothy,1453
Dorothy,1461
Tut,1463
Wizard,1465
Dorothy,1470
Wizard,1473
Dorothy,1476
Zeb,1481
Dorothy,1485
Mother,1488
Dorothy,1490
Dorothy,1496
Mother,1499
Atlantis,1504
Dorothy,1506
Wizard,1509
Dorothy,1512
Wizard,1513
Wizard,1515
Dorothy,1519
Wizard,1528
Jim,1529
Zeb,1531
Dorothy,1532
Wizard,1534
Wizard,1539
Dorothy,1540
Zeb,1543
Dorothy,1545
Wizard,1549
Dorothy,1554
Wizard,1558
Zeb,1559
Eureka,1563
Dorothy,1565
Dorothy,1568
Jim,1569
Wizard,1570
Wizard,1575
Dorothy,1582
Oz,1584
Wizard,1587
Dorothy,1590
Wizard,1592
Dorothy,1593
Ozma,1595
Wizard,1596
Ozma,1597
Oz,1599
Wizard,1600
Oz,1602
Wizard,1608
Ozma,1609
Ozma,1610
Uncle Henry,1610
Zeb,1612
Ozma,1614
Wizard,1616
Ozma,1617
Nome King,1617
Ozma,1618
Zeb,1618
Wizard,1622
Dorothy,1622
Eureka,1628
Dorothy,1629
Dorothy,1632
Dorothy,1635
Zeb,1639
Wizard,1640
Winkies,1640
Quadlings,1640
Gillikins,1640
Dorothy,1644
Wizard,1645
Hungry Tiger,1649
Billina,1649
Billina,1650
Wizard,1650
Billina,1651
Billina,1652
Dorothy,1652
Zeb,1653
Oz,1654
Wizard,1657
Jim,1662
Dorothy,1662
Ozma,1664
Ozma,1665
Zeb,1665
Jim,1668
Jim,1670
Dorothy,1673
Jim,1674
Wizard,1675
Dorothy,1675
Ozma,1675
Zeb,1676
Ozma,1677
Dorothy,1680
Wizard,1680
Wizard,1681
Zeb,1683
Wizard,1685
Zeb,1688
Zeb,1691
Jim,1692
Wizard,1693
Oz,1694
Jellia Jamb,1696
Wizard,1697
Jellia,1697
Wizard,1700
Wizard,1705
Dorothy,1707
Zeb,1707
Wizard,1707
Ozma,1708
Jellia Jamb,1708
Jellia Jamb,1714
Wizard,1716
Jellia,1717
Sawhorse,1717
Jim,1718
Sawhorse,1719
Jim,1720
Zeb,1721
Jim,1721
Jellia,1722
Wizard,1722
Zeb,1727
Dorothy,1728
Zeb,1730
Dorothy,1732
Dorothy,1733
Wizard,1734
Ozma,1736
Munchkins,1736
Gillikins,1736
Quadlings,1736
Winkies,1736
Wizard,1736
Oz,1736
Oz,1736
Ozma,1737
Wizard,1739
Oscar Zoroaster Phadrig Isaac Norman Henkle Emmannuel Ambroise Diggs,1740
Diggs,1740
O. Z.,1742
Ozma,1743
Wizard,1745
Wizard,1747
O. Z.,1751
Wizard,1754
Oz,1754
Wizard,1756
Witch,1756
Witches,1757
Witches,1757
Dorothy,1760
Ozma,1763
Ruler,1764
Ruler,1764
Ozma,1764
Wicked Witch,1765
Mombi,1765
Wizard,1768
Ozma,1769
Witch,1769
Mombi,1769
Glinda,1769
Good,1769
Witch,1769
Mombi,1770
Wizard,1773
Wizard,1774
Wizard,1782
Dorothy,1782
Ozma,1783
Oz,1784
Zeb,1784
Dorothy,1786
Scarecrow,1787
Dorothy,1787
Wizard,1788
Scarecrow,1790
Oz,1791
Jinjur,1793
Ozma,1794
Glinda the Good,1794
Nick Chopper,1794
Tin Woodman,1794
Dorothy,1796
Billina,1797
Ozma,1799
Billina,1800
Dorothy,1801
Billina,1801
Eureka,1803
Dorothy,1803
Billina,1806
Dorothy,1807
Billina,1809
Eureka,1809
Tin Woodman,1813
Tin Woodman,1814
Dorothy,1814
Wizard,1814
Wizard,1817
Nick Chopper,1819
Zeb,1821
Ozma,1823
H. M. Woggle,1823
Bug,1823
T. E.,1823
Wizard,1824
H. M.,1825
T. E.,1825
Wizard,1827
Bug,1829
Jim the Cab,1831
Jim,1832
Jim,1839
Royal Steward,1847
Jim,1847
Steward,1848
Highness,1849
Steward,1851
Steward,1853
Jim,1854
Jim,1858
Sawhorse,1860
Jim,1861
Sawhorse,1862
Ozma,1864
Jim,1865
Sawhorse,1865
Jim,1867
Sawhorse,1868
Sawhorse,1870
Ozma,1875
Jim,1881
Jim,1887
Sawhorse,1892
Jim,1893
Sawhorse,1898
Jim,1901
Sawhorse,1905
Jim,1908
Sawhorse,1909
Jim,1910
Sawhorse,1910
Sawhorse,1913
Jim,1916
Ozma,1918
Ozma,1919
Jim,1922
Sawhorse,1922
Jim,1925
Jim,1928
Sawhorse,1929
Horse,1929
Cowardly Lion,1929
Ozma,1929
Dorothy,1931
Jim,1932
Sawhorse,1935
Hungry Tiger,1939
Jim,1941
Tiger,1943
Horse,1944
Dorothy,1946
Horse,1948
Jim,1948
Tiger,1950
Dorothy,1952
Lion,1953
Tiger,1953
King of Beasts,1953
Dorothy,1954
Dorothy,1957
Gump,1964
Gump,1968
Ozma,1969
Ozma,1969
Dorothy,1970
Ozma,1974
Wizard,1975
Ozma,1984
Cowardly Lion,1985
Hungry Tiger,1985
Ozma,1986
Dorothy,1986
Nome King,1986
Scarecrow,1987
Sawhorse,1987
Tik,1988
Dorothy,1988
Dorothy,1990
Ozma,1990
Ozma,1992
Woggle,1993
Bug,1993
Tin Woodman,1995
Captains,1995
Jim,1997
Zeb,1997
Wizard,1997
Wizard,1998
Wizard,2001
Ozma,2002
Wizard,2003
Ozma,2003
Wizard,2004
Wizard,2005
Wizard,2007
Oz,2009
Ozma,2010
Tiger,2010
Lion,2010
Jim the Cab,2010
Ozma,2012
Zeb,2013
Munchkin,2013
Zeb,2014
Munchkin,2015
Zeb,2015
Zeb,2016
Munchkin,2016
Ozite,2016
Zeb,2017
Munchkin,2017
Zeb,2018
Ozma,2018
Scarecrow,2019
Sawhorse,2019
Sawhorse,2019
Jim,2020
Sawhorse,2021
Jim,2022
Sawhorse,2023
Scarecrow,2024
Jim,2026
Jim,2028
Zeb,2028
Jim,2029
Sawhorse,2032
Scarecrow,2032
Jim,2033
Sawhorse,2034
Real Horse,2036
Jim,2037
Sawhorse,2037
Zeb,2038
Jim,2041
Sawhorse,2042
Zeb,2044
Jim,2045
Sawhorse,2046
Sawhorse,2048
Ozites,2048
Jim,2048
Jim,2049
Sawhorse,2050
Jim,2052
Jim,2053
Cowardly Lion,2053
Jim,2054
Sawhorse,2055
Tiger,2056
Lion,2056
Lion,2057
Zeb,2057
Jim,2057
Tin Woodman,2058
Sawhorse,2058
Ozma,2058
Ozma,2060
Sawhorse,2060
Jim,2061
Zeb,2062
Jim,2063
Ozma,2065
Dorothy,2065
Ruler of Oz,2065
Dorothy,2066
Ozma,2066
Jellia,2066
Jellia,2068
Ozma,2070
Dorothy,2074
Dorothy,2075
Wizard,2075
Eureka,2075
Ozma,2077
Dorothy,2080
Ozma,2080
Eureka,2082
Dorothy,2082
Jellia,2083
Dorothy,2086
Dorothy,2088
Eureka,2089
Eureka,2092
Dorothy,2095
Eureka,2096
Ozma,2100
Dorothy,2101
Eureka,2102
Eureka,2103
Dorothy,2104
Jellia,2105
Eureka,2106
Ozma,2108
Eureka,2113
Dorothy,2113
Eureka,2114
Ozma,2115
Eureka,2117
Dorothy,2117
Scarecrow,2118
Ozma,2119
Dorothy,2121
Scarecrow,2123
Tin Woodman,2125
Bug,2126
Tin Woodman,2127
Ozma,2128
Jim the Cab,2129
Scarecrow,2129
Tik,2129
Machine Man,2129
Sawhorse,2129
Zeb,2129
Eureka,2133
Wizard,2134
Eureka,2135
Wizard,2136
Dorothy,2136
Eureka,2136
Tin Woodman,2137
Wizard,2137
Eureka,2137
Dorothy,2138
Eureka,2140
Eureka,2142
Tin Woodman,2143
Eureka,2143
Wizard,2144
Ozma,2147
Jury,2149
Ozma,2151
Bug,2151
Ruler,2153
Dorothy,2155
Woggle,2156
Scarecrow,2158
Woggle,2159
Scarecrow,2160
Ozma,2161
Bug,2162
Scarecrow,2164
Scarecrow,2165
Woggle,2167
Bug,2167
Ozma,2167
Bug,2169
Ozma,2170
Scarecrow,2171
Scarecrow,2174
Eureka,2180
Bug,2181
Dorothy,2182
Tin Woodman,2183
Ozma,2183
Eureka,2185
Eureka,2186
Eureka,2187
Eureka,2188
Eureka,2190
Tin Woodman,2191
Tin Woodman,2196
Jury,2198
Tin Woodman,2199
Eureka,2199
Jury,2200
Eureka,2202
Ozma,2202
Dorothy,2203
Eureka,2204
Tin Woodman,2204
Ozma,2208
Nick Chopper,2208
Eureka,2210
Nick Chopper,2211
Justice,2213
Scarecrow,2213
Eureka,2214
Ozma,2215
Eureka,2215
Wizard,2216
Wizard,2218
Tin Woodman,2219
Eureka,2220
Ozma,2222
Wizard,2223
Eureka,2224
Ozma,2227
Ozma,2232
Eureka,2233
Tin Woodman,2234
Dorothy,2235
