window_number,emotion_score
0,6.522899408284024
1,6.515901639344262
2,6.493880597014925
3,6.485478260869565
4,6.490604838709678
5,6.466240310077519
6,6.465907335907336
7,6.408786764705882
8,6.408786764705882
9,6.408786764705882
10,6.408786764705882
11,6.408786764705882
12,6.408786764705882
13,6.408786764705882
14,6.408786764705882
15,6.408786764705882
16,6.408786764705882
17,6.408786764705882
18,6.408786764705882
19,6.408786764705882
20,6.3579411764705895
21,6.405649717514125
22,6.40301204819277
23,6.370198675496688
24,6.332878787878788
25,6.310909090909091
26,6.221553398058253
27,6.18164705882353
28,6.167887323943663
29,5.988809523809524
30,5.5633333333333335
31,5.270769230769232
32,5.782608695652174
33,6.12375
34,6.12375
35,6.000303030303031
36,6.000303030303031
37,6.000303030303031
38,5.974374999999999
39,5.999038461538461
40,5.999038461538461
41,6.062380952380953
42,5.9492045454545455
43,5.994795918367347
44,6.039122807017544
45,6.039122807017544
46,6.039122807017544
47,6.039122807017544
48,6.039122807017544
49,6.039122807017544
50,6.039122807017544
51,6.039122807017544
52,6.039122807017544
53,6.039122807017544
54,6.039122807017544
55,6.039122807017544
56,6.039122807017544
57,6.039122807017544
58,5.999807692307693
59,6.025306122448979
60,6.025306122448979
61,6.0549382716049385
62,6.0549382716049385
63,6.0549382716049385
64,6.082343750000001
65,6.207241379310345
66,6.261460674157303
67,6.232117647058824
68,6.398115942028985
69,6.2148039215686275
70,6.1140566037735855
71,6.076272727272727
72,6.072457627118644
73,5.980227272727273
74,5.952792207792208
75,6.002934131736526
76,5.982897727272728
77,5.976229508196722
78,6.011780104712042
79,6.0198445595854935
80,6.002669902912621
81,6.002669902912621
82,6.002669902912621
83,6.058478260869565
84,6.058478260869565
85,6.058478260869565
86,6.058478260869565
87,6.058478260869565
88,6.059792531120332
89,6.059792531120332
90,6.059792531120332
91,6.004120370370371
92,5.978798076923076
93,6.027973568281938
94,6.093632478632479
95,6.1088265306122445
96,6.1269230769230765
97,6.22929292929293
98,6.251269035532995
99,6.331243243243244
