sentence_index,agent,
703,the bird,
703,her,
703,her,
703,her,
705,the bird,
706,We,
706,you,
707,you,
707,you,
708,the boy,
708,our fairy friend,
709,They,
710,our fairy friend,
711,she,
711,she,
712,The Woot the Wanderer,
712,The Woot the Wanderer,
712,she,
713,This,
713,she,
713,she,
713,she,
715,The Owl and the Polly the Rainbow,
715,The Owl and the Polly the Rainbow,
715,neither she nor The little Scarecrow of Oz Oz nor The Woot the Wanderer,
715,The Owl and the Polly the Rainbow,
716,Mrs. Yoop,
716,Mrs. Yoop,
716,Mrs. Yoop,
717,Mrs. Yoop,
717,the Woot the Wanderer and Scarecrow of Oz and Owl,
717,Mrs. Yoop,
717,the cage,
717,Mrs. Yoop,
717,Mrs. Yoop,
718,Mrs. Yoop,
718,Mrs. Yoop,
718,Mrs. Yoop,
718,Mrs. Yoop,
718,the Wanderer,
719,Mrs. Yoop,
719,Mrs. Yoop,
719,Mrs. Yoop,
719,Mrs. Yoop,
719,the cage,
720,Mrs. Yoop,
720,Mrs. Yoop,
721,Woot the Wanderer the Woot the Wanderer,
721,Woot the Wanderer,
721,Mrs. Yoop,
722,Woot the Wanderer,
722,Woot the Wanderer,
722,Woot the Wanderer,
722,Woot the Wanderer,
723,Woot the Wanderer,
723,Woot the Wanderer,
723,just enough moonlight,
723,Woot the Wanderer,
724,Woot the Wanderer,
724,Woot the Wanderer,
724,the Wanderer,
724,the Wanderer,
724,Woot the Wanderer,
725,this,
726,his,
726,his,
726,his,
727,his,
727,his,
727,his 's monkey form,
727,his,
727,his,
727,his,
727,his,
728,his,
730,his,
730,the door,
730,his 's voice,
730,Mrs. Yoop,
731,The Woot the Wanderer,
731,The Woot the Wanderer,
731,the Giantess,
731,the doorway,
732,the Giantess,
732,the Giantess,
732,"The noise the Giantess made , pounding upon the doorway , and the Giantess 's yells of anger and dreadful threats of vengeance",
733,The Woot the Wanderer,
734,the Tin Woodman,
734,the Tin Woodman,
734,The Woot the Wanderer,
735,by the Giantess,
735,all our friends,
735,all our friends,
736,Polly the Rainbow the Canary,
736,we,
736,the Giantess,
736,the Giantess,
737,us,
738,us,
738,us,
739,The Woot the Wanderer,
739,The Woot the Wanderer,
739,the bird - cage,
740,the Tin Woodman,
740,sound,
742,they,
742,the ridge,
742,they,
742,the ridge,
742,the ridge,
742,they,
743,I,
743,I,
743,I,
743,down and the others had all gathered around her cage,
743,Mrs. Yoop 's,
743,Mrs. Yoop 's,
743,by Mrs. Yoop 's 's enemies,
744,they,
745,no one,
745,the Woot the Wanderer,
746,they,
748,Mrs. Yoop,
749,the Woot the Wanderer,
750,you,
750,you,
751,Mrs. Yoop,
751,Mrs. Yoop,
751,Mrs. Yoop,
752,Mrs. Yoop,
752,Mrs. Yoop,
753,She,
753,the little Scarecrow of Oz,
754,the Tin Woodman,
754,She,
755,we,
755,the Woot the Wanderer,
755,we,
755,She,
756,the cruel yookoohoo,
757,None,
758,They,
759,the Polly the Rainbow,
759,the Polly the Rainbow,
759,They,
761,the Woot the Wanderer,
762,They,
762,They,
762,the Woot the Wanderer,
762,the Scarecrow of Oz,
763,They,
763,the Polly the Rainbow,
765,me,
766,me,
766,me,
766,me,
767,the Woot the Wanderer,
767,me,
768,me,
768,me,
769,we,
769,the Polly the Rainbow,
770,we,
771,we,
771,we,
771,we,
771,we,
772,The Tin Owl,
772,"The Tin Owl , which had guided we 's way during the night ,",
772,the sunshine,
772,The Tin Owl,
772,The Tin Owl,
772,"The Tin Owl , which had guided their way during the night",
772,the little Scarecrow of Oz,
772,The Tin Owl,
773,we,
774,they,
774,Polly the Rainbow,
775,the Tin Woodman,
775,the Tin Woodman,
775,they,
776,Nimmie Amee,
776,the Tin Woodman,
777,the Tin Woodman,
778,feature,
778,feature,
779,my,
780,The cruel Giantess,
780,The cruel Giantess,
781,the Scarecrow of Oz,
781,the Scarecrow of Oz,
782,the Scarecrow of Oz,
783,the Polly the Rainbow,
783,the Polly the Rainbow,
784,I,
784,I,
784,the Giantess,
784,the Giantess,
785,Polly the Rainbow,
785,Polly the Rainbow,
785,we,
786,Polly the Rainbow,
786,Polly the Rainbow,
786,Polly the Rainbow,
786,the Giantess,
786,even by the Giantess,
786,Polly the Rainbow,
786,Glinda the Sorceress the Good Sorceress,
787,I,
787,Glinda the Sorceress the Good Sorceress,
787,Glinda the Sorceress the Good Sorceress,
788,the Little Brown Bear,
788,we,
789,you,
790,us,
790,us,
790,Woot the Wanderer,
791,us,
792,us,
792,Woot the Wanderer,
793,us,
793,an enormous jaguar,
793,an enormous jaguar,
793,by a tree - trunk,
794,they all,
795,The Tin Woodman,
795,The Tin Woodman,
795,The Tin Woodman,
795,The Tin Woodman,
795,The Tin Woodman,
796,the Woot the Wanderer,
796,the Woot the Wanderer,
797,The Jaguar,
797,The Jaguar,
797,the little Scarecrow of Oz,
797,The Jaguar,
797,The Jaguar,
797,The Jaguar,
797,The Jaguar,
798,its,
799,I,
800,the Jaguar,
800,the Jaguar,
801,the Jaguar,
801,the Jaguar,
801,the Jaguar,
801,the Jaguar,
802,IOz,
803,the Jaguar,
805,you,
806,you,
807,the Jaguar,
809,I,
809,I,
809,I,
810,the Woot the Wandererthe Woot the Wanderer,
810,the Wanderer,
810,the Wanderer,
810,jaguars,
811,the Woot the Wanderer,
811,the Woot the Wanderer,
811,the Woot the Wanderer,
812,the Woot the Wanderer,
812,the Woot the Wanderer,
812,he,
812,"the Lace Apron , which he was still wearing",
812,"the Lace Apron , which he was still wearing",
812,I,
812,I,
813,I,
814,he,
814,"the Lace Apron , which he was still wearing",
814,"The fact that the Lace Apron , which he was still wearing had tripped the Woot the Wanderer",
814,the Woot the Wanderer,
814,he,
814,the Woot the Wanderer,
814,this command,
817,Woot the Wanderer,
817,Woot the Wanderer the Woot the Wanderer,
817,the Jaguar 's,
818,the Jaguar 's,
818,the Jaguar 's,
819,the Tin Woodman 's,
819,the Tin Woodman 's,
820,the Jaguar,
821,the Jaguar,
822,the Jaguar,
823,the Polly the Rainbow,
823,He,
823,a hungry beast,
823,the Polly the Rainbow,
823,the Polly the Rainbow,
824,the Jaguar,
826,I,
826,I,
826,I,
826,I,
826,I,
826,a breakfast,
827,I,
827,I,
827,you,
828,I,
828,I,
828,the Giantess,
828,"Mrs. Yoop , the Giantess who transformed I",
829,the Giantess,
829,"Mrs. Yoop , the Giantess who transformed me",
829,I,
829,I,
830,I,
830,a magic breakfast,
830,a magic breakfast,
830,you,
831,it,
832,you,
832,you,
833,you,
836,I,
836,you,
836,II,
838,you,
838,I,
841,you,
842,you,
842,Polly the Rainbow,
843,you,
844,thing,
844,Polly the Rainbow,
845,Polly the Rainbow,
845,you,
845,you,
846,mush - and - milk,
846,the Polly the Rainbow,
847,The Jaguar,
847,The Jaguar,
848,the Bear Scarecrow,
849,The Jaguar,
849,The Jaguar,
850,the Polly the Rainbow,
850,the Polly the Rainbow,
850,the Polly the Rainbow,
851,she,
851,the Scarecrow of Oz and the Owl and the Jaguar,
852,the Scarecrow of Oz,
853,the Jaguar,
853,the Jaguar,
854,the Jaguar,
854,the Jaguar,
854,the Jaguar,
855,the Jaguar,
855,the Jaguar,
855,the Jaguar,
855,the Jaguar,
855,your breakfast,
856,I,
857,I,
857,little Fairy,
858,the Tin Woodman,
858,I,
858,I,
859,I,
859,I,
860,the Scarecrow Bear,
861,The earth,
863,a thump,
864,him,
864,him,
865,by dozens of big round discs that looked like moons,
865,big round discs,
866,Woot the Wanderer,
866,Woot the Wanderer,
868,enormous beasts,
868,enormous beasts,
869,enormous beasts,
870,enormous beasts,
872,the subdued light,
873,Woot the Wanderer,
873,their,
873,the Wanderer,
873,Woot the Wanderer,
873,by the great Dragons that had been driven from the surface of the earth and were only allowed to come out once in a hundred years to search for food,
873,that,
874,Woot the Wanderer,
875,Woot the Wanderer,
875,"the owners of the great , moon - like eyes",
876,one of the Dragons which was farthest away from him,
877,"the greatest Dragon of all , who was just in front of him",
878,"a smaller Dragon beside the greatest Dragon of all , who was just in front of the Green Monkey",
880,all,
880,"the greatest Dragon of all , who was just in front of the Green Monkey",
881,You,
883,You,
884,another Dragon,
884,another Dragon,
884,another Dragon,
885,Children,
886,I,
886,I.,
887,Woot the Wanderer,
887,Woot the Wanderer,
890,a child,
891,you,
891,you,
891,me,
892,you,
892,the big one,
893,you,
894,I,
896,an old Dragon in the background,
897,I.,
898,I,
899,this strange little green beast,
900,this strange little green beast,
900,this strange little green beast,
900,this strange little green beast,
901,our,
901,this strange little green beast,
902,this strange little green beast,
903,me,
904,the great Dragon,
905,me,
907,me,
907,the great Dragon,
907,the great Dragon,
907,the great Dragon,
908,me,
909,the father,
910,To eat him,
910,To eat him,
911,me,
911,me,
911,another Dragon,
911,another Dragon,
911,another Dragon,
911,a sheet of flame,
911,a sheet of flame,
911,Woot the Wanderer,
912,his,
912,his,
912,", which opened a Dragon behind him , which opened its mouth to growl and shot another sheet of flame at him 's mouth to growl and shot another sheet of flame at his",
912,the nose,
912,the nose,
912,a Dragon,
912,a Dragon,
912,a Dragon,
912,a Dragon,
913,his,
914,the great Chief Dragon,
914,the great Chief Dragon,
914,the great Chief Dragon,
914,who,
915,his,
915,his,
916,All the great beasts,
917,The littlest Dragon,
917,The littlest Dragon,
917,The littlest Dragon,
917,the others,
917,The littlest Dragon,
917,The littlest Dragon,
917,the others,
917,flames,
918,Woot the Wanderer,
918,Woot the Wanderer,
918,Woot the Wanderer,
918,the others,
919,the others,
919,the monkey,
920,of fear,
920,Woot the Wanderer,
920,Woot the Wanderer,
920,the Wanderer,
921,the others,
922,The beasts,
922,The beasts,
922,him,
922,him,
922,him 's lace apron,
922,him,
924,The beasts,
924,at the magic,
924,The beasts,
924,The beasts,
924,The beasts,
925,him,
925,him,
925,him,
926,him,
927,the woodland beast,
927,the woodland beast,
928,the woodland beast,
929,Woot the Wanderer,
930,the woodland beast,
931,the woodland beast,
931,the woodland beast,
932,me,
932,me,
932,even you,
935,me,
935,even you,
936,me,
936,even you,
936,even you,
936,I,
936,"the little Scarecrow of Oz , and the Tin Owl , and the Polly the Rainbow",
936,even you,
936,even you,
936,"where the little Scarecrow of Oz , and the Tin Owl , and the Polly the Rainbow",
937,the Scarecrow Bear,
937,the Woot the Wanderer,
937,Our,
938,too many dangers,
938,"Glinda , the Good Sorceress",
939,the Tin Woodman,
939,Our,
940,the Tin Woodman,
940,the Tin Woodman,
940,the Tin Woodman,
940,the Tin Woodman,
940,the Tin Woodman 's friends,
940,the Tin Woodman,
940,the Tin Woodman,
941,Our,
941,I,
941,I,
941,I,
941,the Tin Woodman,
942,we,
942,we,
942,we,
943,we,
943,the Bear,
944,the Bear,
945,I,
945,I.,
945,the Bear,
945,"to be obliged to go on all fours , when two legs are the Bear 's proper walking equipment",
945,equipment,
945,the Bear,
946,I,
947,I 's body,
948,the Tin Owl,
949,the Tin Owl,
949,the Tin Owl,
950,the Tin Owl,
950,the Tin Owl,
951,I,
951,I,
952,they,
952,blue tints,
952,they,
953,I,
953,I,
955,I,
955,by a Munchkin farmer,
955,I,
956,I,
957,"Woot the Wanderer , Woot the Wanderer",
958,the Wanderer,
958,the Scarecrow Bear,
959,Woot the Wanderer,
961,the Scarecrow Bear,
963,She,
963,She,
964,She,
964,She,
964,me,
965,Royal Ozma,
966,She,
966,She,
967,They,
967,she,
967,she,
967,she,
967,one,
967,one,
968,she,
968,my,
968,the Giantess,
968,by she,
969,I,
969,the Giantess,
969,my,
970,she,
970,my,
970,they,
972,I,
972,General Jinjur,
972,I,
973,I,
973,the girl,
973,I,
973,I,
973,I,
974,I,
975,the Wanderer,
977,They,
977,They,
977,They,
977,by a form that barred They 's way,
977,a form,
978,a form,
978,They,
979,a form,
979,a form that barred their way,
980,a form,
980,a form that barred their way,
980,a form,
980,twenty legs -- ten legs on each side,
982,a dark blue coat,
982,each pair of legs,
983,I,
983,II,
984,This odd creature,
984,This odd creature,
984,This odd creature,
985,This odd creature,
985,This odd creature,
986,This odd creature,
986,"the Scarecrow Bear , sitting on the Scarecrow Bear 's haunches and regarding This odd creature with a serious look",
986,the Scarecrow Bear,
988,me,
989,me,
989,me,
989,anyone,
990,me,
991,me,
992,I,
992,something,
992,I,
992,something of the sort,
993,I,
993,I,
993,I,
993,I,
995,I,
995,I,
995,I,
995,I,
995,I,
996,you,
999,You,
999,You,
1000,You,
1000,Youthem,
1001,You,
1001,You,
1001,You,
1001,"the witch , or fairy , or",
1001,"the witch , or fairy , or",
1001,"the witch , or fairy , or whatever",
1001,"the witch , or fairy , or",
1001,"the witch , or fairy , or",
1001,"the witch , or fairy",
1001,"the witch , or fairy , or whatever she was",
1001,"the witch , or fairy , or whatever she was , who had given me the unlucky wish",
1002,I,
1002,I,
1002,I,
1003,I,
1003,the Tin Woodman,
1003,the Tin Woodman,
1003,I,
1004,I,
1004,I,
1004,I,
1005,you,
1005,you,
1006,I,
1006,I,
1006,I,
1006,I,
1007,I,
1007,the Scarecrow Bear,
1008,you,
1010,Tommy Kwikstep,
1010,you,
1010,you,
1010,you,
1011,the Tin Woodman,
1012,Tommy Kwikstep,
1013,the transformed Emperor,
1014,the transformed Emperor,
1015,she,
1015,she,
1016,the transformed Emperor,
1016,the transformed Emperor,
1016,she,
1016,she,
1016,Woot the Wanderer,
1017,I,
1017,I,
1018,I,
1018,Polly the Rainbow Polly the Rainbow,
1019,I,
1020,Polly the Rainbow,
1020,Polly the Rainbow,
1020,Polly the Rainbow,
1020,Polly the Rainbow,
1022,I,
1022,I,
1023,The Polly the Rainbow,
1023,the Scarecrow Bear,
1026,The Polly the Rainbow,
1026,The Polly the Rainbow,
1026,two The twenty - legged boy,
1026,The Polly the Rainbow,
1028,I,
1028,the Polly the Rainbow,
1029,I,
1030,your,
1030,they,
1030,young fellow,
1031,Tommy Kwikstep,
1031,Woot the Wanderer,
1032,Tommy Kwikstep,
1032,Tommy Kwikstep,
1032,Tommy Kwikstep,
1032,"the witch , or fairy , or whatever the witch , or fairy , or whatever she was was",
1033,I,
1033,I,
1033,I,
1033,I,
1034,I,
1034,I,
1034,anyone,
1035,I,
1035,I,
1035,their,
1035,the first house,
1035,by the Scarecrow Bear,
1035,by General General Jinjur 's,
1035,their,
1035,the first house,
1036,their,
1036,the first house,
1038,bushes,
1040,They,
1041,the little Scarecrow of Oz,
1041,They,
1041,They,
1042,That,
1044,"my friend General Jinjur , who happens to be away from home",
1044,I,
1044,I.,
1045,I,
1045,my,
1046,Woot the Wanderer,
1046,Woot the Wanderer,
1047,the Wanderer,
1047,chair,
1047,the Wanderer,
1048,The Polly the Rainbow,
1048,The Polly the Rainbow,
1049,The Polly the Rainbow,
1049,The Polly the Rainbow,
1050,the girl General Jinjur,
1050,the girl General Jinjur,
1050,the girl General Jinjur,
1051,I,
1052,the Owl,
1052,the Owl 's,
1052,the Owl 's,
1052,the Owl,
1052,the Owl,
1052,the Owl,
1053,the Wanderer,
1054,I.,
1054,the Owl,
1055,I,
1056,you,
1056,we,
1056,we,
1056,the Woot the Wanderer,
1057,you,
1057,you,
1057,you,
1057,Mrs. Yoop,
1057,no power,
1057,no power,
1058,you,
1058,you 's own fairy magic,
1058,you,
1058,we Sky Fairies,
1059,Glinda the Sorceress or Royal Ozma,
1060,they,
1061,the Tin Woodman,
1061,the Tin Woodman,
1061,the Tin Woodman,
1061,you,
1061,you,
1061,you,
1061,you,
1062,Woot the Wanderer,
1063,the Wanderer,
1065,us,
1066,I,
1066,I.,
1066,you,
1066,I 's friend the Miss Scraps Patches,
1066,my friend the Miss Scraps Patches,
1066,I,
1067,my friend the Miss Scraps Patches,
1067,my friend the Miss Scraps Patches,
1067,you,
1068,I,
1068,I,
1068,I,
1068,I,
1068,give,
1069,my,
1069,my,
1069,my,
1069,magic,
1070,Their serious misfortunes,
1070,fate,
1070,none,
1070,General Jinjur,
1073,General Jinjur,
1073,General Jinjur,
1073,General Jinjur,
1073,General Jinjur,
1074,you,
1075,my,
1075,the Tin Woodman,
1075,the Tin Woodman,
1076,The Woot the Wanderer,
1076,The Woot the Wanderer,
1076,The Woot the Wanderer,
1077,The Woot the Wanderer,
1078,The Woot the Wanderer,
1079,Woot the Wanderer,
1079,Woot the Wanderer,
1081,the Scarecrow of Oz,
1081,the broom,
1082,the Scarecrow of Oz,
1084,the Scarecrow of Oz,
1084,the Scarecrow of Oz,
1085,I,
1085,I.,
1085,you,
1085,Mrs. Yoop,
1085,Mrs. Yoop,
1085,you,
1086,General Jinjur,
1086,General Jinjur,
1088,I,
1088,I,
1089,Mrs. Yoop,
1091,I,
1093,I,
1094,"General Jinjur , amazed",
1095,I.,
1095,our,
1095,our,
1095,Glinda the Sorceress the Good,
1095,Glinda the Sorceress the Good,
1096,I,
1096,your,
1096,I,
1096,I,
1097,I,
1099,I,
1100,I,
1100,I,
1101,the Scarecrow of Oz,
1101,the Woot the Wanderer,
1102,General Jinjur,
1102,General Jinjur,
1103,General Jinjur,
1103,General Jinjur,
1104,the Woot the Wanderer,
1105,Whatever,
1105,the Woot the Wanderer,
1106,I,
1107,I,
1109,me,
1110,me,
1111,General Jinjur,
1113,General Jinjur,
1113,General Jinjur,
1113,General Jinjur,
1113,General Jinjur,
1113,General Jinjur,
1114,no protest,
1115,The Scarecrow of Oz and the Owl,
1115,The Scarecrow of Oz and the Owl,
1116,The Polly the Rainbow,
1116,The Polly the Rainbow,
1116,The Polly the Rainbow,
1117,The Polly the Rainbow,
1117,a monkey,
1117,this monkey,
1119,this monkey,
1120,this monkey,
1120,this monkey,
1120,my good General Jinjur,
1120,my good General Jinjur,
1120,my good General Jinjur,
1123,Woot the Wanderer,
1124,Woot the Wanderer,
1124,Woot the Wanderer,
1125,me,
1126,me,
1126,me,
1127,me,
1127,me,
1127,you,
1128,you,
1128,no one,
1128,you,
1128,the most delicious caramels you ever ate,
1130,me,
1130,me,
1130,Dorothy the Lamb,
1130,Dorothy the Lamb,
1130,Dorothy the Lamb,
1132,you,
1132,you,
1132,the Lamb 's,
1134,Dorothy the Lamb 's,
1136,by a dreadful desert of sandy wastes that lay all around it,
1137,the fairy band of Queen Lurline,
1137,the fairy band of Queen Lurline,
1137,the fairy band of Queen Lurline,
1137,the fairy band of Queen Lurline,
1138,Queen Lurline,
1138,one of Queen Lurline 's fairies,
1138,Queen Lurline,
1140,years,
1140,the children,
1140,the children,
1140,all the babies,
1141,people in Oz,
1141,people in Oz,
1141,people in Oz,
1141,people in Oz,
1145,whoever,
1145,whoever,
1145,they,
1146,Dorothy the Lamb,
1146,just the same sweet little girl Dorothy the Lamb,
1146,first Dorothy the Lamb,
1147,Royal Ozma,
1148,influence,
1149,this delightful fairyland,
1149,Royal Ozma,
1149,a royal edict,
1149,anyone in Royal Ozma 's dominions,
1150,Royal Ozma,
1150,Royal Ozma,
1150,Royal Ozma,
1151,This little explanation,
1151,you,
1151,you,
1151,you,
1151,to those who are familiar with the Oz people whose adventures those who are familiar with the Oz people whose adventures they have followed in other Oz books have followed in other Oz books,
1151,the Oz people,
1151,they,
1153,Everyone in Ruler of Oz,
1153,Everyone in Ruler of Oz,
1153,the Lamb 's good fortune,
1153,the Lamb 's good fortune,
1154,the Lamb,
1157,One,
1157,One,
1157,any person,
1157,the magic canvas,
1157,pictures,
1157,our own moving pictures,
1157,you,
1157,you,
1158,little Dorothy the Lamb,
1158,little Dorothy the Lamb,
1158,little Dorothy the Lamb,
1158,little Dorothy the Lamb 's friend Button Bright,
1159,"her friend Button Bright , little Dorothy the Lamb saw",
1159,little Dorothy the Lamb,
1159,little Dorothy the Lamb,
1160,Them,
1161,the Magic Picture,
1161,her Aunt Them,
1161,the Lamb,
1161,little Dorothy the Lamb,
1161,the Lamb 's old friend the Tin Woodman,
1162,The Tin Woodman,
1163,Dorothy the Lamb,
1163,the Lamb,
1164,Dorothy the Lamb,
1164,the three,
1164,the Lamb,
1164,the Lamb,
1164,the three,
1165,Dorothy the Lamb,
1165,Royal Royal Ozma,
1166,the Lamb,
1166,the three,
1167,the girl,
1167,the girl,
1167,the girl,
1167,who,
1168,Both the girl and Royal Ozma,
1169,the girl,
1170,Royal Ozma,
1170,who,
1171,Both Dorothy the Lamb and Royal Ozma,
1171,Both Dorothy the Lamb and Royal Ozma,
1171,who,
1172,They,
1172,They,
1172,the Giantess,
1173,They,
1173,Dorothy the Lamb,
1175,They,
1176,Royal Ozma,
1176,Royal Ozma,
1176,Royal Ozma,
1177,others,
1178,my,
1178,my,
1179,our friends,
1179,my,
1179,our friends,
1179,our,
1179,our,
1180,you,
1180,you,
1181,you,
1182,Royal Ruler of Ozma of Ruler of Oz,
1182,we,
1183,Dorothy the Lamb,
1183,Dorothy the Lamb,
1183,Ozma,
1183,Ozma,
1183,Ozma,
1183,Ozma,
1185,"the Wooden Sawhorse , which was Royal Ozma 's favorite steed , while made of wood",
1186,Ozma,
1186,Ozma,
1187,His 's outfit,
1188,His,
1188,her,
1188,her,
1189,her,
1190,they both,
1190,"the little dog , Toto",
1190,"the little dog , Toto",
1190,her,
1191,Dorothy the Lamb the Lamb,
1191,Royal Ozma,
1191,Royal Ozma,
1191,little dog,
1191,little dog,
1191,Toto,
1191,Dorothy the Lamb the Lamb,
1192,the Lamb,
1192,the little dog,
1192,the little dog,
1192,the little dog,
1193,they,
1193,they,
1194,that energetic young lady,
1194,that energetic young lady,
1194,that energetic young lady,
1196,The Tin Woodman,
1196,The Tin Woodman,
1196,the Scarecrow of Oz,
1196,the Scarecrow of Oz,
1196,the Scarecrow of Oz,
1196,the Scarecrow of Oz,
1197,the Polly the Rainbow,
1198,the Lamb,
1198,the Polly the Rainbow,
1199,our,
1200,our,
1200,the giant woman,
1200,the,
1201,the Polly the Rainbow,
1202,Dorothy the Lamb,
1204,I,
1204,I,
1204,I,
1204,I,
1204,Royal Ozma,
1204,Royal Ozma,
1204,Dorothy the Lamb,
1206,she,
1206,she,
1207,her old friend,
1207,her old friend,
1209,me,
1209,me,
1210,me,
1210,me,
1211,Dorothy the Lamb,
1211,Dorothy the Lamb,
1211,Dorothy the Lamb,
1212,Royal Ozma,
1213,The Woot the Wanderer the Wanderer,
1213,General Jinjur,
1213,General Jinjur,
1213,General Jinjur,
1213,the Wanderer,
1213,The Woot the Wanderer the Wanderer,
1214,Royal Ozma,
1214,Royal Ozma,
1215,You,
1216,them,
1216,the Tin Woodman 's,
1217,Woot the Wanderer,
1217,the Tin Woodman 's,
1217,by the Giantess,
1217,by the Giantess,
1218,Polly the Rainbow,
1218,Dorothy the Lamb,
1218,Dorothy the Lamb,
1218,the Giantess,
1218,the Giantess,
1219,the Giantess,
1219,the Giantess,
1219,the Giantess 's magic,
1220,Mrs. Yoop,
1220,no power,
1220,no power,
1221,I,
1221,I,
1223,Mrs. Yoop,
1224,I,
1224,I,
1225,the Scarecrow of Oz,
1225,the Scarecrow,
1226,Royal Ozma,
1226,Royal Ozma,
1227,The power of the Giantess,
1227,the Giantess,
1228,Royal Ozma,
1228,Royal Ozma,
1228,my magic,
1228,Royal Ozma,
1229,Royal Ozma,
1229,Royal Ozma,
1229,Royal Ozma,
1229,Royal Ozma,
1229,Royal Ozma,
1229,Royal Ozma,
1230,the bag,
1231,you,
1231,The original Scarecrow of Oz,
1231,"the powerful fairy , Royal Ruler of Oz of Ruler of Oz",
1231,the enchantment,
1231,the enchantment,
1232,the Polly the Rainbow,
1233,"the powerful fairy , Royal Ruler of Ozma of Ruler of Oz",
1233,"the powerful fairy , Royal Ruler of Ozma of Ruler of Oz",
1233,"the powerful fairy , Royal Ruler of Ozma of Ruler of Oz",
1234,"the powerful fairy , Royal Ruler of Ozma of Ruler of Oz",
1235,She,
1235,She,
1235,one of two or three different methods of magic,
1235,one of two or three different methods of magic,
1236,She,
1237,She,
1237,She,
1237,She,
1239,Polly the Rainbow 's 's,
1239,Polly the Rainbow 's 's,
1239,"Polly the Rainbow 's 's 's many - hued raiment , as soft as cobwebs ,",
1240,sight,
1240,Woot the Wanderer,
1240,Woot the Wanderer,
1240,Royal Ozma,
1240,an intent expression,
1241,Dorothy the Lamb,
1241,Royal Ozma,
1242,General Jinjur,
1242,General Jinjur,
1242,General Jinjur,
1243,General Jinjur,
1244,a monkey,
1244,a monkey,
1244,no boy,
1245,"Woot the Wanderer , a sinking feeling at Woot the Wanderer 's heart",
1246,Royal Royal Ozma 's,
1247,Royal Royal Ozma 's,
1248,by any magic known to fairies or yookoohoos,
1248,to fairies or yookoohoos,
1249,Royal Royal Ozma 's,
1250,Woot the Wanderer,
1251,Woot the Wanderer,
1252,Woot the Wanderer,
1253,Dorothy the Lamb,
1253,Glinda the Sorceress,
1256,my,
1256,my,
1256,my,
1257,my,
1257,no power,
1258,the Wanderer 's,
1258,the Wanderer 's,
1258,to science,
1259,"the Scarecrow Bear , who had listened intently to this explanation",
1259,the Scarecrow Bear,
1260,Who,
1260,Who,
1260,Royal Ozma,
1261,we,
1262,an exchange,
1263,Royal Ozma,
1264,we,
1264,we,
1266,me,
1268,me,
1271,the Scarecrow Bear,
1272,the Scarecrow Bear 's brains,
1272,you,
1273,them,
1274,a green monkey,
1276,General Jinjur,
1278,me,
1279,me,
1279,me,
1280,General Jinjur,
1281,Toto,
1282,I,
1282,I,
1282,I,
1283,I,
1283,"General Jinjur , who liked Woot the Wanderer and wanted to help Woot the Wanderer",
1283,General Jinjur,
1283,General Jinjur,
1283,who,
1284,I,
1284,I,
1285,General Jinjur,
1285,General Jinjur,
1285,who,
1285,Woot the Wanderer,
1286,my,
1286,my,
1287,"even her Majesty , Royal Ruler of Ozma of Ruler of Oz",
1288,"even her Majesty , Royal Ruler of Ozma of Ruler of Oz",
1288,"even her Majesty , Royal Ruler of Ozma of Ruler of Oz",
1288,we,
1289,the boy,
1289,we,
1289,he,
1289,who,
1289,he,
1290,Princess Dorothy the Lamb,
1290,we,
1291,a monkey,
1291,a monkey,
1291,green,
1292,I,
1292,anyone,
1292,I,
1292,you,
1293,I,
1294,It,
1294,anyone else,
1295,They,
1295,I,
1296,Dorothy the Lamb,
1297,The Scarecrow Bear,
1297,The Scarecrow Bear,
1297,The Scarecrow Bear,
1297,The Scarecrow Bear,
1297,his stuffed head,
1297,the Tin Woodman,
1297,the Tin Woodman,
1297,the Tin Woodman,
1297,the Tin Woodman,
1298,Weeping,
1298,the Emperor,
1299,Polly the Rainbow,
1299,Polly the Rainbow,
1299,Polly the Rainbow,
1301,Polly the Rainbow,
1301,Polly the Rainbow,
1302,she,
1302,"by the wickedness of Mrs. Yoop , the Giantess",
1303,"Mrs. Yoop , the Giantess",
1303,"Mrs. Yoop , the Giantess",
1303,"Mrs. Yoop , the Giantess",
1304,the Giantess,
1304,our,
1305,we,
1305,we,
1305,we,
1306,"Mrs. Yoop , the Giantess",
1307,your fairy power,
1308,Woot the Wanderer,
1309,Mrs. Yoop,
1310,Mrs. Yoop,
1311,I,
1311,I,
1311,Mrs. Yoop,
1311,Mrs. Yoop,
1312,they,
1312,they,
1313,they,
1313,they,
1313,they,
1314,they,
1314,nothing,
1314,they,
1314,they,
1315,"an enormous castle , built of purple stone",
1316,they,
1317,the Scarecrow,
1318,the Scarecrow,
1319,the Scarecrow,
1320,me,
1320,me,
1321,no one,
1321,no one,
1322,we,
1322,we,
1322,anybody,
1322,Woot the Wanderer,
1323,nobody,
1324,we,
1324,we,
1325,we,
1326,friendly people,
1326,Woot the Wanderer,
1327,enemies,
1327,Woot the Wanderer,
1327,the Wanderer,
1328,the Scarecrow Bear,
1328,we,
1328,we,
1328,we,
1329,the Scarecrow Bear,
1329,the Scarecrow Bear,
1329,the Scarecrow Bear,
1329,the Scarecrow Bear,
1329,he,
1330,the Scarecrow Bear,
1330,the Scarecrow Bear,
1331,the Scarecrow Bear,
1332,we,
1333,the Tin Emperor,
1333,the Tin Emperor,
1333,the Tin Emperor,
