window_number,emotion_score
0,5.5517
1,5.469405940594059
2,5.443238095238095
3,5.460047619047619
4,5.470913242009132
5,5.462417061611374
6,5.343979591836735
7,5.418311111111111
8,5.387254901960785
9,5.6947388059701485
10,5.687029702970296
11,5.727591973244148
12,5.8903367003367
13,5.887890909090909
14,5.898561403508771
15,5.894290322580646
16,5.89
17,5.899362416107383
18,5.909155405405405
19,5.977624521072796
20,5.978972332015809
21,5.848341968911917
22,5.865266666666667
23,5.826788321167883
24,5.751538461538462
25,5.709851851851852
26,5.764180327868853
27,5.806694214876033
28,5.7098581560283685
29,5.741554054054054
30,5.7494736842105265
31,5.716226415094339
32,5.699078947368421
33,5.620864197530864
34,5.639553072625699
35,5.875474137931034
36,5.87272373540856
37,5.930829875518672
38,5.931810699588477
39,5.889823788546256
40,5.821599999999999
41,5.861221374045802
42,5.839043824701195
43,5.903378995433789
44,5.919816513761468
45,5.902962962962961
46,5.900047393364928
47,5.755120481927711
48,5.75951388888889
49,5.672406015037594
50,5.608943661971831
51,5.655853658536585
52,5.889484536082474
53,5.7791
54,5.962314814814814
55,6.1255303030303025
56,6.107342657342658
57,6.206834532374101
58,6.1934821428571425
59,6.1934821428571425
60,6.1604273504273515
61,6.1096
62,6.215042735042734
63,6.248461538461539
64,6.294393939393939
65,6.280967741935483
66,6.1011428571428565
67,5.933684210526315
68,5.752803738317756
69,5.72980198019802
70,5.703473684210525
71,5.683009708737863
72,5.663979591836734
73,5.640217391304349
74,5.68
75,5.867536231884058
76,5.8180645161290325
77,6.114819277108434
78,6.058666666666666
79,6.19483870967742
80,6.226196319018405
81,6.174107142857143
82,6.152312138728323
83,6.112402234636871
84,6.181058823529412
85,6.1917857142857144
86,6.19537037037037
87,6.024516129032258
88,5.906352201257863
89,5.7135606060606055
90,5.847122302158273
91,5.989490445859872
92,6.011079545454546
93,6.105495049504952
94,6.10635922330097
95,6.204088669950739
96,6.208937198067633
97,6.208403755868545
98,6.23035
99,6.225693779904306
