window_number,emotion_score
0,5.869318181818182
1,5.876020408163265
2,5.924573991031389
3,5.9795094339622645
4,6.009260563380282
5,6.0220146520146525
6,5.963954372623574
7,5.901346938775511
8,5.848697674418605
9,5.983390804597702
10,5.977705882352942
11,6.0275
12,6.043271604938273
13,6.088308823529411
14,6.005526315789474
15,5.90395061728395
16,5.821666666666667
17,5.881428571428572
18,6.200377358490566
19,6.150638297872342
20,6.309302325581395
21,6.309302325581395
22,6.309302325581395
23,6.309302325581395
24,6.309302325581395
25,6.307872340425533
26,6.145535714285714
27,5.955416666666667
28,6.124299065420561
29,6.148740740740741
30,6.1210666666666675
31,6.08919254658385
32,6.055722543352601
33,6.050408163265305
34,6.018299999999999
35,6.018299999999999
36,6.018299999999999
37,6.0241326530612245
38,6.059090909090909
39,6.092111801242236
40,5.984065040650406
41,5.880243902439024
42,5.7765625
43,5.817818181818182
44,6.034237288135594
45,6.072820512820513
46,6.072820512820513
47,6.072820512820513
48,6.072820512820513
49,6.013684210526315
50,5.955121951219512
51,6.013111111111111
52,5.893888888888888
53,5.921228070175438
54,6.115185185185185
55,6.216055045871558
56,6.273369565217391
57,6.220782608695652
58,6.150846153846154
59,6.0382119205298
60,6.029354838709678
61,6.015714285714285
62,6.030949367088607
63,6.056913580246913
64,6.062699386503068
65,6.072533333333333
66,5.972083333333334
67,5.812920353982301
68,5.830357142857143
69,5.857317073170732
70,5.82463768115942
71,5.990181818181818
72,5.9688888888888885
73,6.030754716981132
74,5.924354838709677
75,5.959333333333333
76,6.006734693877552
77,6.176973684210526
78,6.1943548387096765
79,6.167926829268293
80,6.100291262135923
81,6.036434782608695
82,6.036434782608695
83,6.032016129032257
84,6.02627906976744
85,6.058434782608696
86,5.889574468085106
87,5.870794701986754
88,5.678066666666667
89,5.730202702702703
90,5.777421383647799
91,5.77641975308642
92,5.853103448275861
93,5.938930481283422
94,5.929405405405404
95,5.980878048780488
96,5.983564356435644
97,6.024166666666666
98,6.14478947368421
99,6.1771839080459765
