window_number,emotion_score
0,5.842499999999999
1,5.842499999999999
2,5.842499999999999
3,5.585333333333334
4,5.585333333333334
5,5.56
6,5.56
7,5.56
8,5.813571428571429
9,5.592093023255814
10,5.566410256410257
11,5.589484536082475
12,5.728245614035088
13,5.756822429906542
14,5.781043478260869
15,5.837419354838709
16,5.795384615384615
17,5.795384615384615
18,5.795384615384615
19,5.61
20,5.761495327102803
21,5.750103092783504
22,5.6
23,5.6
24,5.565945945945945
25,5.565945945945945
26,5.587936507936507
27,5.587936507936507
28,5.587936507936507
29,5.734545454545454
30,5.62875
31,5.62875
32,5.633103448275863
33,6.013333333333334
34,5.849266055045871
35,5.8170754716981135
36,5.809736842105264
37,5.873851851851852
38,5.873851851851852
39,5.8867832167832175
40,5.940737704918033
41,5.92127819548872
42,5.92127819548872
43,5.92127819548872
44,5.567341772151899
45,5.8425806451612905
46,5.816999999999999
47,5.689615384615385
48,5.24953488372093
49,5.227317073170732
50,5.1681395348837205
51,5.1681395348837205
52,5.190117647058824
53,5.190117647058824
54,5.518440366972477
55,5.604964028776978
56,5.8371040723981915
57,5.844206349206348
58,6.0062890625000005
59,5.963207547169811
60,5.966765799256505
61,5.966765799256505
62,5.980520446096655
63,5.9716853932584275
64,5.942395437262357
65,5.949423868312756
66,5.69503448275862
67,5.654909090909091
68,5.56944
69,5.452666666666666
70,5.533012048192771
71,5.264285714285714
72,5.220000000000001
73,5.1771186440677965
74,5.093333333333334
75,5.151588785046729
76,5.151588785046729
77,5.368230088495575
78,5.4944444444444445
79,5.6835555555555555
80,5.644205607476635
81,5.819173913043477
82,5.843760330578513
83,5.876708333333332
84,5.876743295019157
85,5.924763636363636
86,5.921086956521738
87,5.864984025559107
88,5.897064846416383
89,5.8052296819787985
90,5.800079051383399
91,5.780420168067227
92,5.802777777777778
93,5.777677725118483
94,5.754870466321244
95,5.741306818181818
96,5.492360248447205
97,5.498785714285715
98,5.423416666666666
99,5.508965517241379
