window_number,emotion_score
0,6.100925925925926
1,6.079408695652174
2,6.067387218045112
3,6.097623574144486
4,6.111745098039216
5,6.098755102040816
6,6.104145833333334
7,6.055608108108107
8,6.050023474178403
9,6.056848072562358
10,6.067065217391304
11,6.073281938325992
12,6.072455752212389
13,6.072455752212389
14,6.031712328767123
15,6.031712328767123
16,6.024880382775119
17,6.049820512820513
18,6.05516795865633
19,6.08
20,6.081591511936339
21,6.122400000000001
22,6.133479623824451
23,6.152327044025156
24,6.140065146579804
25,6.148259385665529
26,6.1462975778546705
27,6.159775280898876
28,6.129044117647059
29,6.109962962962963
30,6.118769841269841
31,6.090791666666666
32,6.055892116182572
33,6.081067193675889
34,6.096765799256506
35,6.1188501742160275
36,6.098228346456693
37,6.101785714285714
38,6.10375
39,6.10375
40,6.115525291828794
41,6.114410646387833
42,6.116293436293437
43,6.116293436293437
44,6.116293436293437
45,6.054732142857143
46,6.057725118483411
47,5.97
48,6.005049504950495
49,5.964744186046512
50,5.964744186046512
51,5.980469483568075
52,5.976908212560387
53,6.016979166666666
54,6.04748538011696
55,6.005733333333333
56,5.937888198757764
57,5.937888198757764
58,5.974769230769231
59,5.997701149425288
60,5.980993788819876
61,5.869266666666667
62,5.869266666666667
63,5.835454545454546
64,5.8025
65,5.8025
66,5.794999999999999
67,5.822727272727272
68,5.881968503937008
69,5.881968503937008
70,5.937847222222222
71,5.923881578947368
72,5.938050314465409
73,5.938050314465409
74,5.910479452054794
75,5.90686440677966
76,5.90686440677966
77,5.90686440677966
78,5.922777777777777
79,5.922777777777777
80,5.919119999999999
81,5.919119999999999
82,6.0098260869565205
83,6.082847682119206
84,6.0761111111111115
85,6.087967032967033
86,6.10171875
87,6.046985645933015
88,6.027627906976744
89,6.027627906976744
90,6.0458035714285705
91,6.0458035714285705
92,6.043474576271186
93,6.062727272727272
94,6.049116465863455
95,6.049116465863455
96,6.026681034482758
97,6.017800829875519
98,6.053917910447761
99,6.0501246105919
